IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
53.***.***.***,Stuttgart,Baden-Wurttemberg,Germany,70***,48.7863,9.23807,Europe/Berlin,Mercedes-Benz Group A*,Daimler AG,AS31399 Mercedes-Benz Group AG
19.***.***.***,Dearborn,Michigan,United States,48***,42.3223,-83.1763,America/Detroit,Ford Motor Compan*,Ford Motor Company,
9.***.***.***,Durham,North Carolina,United States,27***,35.905,-78.8566,America/New_York,IB*,IBM,
177.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6283,-46.6409,America/Sao_Paulo,Viv*,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
152.***.***.***,Charlotte,North Carolina,United States,28***,35.307,-80.7309,America/New_York,University of North Carolina at Charlott*,University of North Carolina at Charlotte,AS53384 University of North Carolina at Charlotte
214.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
175.***.***.***,Haidian,Beijing,China,,39.8997,116.334,Asia/Shanghai,North Star Information Hi.tech Ltd. C*,North Star Information Hi.tech Ltd. Co,
26.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
152.***.***.***,São Paulo,São Paulo,Brazil,01*******,-23.5558,-46.6396,America/Sao_Paulo,V ta*,V tal,AS7738 V tal
57.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1188,8.6843,Europe/Berlin,COLT Technology Services Group Limite*,COLT Telecom,AS8220 COLT Technology Services Group Limited
250.***.***.***,,,,,,,,,,
230.***.***.***,,,,,,,,,,
89.***.***.***,Hamburg,Free and Hanseatic City of Hamburg,Germany,20***,53.5511,9.99368,Europe/Berlin,TNG Stadtnetz Gmb*,Ftth Wedelnet Com,AS13101 TNG Stadtnetz GmbH
52.***.***.***,Des Moines,Iowa,United States,50***,41.5908,-93.6208,America/Chicago,Microsoft Corporatio*,Microsoft Azure Cloud (centralus),AS8075 Microsoft Corporation
127.***.***.***,,,,,,,,,,
81.***.***.***,Fuengirola,Andalusia,Spain,29***,36.5473,-4.6121,Europe/Madrid,Telefonica de Espana SA*,RIMA (Red IP Multi Acceso),AS3352 TELEFONICA DE ESPANA S.A.U.
114.***.***.***,Klaten,Central Java,Indonesia,,-7.7049,110.6019,Asia/Jakarta,PT. INDOSAT Tb*,IOH B2B,AS4761 INDOSAT Internet Network Provider
183.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,13***,37.3638,127.122,Asia/Seoul,Korea Teleco*,Kornet,AS4766 Korea Telecom
3.***.***.***,Dublin,Ohio,United States,43***,40.0992,-83.1141,America/New_York,"Amazon.com, Inc*",AWS EC2 (us-east-2),"AS16509 Amazon.com, Inc."
120.***.***.***,Sydney,New South Wales,Australia,10**,-33.8688,151.209,Australia/Sydney,Telstra Interne*,,AS1221 Telstra Corporation Ltd
143.***.***.***,Montgomery,Alabama,United States,36***,32.4033,-86.2383,America/Chicago,DoD Network Information Cente*,Air Force Systems Networking,AS721 DoD Network Information Center
86.***.***.***,Mitcham,England,United Kingdom,CR*,51.3873,-0.1596,Europe/London,BT Public Internet Servic*,,AS2856 British Telecommunications PLC
77.***.***.***,Hamburg,Free and Hanseatic City of Hamburg,Germany,22***,53.5755,10.0174,Europe/Berlin,Telefonica Deutschland Gmb*,Telefonica Deutschland GmbH,AS6805 Telefonica Germany GmbH & Co.OHG
15.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,Amazon Technologies Inc*,Amazon Technologies Inc,
140.***.***.***,Lemont,Illinois,United States,60***,41.7183,-87.9789,America/Chicago,Argonne National Laborator*,Argonne National Laboratory,AS683 Argonne National Laboratory
160.***.***.***,Seattle,Washington,United States,98***,47.597,-122.328,America/Los_Angeles,Amazon.co*,"Amazon.com, Inc",
75.***.***.***,Wallington,New Jersey,United States,70**,40.8543,-74.1056,America/New_York,Static IP Service*,Darlingt ON Swim,AS6128 Cablevision Systems Corp.
65.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,CenturyLin*,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
28.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
219.***.***.***,Minato-ku,Tokyo,Japan,10******,35.6629,139.761,Asia/Tokyo,Softbank BB Corp*,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
61.***.***.***,Jōyō,Kyoto,Japan,61******,34.848,135.7921,Asia/Tokyo,"Kintetsu Cable Network Co., Ltd*","Kintetsu Cable Network, Ltd","AS18081 Kintetsu Cable Network Co., Ltd."
253.***.***.***,,,,,,,,,,
86.***.***.***,High Wycombe,England,United Kingdom,HP**,51.657,-0.7185,Europe/London,BT Public Internet Servic*,,AS2856 British Telecommunications PLC
253.***.***.***,,,,,,,,,,
119.***.***.***,Chiyoda,Tokyo,Japan,10******,35.6906,139.77,Asia/Tokyo,D-cruis*,Toyota Systems Corporation,AS7687 TOYOTA DIGITAL CRUISE.INCORPORATED
144.***.***.***,Berkeley,California,United States,94***,37.8706,-122.271,America/Los_Angeles,BARR*,BARRA,
116.***.***.***,Lilancun,Guangxi,China,,23.7248,108.808,Asia/Shanghai,Chinane*,Chinanet GX,AS4134 CHINANET-BACKBONE
136.***.***.***,Chicago,Illinois,United States,60***,41.8781,-87.6298,America/Chicago,Google Fiber Inc*,Google Fiber Inc,AS16591 Google Fiber Inc.
232.***.***.***,,,,,,,,,,
206.***.***.***,Seattle,Washington,United States,98***,47.6062,-122.332,America/Los_Angeles,"Wayport, LL*","Wayport, Inc.",AS14654 AT&T Corp.
150.***.***.***,Jefferson City,Missouri,United States,65***,38.5669,-92.2543,America/Chicago,University of Missouri - dba the Missouri Research and Education Networ*,Lincoln University,AS2572 University of Missouri - dba the Missouri Research and Education Network (MOREnet)
35.***.***.***,Portland,Oregon,United States,97***,45.5235,-122.676,America/Los_Angeles,"Amazon.com, Inc*",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
189.***.***.***,Mexico City,Mexico City,Mexico,11**,19.4,-99.2072,America/Mexico_City,UNINE*,Gestión de direccionamiento UniNet,AS8151 UNINET
254.***.***.***,,,,,,,,,,
203.***.***.***,Melbourne,Victoria,Australia,30**,-37.8136,144.963,Australia/Melbourne,Uniware Managed Services Pty Lt*,Uniware Managed Services Pty Ltd,AS45601 Uniware Managed Services Pty Ltd
207.***.***.***,Chattanooga,Tennessee,United States,37***,35.0375,-85.2932,America/New_York,Peace Communications LL*,Peace Communications LLC,AS6203 Peace Communications LLC
14.***.***.***,Xiaolou,Guangdong,China,,23.379,113.763,Asia/Shanghai,Chinane*,Chinanet GD,AS4134 CHINANET-BACKBONE
220.***.***.***,Jinrongjie,Beijing,China,,39.9175,116.362,Asia/Shanghai,CNC Group CncNe*,,
121.***.***.***,North Chungcheong,North Chungcheong,South Korea,28***,36.8197,127.6564,Asia/Seoul,Korea Teleco*,Kornet,AS4766 Korea Telecom
125.***.***.***,Ningbo,Zhejiang,China,,29.8779,121.552,Asia/Shanghai,Chinane*,,AS4134 CHINANET-BACKBONE
230.***.***.***,,,,,,,,,,
202.***.***.***,Kameido,Tokyo,Japan,13******,35.703,139.8308,Asia/Tokyo,Internet Initiative Japa*,Internet Initiative Japan Inc.,"AS131916 Tokyo Bay Network Co.,Ltd."
179.***.***.***,Ribeirao do Ouro,Santa Catarina,Brazil,88***,-27.2076,-49.1147,America/Sao_Paulo,Viv*,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
217.***.***.***,Prague,Prague,Czechia,12****,50.0755,14.4378,Europe/Prague,Network of Ignum s.r.o*,Ignum s.r.o.,"AS29134 Webglobe, s.r.o."
125.***.***.***,Tianjin,Tianjin,China,,39.3434,117.362,Asia/Shanghai,CNC Group CHINA169 Tianjin Province Networ*,,AS4837 CHINA UNICOM China169 Backbone
186.***.***.***,Caracas,Miranda,Venezuela,,10.497,-66.8427,America/Caracas,"TELEFONICA VENEZOLANA, C.A*","TELEFONICA VENEZOLANA, C.A","AS6306 TELEFONICA VENEZOLANA, C.A."
191.***.***.***,Sao Cristovao,Rio de Janeiro,Brazil,,-22.9027,-43.2194,America/Sao_Paulo,TIM S/*,Tim Celular S.A.,AS26615 TIM S/A
184.***.***.***,Atlanta,Georgia,United States,30***,33.8503,-84.3471,America/New_York,AT&T Mobility LL*,AT&T Mobility LLC,
154.***.***.***,Ash-Shaykh Zayid,Giza,Egypt,,30.0674,31.0262,Africa/Cairo,Etisalat Mis*,,AS36992 ETISALAT MISR
3.***.***.***,Chiyoda,Tokyo,Japan,10******,35.694,139.754,Asia/Tokyo,Amazon Technologies In*,Amazon Technologies Inc,
244.***.***.***,,,,,,,,,,
237.***.***.***,,,,,,,,,,
84.***.***.***,Budapest,Budapest,Hungary,10**,47.5636,19.0947,Europe/Budapest,Telenor Hungary Pl*,Telenor Hungary Plc.,AS213155 Yettel Hungary Ltd.
41.***.***.***,Boumerdes,Boumerdes,Algeria,35***,36.7738,3.7056,Africa/Algiers,Algerie Teleco*,,AS36947 Telecom Algeria
35.***.***.***,Portland,Oregon,United States,97***,45.5235,-122.676,America/Los_Angeles,"Amazon.com, Inc*",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
207.***.***.***,Morristown,New Jersey,United States,79**,40.7706,-74.5036,America/New_York,AT&T Service*,AT&T Worldnet Services,
29.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
229.***.***.***,,,,,,,,,,
143.***.***.***,Toronto,Ontario,Canada,M5*,43.709,-79.4057,America/Toronto,ER*,,
119.***.***.***,Huizhou,Guangdong,China,,23.1072,114.3997,Asia/Shanghai,Chinane*,Chinanet GD,AS4134 CHINANET-BACKBONE
40.***.***.***,Indianapolis,Indiana,United States,46***,39.7559,-86.1531,America/Chicago,Eli Lilly and Compan*,Eli Lilly and Company,AS4249 Eli Lilly and Company
2.***.***.***,Istanbul,Istanbul,Türkiye,34***,41.0011,28.9675,Europe/Istanbul,Akamai Technologie*,,AS20940 Akamai International B.V.
210.***.***.***,Matsudo,Chiba,Japan,27******,35.7834,139.8958,Asia/Tokyo,Open Computer Networ*,Open Computer Network,AS4713 NTT Communications Corporation
137.***.***.***,Montgomery,Alabama,United States,36***,32.4033,-86.2383,America/Chicago,DoD Network Information Cente*,Air Force Systems Networking,AS721 DoD Network Information Center
138.***.***.***,Temple Terrace,Florida,United States,33***,28.0608,-82.3709,America/New_York,Verizon Data Services LL*,Verizon Data Services LLC,
221.***.***.***,Harbin,Heilongjiang,China,15****,45.7567,126.642,Asia/Shanghai,CNC Group CHINA169 Heilongjiang Province Networ*,,AS4837 CHINA UNICOM China169 Backbone
61.***.***.***,Seoul,Seoul,South Korea,45**,37.5794,126.9754,Asia/Seoul,SK Broadband Co Lt*,broadNnet,AS9318 SK Broadband Co Ltd
255.***.***.***,,,,,,,,,,
24.***.***.***,Albany,New York,United States,12***,42.6406,-73.7906,America/New_York,Charter Communication*,Spectrum,AS11351 Charter Communications Inc
63.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,MC*,Verizon Business,AS3371 MCI
245.***.***.***,,,,,,,,,,
75.***.***.***,Corona,California,United States,92***,33.8789,-117.5353,America/Los_Angeles,"AT&T Services, Inc*",AT&T Corp,"AS7018 AT&T Services, Inc."
123.***.***.***,Kyoto,Kyoto,Japan,60******,35.0203,135.7602,Asia/Tokyo,NTT Communications Corporatio*,Open Computer Network,AS4713 NTT Communications Corporation
64.***.***.***,Dallas,Texas,United States,75***,32.8175,-96.8731,America/Chicago,"CoreSpace, Inc*","CoreSpace, Inc.","AS54489 CoreSpace, Inc."
99.***.***.***,Richardson,Texas,United States,75***,32.9918,-96.7108,America/Chicago,"AT&T Services, Inc*",PPPoX Pool - AACE5 RCSNTX,"AS7018 AT&T Services, Inc."
99.***.***.***,St. Marys,Ontario,Canada,N4*,43.2657,-81.1655,America/Toronto,Rogers Communications Canada Inc*,Rogers Cable Inc. MTMC,AS812 Rogers Communications Canada Inc.
146.***.***.***,Schenectady,New York,United States,12***,42.8203,-73.8682,America/New_York,Knolls Atomic Power Labrator*,Knolls Atomic Power Labratory,
66.***.***.***,Sainte-Cecile-de-Masham,Quebec,Canada,J0*,45.6513,-76.0385,America/Toronto,Cogeco Connexion in*,Cogeco Connexion inc,AS11290 Cogeco Connexion inc
7.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
187.***.***.***,Iztapalapa,Mexico City,Mexico,98**,19.3458,-99.088,America/Mexico_City,Uninet S.A. de C.V*,UNINET,AS8151 UNINET
33.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
102.***.***.***,Lagos,Lagos,Nigeria,,6.43327,3.42939,Africa/Lagos,MTN NIGERIA Communication limite*,MTN Nigeria,AS29465 MTN NIGERIA Communication limited
186.***.***.***,Brasília,Federal District,Brazil,70***,-15.7792,-47.9341,America/Sao_Paulo,TELEFÔNICA BRASIL S.*,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
64.***.***.***,San Francisco,California,United States,94***,37.8057,-122.412,America/Los_Angeles,"AT&T Services, Inc*",Liquid Thinking,"AS7018 AT&T Services, Inc."
130.***.***.***,Redwood City,California,United States,94***,37.5307,-122.262,America/Los_Angeles,Oracle Corporatio*,Oracle Corporation,
237.***.***.***,,,,,,,,,,
29.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
31.***.***.***,Dagenham,England,United Kingdom,RM*,51.5477,0.1115,Europe/London,EE Limite*,EEMobile,AS12576 EE Limited
121.***.***.***,Shenzhen,Guangdong,China,,22.5559,114.0577,Asia/Shanghai,Chinane*,Chinanet GD,AS4134 CHINANET-BACKBONE
76.***.***.***,Tucson,Arizona,United States,85***,32.413,-110.942,America/Phoenix,"Comcast Cable Communications, LL*","Comcast Cable Communications, LLC","AS33653 Comcast Cable Communications, LLC"
177.***.***.***,Indaiatuba,São Paulo,Brazil,13***,-23.0889,-47.2127,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltd*,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
138.***.***.***,Chiyoda,Tokyo,Japan,28******,35.6875,139.767,Asia/Tokyo,NTT Communications Corporatio*,NTT Communications Corporation,AS23779 NTT Communications Corporation
74.***.***.***,Albany,New York,United States,12***,42.6552,-73.802,America/New_York,Charter Communication*,Spectrum,AS11351 Charter Communications Inc
254.***.***.***,,,,,,,,,,
197.***.***.***,Lusaka,Lusaka Province,Zambia,,-15.4183,28.287,Africa/Lusaka,Airtel Zambi*,,AS37287 Zain Zambia PLC
167.***.***.***,Atlanta,Georgia,United States,30***,33.7477,-84.3892,America/New_York,Georgia Technology Authorit*,Georgia Technology Authority,AS2897 Georgia Technology Authority
196.***.***.***,Sanaa,Amanat Alasimah,Yemen,,15.3522,44.2095,Asia/Aden,Fiber Grid IN*,Fiber Grid,AS37518 Fiber Grid INC
17.***.***.***,Cupertino,California,United States,95***,37.3219,-122.03,America/Los_Angeles,Apple Inc*,Apple Inc,AS714 Apple Inc.
20.***.***.***,Cheyenne,Wyoming,United States,82***,41.13925,-104.816154,America/Denver,Microsoft Corporatio*,Microsoft Azure Cloud (westcentralus),AS8075 Microsoft Corporation
87.***.***.***,Codevigo,Veneto,Italy,35***,45.2696,12.1058,Europe/Rome,Telecom Italia Ne*,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
129.***.***.***,Rochester,Minnesota,United States,55***,44.0484,-92.4948,America/Chicago,Mayo Foundation Medical Education and Researc*,Mayo Foundation Medical Education and Research,AS7973 Mayo Foundation for Medical Education and Research
13.***.***.***,Dublin,Ohio,United States,43***,40.0992,-83.1141,America/New_York,Amazon.co*,Amazon Technologies Inc. (us-east-2),
189.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6283,-46.6409,America/Sao_Paulo,Viv*,TELEF�NICA BRASIL S.A,AS10429 TELEFÔNICA BRASIL S.A
241.***.***.***,,,,,,,,,,
35.***.***.***,Seminole,Florida,United States,33***,27.8556,-82.8231,America/New_York,Charter Communication*,Spectrum,"AS33363 Charter Communications, Inc"
234.***.***.***,,,,,,,,,,
61.***.***.***,Yongin-si,Gyeonggi-do,South Korea,16*,37.298,127.0777,Asia/Seoul,SK Broadband Co Lt*,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd
97.***.***.***,Newark,New Jersey,United States,71**,40.7357,-74.1724,America/New_York,Verizon Busines*,Verizon Business,AS22394 Verizon Business
79.***.***.***,Martinengo,Lombardy,Italy,24***,45.5707,9.7726,Europe/Rome,INTERBUSINES*,,AS3269 Telecom Italia S.p.A.
205.***.***.***,Monroe,Louisiana,United States,71***,32.5896,-92.0669,America/Chicago,"Level 3 Communications, Inc*","Level 3, LLC","AS3356 Level 3 Parent, LLC"
56.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,United States Postal Service*,United States Postal Service,
210.***.***.***,Taipei,Taiwan,Taiwan,,25.033,121.565,Asia/Taipei,"Chunghwa Telecom Co., Ltd*",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
190.***.***.***,Singapore,North West,Singapore,85****,1.352,103.8198,Asia/Singapore,Huawei International Pte. LT*,,AS136907 HUAWEI CLOUDS
149.***.***.***,Istanbul,Istanbul,Türkiye,34***,41.0247,28.9252,Europe/Istanbul,Vodafone Net DSL - ERENKO*,Vodafone Telekomunikasyon A.S.,AS15897 Vodafone Telekomunikasyon A.S.
31.***.***.***,Ankara,Ankara,Türkiye,60**,39.9786,32.8262,Europe/Istanbul,Dogan Iletisi*,Dogan Iletisim Elektronik Servis Hizmetleri A.S.,AS12978 ANDROMEDA TV DIGITAL PLATFORM ISLETMECILIGI A.S.
216.***.***.***,Charlotte,North Carolina,United States,28***,35.1349,-80.9355,America/New_York,Flexential Colorado Corp*,Flexential Colorado Corp,AS13649 Flexential Colorado Corp.
99.***.***.***,Houston,Texas,United States,77***,29.7373,-95.3972,America/Chicago,"AT&T Services, Inc*",Stratford Visitingnurse Associ,"AS7018 AT&T Services, Inc."
60.***.***.***,Deto,Wakayama,Japan,64******,34.3505,135.577,Asia/Tokyo,OPTAGE Inc*,OPTAGE Inc.,AS17511 OPTAGE Inc.
126.***.***.***,Minato-ku,Tokyo,Japan,10******,35.6552,139.761,Asia/Tokyo,SOFTBANK Cor*,SOFTBANK Corp,
68.***.***.***,Elmhurst,Illinois,United States,60***,41.8995,-87.9403,America/Chicago,"AT&T Services, Inc*",PPPoX Pool Rback3 EMHRIL,"AS7018 AT&T Services, Inc."
202.***.***.***,Pudong,Shanghai,China,,31.2298,121.525,Asia/Shanghai,CHINANE*,Chinanet,
3.***.***.***,Tokyo,Tokyo,Japan,15******,35.6895,139.692,Asia/Tokyo,Amazon Technologies Inc*,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
15.***.***.***,Palo Alto,California,United States,94***,37.4146,-122.146,America/Los_Angeles,Hewlett-Packard Compan*,Hewlett-Packard Company,
220.***.***.***,Taohua,Jiangxi,China,,28.6742,115.91,Asia/Shanghai,Chinane*,Chinanet JX,AS4134 CHINANET-BACKBONE
84.***.***.***,Vantaa,Uusimaa,Finland,12**,60.2771,25.1209,Europe/Helsinki,Elisa Oy*,Elisa Oyj,AS719 Elisa Oyj
118.***.***.***,Cyberjaya,Selangor,Malaysia,63***,2.9304,101.6627,Asia/Kuala_Lumpur,TM TECHNOLOGY SERVICES SDN BH*,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.
157.***.***.***,Buenos Aires,Buenos Aires,Argentina,17**,-36.0,-59.9964,America/Argentina/Buenos_Aires,Universidad Nacional de Buenos Aire*,Universidad Nacional de Buenos Aires,AS3449 Universidad Nacional de Buenos Aires
84.***.***.***,Karlsruhe,Baden-Wurttemberg,Germany,76***,49.0067,8.417,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
1.***.***.***,Perth,Western Australia,Australia,60**,-31.9643,115.8595,Australia/Perth,Telstra Interne*,,AS1221 Telstra Corporation Ltd
5.***.***.***,Baku,Baku City,Azerbaijan,,40.3976,49.8137,Asia/Baku,AZERCELL-LT*,,AS31721 Azercell Telecom Ltd
203.***.***.***,Taipei,Taipei City,Taiwan,,25.0504,121.5324,Asia/Taipei,Asia Pacific On-line Services Inc*,APOL,AS7482 Asia Pacific On-line Service Inc.
