IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
214.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
175.***.***.***,Haidian,Beijing,China,,39.9,116.3,Asia/Shanghai,North Star Information Hi.tech Ltd. Co,North Star Information Hi.tech Ltd. Co,
26.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
152.***.***.***,São Paulo,São Paulo,Brazil,01*******,-23.6,-46.6,America/Sao_Paulo,V tal,V tal,AS7738 V tal
57.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1,8.7,Europe/Berlin,COLT Technology Services Group Limited,COLT Telecom,AS8220 COLT Technology Services Group Limited
250.***.***.***,,,,,,,,,,
230.***.***.***,,,,,,,,,,
89.***.***.***,Hamburg,Free and Hanseatic City of Hamburg,Germany,20***,53.6,10.0,Europe/Berlin,TNG Stadtnetz GmbH,Ftth Wedelnet Com,AS13101 TNG Stadtnetz GmbH
52.***.***.***,Des Moines,Iowa,United States,50***,41.6,-93.6,America/Chicago,Microsoft Corporation,Microsoft Azure Cloud (centralus),AS8075 Microsoft Corporation
127.***.***.***,,,,,,,,,,
81.***.***.***,Fuengirola,Andalusia,Spain,29***,36.5,-4.6,Europe/Madrid,Telefonica de Espana SAU,RIMA (Red IP Multi Acceso),AS3352 TELEFONICA DE ESPANA S.A.U.
114.***.***.***,Klaten,Central Java,Indonesia,,-7.7,110.6,Asia/Jakarta,PT. INDOSAT Tbk,IOH B2B,AS4761 INDOSAT Internet Network Provider
183.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,13***,37.4,127.1,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
3.***.***.***,Dublin,Ohio,United States,43***,40.1,-83.1,America/New_York,"Amazon.com, Inc.",AWS EC2 (us-east-2),"AS16509 Amazon.com, Inc."
120.***.***.***,Sydney,New South Wales,Australia,10**,-33.9,151.2,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
143.***.***.***,Montgomery,Alabama,United States,36***,32.4,-86.2,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS721 DoD Network Information Center
86.***.***.***,Mitcham,England,United Kingdom,CR*,51.4,-0.2,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
77.***.***.***,Hamburg,Free and Hanseatic City of Hamburg,Germany,22***,53.6,10.0,Europe/Berlin,Telefonica Deutschland GmbH,Telefonica Deutschland GmbH,AS6805 Telefonica Germany GmbH & Co.OHG
15.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
140.***.***.***,Lemont,Illinois,United States,60***,41.7,-88.0,America/Chicago,Argonne National Laboratory,Argonne National Laboratory,AS683 Argonne National Laboratory
160.***.***.***,Seattle,Washington,United States,98***,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
75.***.***.***,Wallington,New Jersey,United States,70**,40.9,-74.1,America/New_York,Static IP Services,Darlingt ON Swim,AS6128 Cablevision Systems Corp.
65.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
28.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
219.***.***.***,Minato-ku,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
61.***.***.***,Jōyō,Kyoto,Japan,61******,34.8,135.8,Asia/Tokyo,"Kintetsu Cable Network Co., Ltd.","Kintetsu Cable Network, Ltd","AS18081 Kintetsu Cable Network Co., Ltd."
253.***.***.***,,,,,,,,,,
86.***.***.***,High Wycombe,England,United Kingdom,HP**,51.7,-0.7,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
253.***.***.***,,,,,,,,,,
119.***.***.***,Chiyoda,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,D-cruise,Toyota Systems Corporation,AS7687 TOYOTA DIGITAL CRUISE.INCORPORATED
144.***.***.***,Berkeley,California,United States,94***,37.9,-122.3,America/Los_Angeles,BARRA,BARRA,
116.***.***.***,Lilancun,Guangxi,China,,23.7,108.8,Asia/Shanghai,Chinanet,Chinanet GX,AS4134 CHINANET-BACKBONE
136.***.***.***,Chicago,Illinois,United States,60***,41.9,-87.6,America/Chicago,Google Fiber Inc.,Google Fiber Inc,AS16591 Google Fiber Inc.
232.***.***.***,,,,,,,,,,
206.***.***.***,Seattle,Washington,United States,98***,47.6,-122.3,America/Los_Angeles,"Wayport, LLC","Wayport, Inc.",AS14654 AT&T Corp.
150.***.***.***,Jefferson City,Missouri,United States,65***,38.6,-92.3,America/Chicago,University of Missouri - dba the Missouri Research and Education Network,Lincoln University,AS2572 University of Missouri - dba the Missouri Research and Education Network (MOREnet)
35.***.***.***,Portland,Oregon,United States,97***,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
189.***.***.***,Mexico City,Mexico City,Mexico,11**,19.4,-99.2,America/Mexico_City,UNINET,Gestión de direccionamiento UniNet,AS8151 UNINET
254.***.***.***,,,,,,,,,,
203.***.***.***,Melbourne,Victoria,Australia,30**,-37.8,145.0,Australia/Melbourne,Uniware Managed Services Pty Ltd,Uniware Managed Services Pty Ltd,AS45601 Uniware Managed Services Pty Ltd
207.***.***.***,Chattanooga,Tennessee,United States,37***,35.0,-85.3,America/New_York,Peace Communications LLC,Peace Communications LLC,AS6203 Peace Communications LLC
14.***.***.***,Xiaolou,Guangdong,China,,23.4,113.8,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
220.***.***.***,Jinrongjie,Beijing,China,,39.9,116.4,Asia/Shanghai,CNC Group CncNet,,
121.***.***.***,North Chungcheong,North Chungcheong,South Korea,28***,36.8,127.7,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
125.***.***.***,Ningbo,Zhejiang,China,,29.9,121.6,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
230.***.***.***,,,,,,,,,,
202.***.***.***,Kameido,Tokyo,Japan,13******,35.7,139.8,Asia/Tokyo,Internet Initiative Japan,Internet Initiative Japan Inc.,"AS131916 Tokyo Bay Network Co.,Ltd."
179.***.***.***,Ribeirao do Ouro,Santa Catarina,Brazil,88***,-27.2,-49.1,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
217.***.***.***,Prague,Prague,Czechia,12****,50.1,14.4,Europe/Prague,Network of Ignum s.r.o.,Ignum s.r.o.,"AS29134 Webglobe, s.r.o."
125.***.***.***,Tianjin,Tianjin,China,,39.3,117.4,Asia/Shanghai,CNC Group CHINA169 Tianjin Province Network,,AS4837 CHINA UNICOM China169 Backbone
186.***.***.***,Caracas,Miranda,Venezuela,,10.5,-66.8,America/Caracas,"TELEFONICA VENEZOLANA, C.A.","TELEFONICA VENEZOLANA, C.A","AS6306 TELEFONICA VENEZOLANA, C.A."
191.***.***.***,Sao Cristovao,Rio de Janeiro,Brazil,,-22.9,-43.2,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
184.***.***.***,Atlanta,Georgia,United States,30***,33.9,-84.3,America/New_York,AT&T Mobility LLC,AT&T Mobility LLC,
154.***.***.***,Ash-Shaykh Zayid,Giza,Egypt,,30.1,31.0,Africa/Cairo,Etisalat Misr,,AS36992 ETISALAT MISR
3.***.***.***,Chiyoda,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,Amazon Technologies Inc,Amazon Technologies Inc,
244.***.***.***,,,,,,,,,,
237.***.***.***,,,,,,,,,,
84.***.***.***,Budapest,Budapest,Hungary,10**,47.6,19.1,Europe/Budapest,Telenor Hungary Plc,Telenor Hungary Plc.,AS213155 Yettel Hungary Ltd.
41.***.***.***,Boumerdes,Boumerdes,Algeria,35***,36.8,3.7,Africa/Algiers,Algerie Telecom,,AS36947 Telecom Algeria
35.***.***.***,Portland,Oregon,United States,97***,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
207.***.***.***,Morristown,New Jersey,United States,79**,40.8,-74.5,America/New_York,AT&T Services,AT&T Worldnet Services,
29.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
229.***.***.***,,,,,,,,,,
143.***.***.***,Toronto,Ontario,Canada,M5*,43.7,-79.4,America/Toronto,ERX,,
119.***.***.***,Huizhou,Guangdong,China,,23.1,114.4,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
40.***.***.***,Indianapolis,Indiana,United States,46***,39.8,-86.2,America/Chicago,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
2.***.***.***,Istanbul,Istanbul,Türkiye,34***,41.0,29.0,Europe/Istanbul,Akamai Technologies,,AS20940 Akamai International B.V.
210.***.***.***,Matsudo,Chiba,Japan,27******,35.8,139.9,Asia/Tokyo,Open Computer Network,Open Computer Network,AS4713 NTT Communications Corporation
137.***.***.***,Montgomery,Alabama,United States,36***,32.4,-86.2,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS721 DoD Network Information Center
138.***.***.***,Temple Terrace,Florida,United States,33***,28.1,-82.4,America/New_York,Verizon Data Services LLC,Verizon Data Services LLC,
221.***.***.***,Harbin,Heilongjiang,China,15****,45.8,126.6,Asia/Shanghai,CNC Group CHINA169 Heilongjiang Province Network,,AS4837 CHINA UNICOM China169 Backbone
61.***.***.***,Seoul,Seoul,South Korea,45**,37.6,127.0,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
255.***.***.***,,,,,,,,,,
24.***.***.***,Albany,New York,United States,12***,42.6,-73.8,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
63.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,MCI,Verizon Business,AS3371 MCI
245.***.***.***,,,,,,,,,,
75.***.***.***,Corona,California,United States,92***,33.9,-117.5,America/Los_Angeles,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
123.***.***.***,Kyoto,Kyoto,Japan,60******,35.0,135.8,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
64.***.***.***,Dallas,Texas,United States,75***,32.8,-96.9,America/Chicago,"CoreSpace, Inc.","CoreSpace, Inc.","AS54489 CoreSpace, Inc."
99.***.***.***,Richardson,Texas,United States,75***,33.0,-96.7,America/Chicago,"AT&T Services, Inc.",PPPoX Pool - AACE5 RCSNTX,"AS7018 AT&T Services, Inc."
99.***.***.***,St. Marys,Ontario,Canada,N4*,43.3,-81.2,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Inc. MTMC,AS812 Rogers Communications Canada Inc.
146.***.***.***,Schenectady,New York,United States,12***,42.8,-73.9,America/New_York,Knolls Atomic Power Labratory,Knolls Atomic Power Labratory,
66.***.***.***,Sainte-Cecile-de-Masham,Quebec,Canada,J0*,45.7,-76.0,America/Toronto,Cogeco Connexion inc,Cogeco Connexion inc,AS11290 Cogeco Connexion inc
7.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
187.***.***.***,Iztapalapa,Mexico City,Mexico,98**,19.3,-99.1,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
33.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
102.***.***.***,Lagos,Lagos,Nigeria,,6.4,3.4,Africa/Lagos,MTN NIGERIA Communication limited,MTN Nigeria,AS29465 MTN NIGERIA Communication limited
186.***.***.***,Brasília,Federal District,Brazil,70***,-15.8,-47.9,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
64.***.***.***,San Francisco,California,United States,94***,37.8,-122.4,America/Los_Angeles,"AT&T Services, Inc.",Liquid Thinking,"AS7018 AT&T Services, Inc."
130.***.***.***,Redwood City,California,United States,94***,37.5,-122.3,America/Los_Angeles,Oracle Corporation,Oracle Corporation,
237.***.***.***,,,,,,,,,,
29.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
31.***.***.***,Dagenham,England,United Kingdom,RM*,51.5,0.1,Europe/London,EE Limited,EEMobile,AS12576 EE Limited
121.***.***.***,Shenzhen,Guangdong,China,,22.6,114.1,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
76.***.***.***,Tucson,Arizona,United States,85***,32.4,-110.9,America/Phoenix,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS33653 Comcast Cable Communications, LLC"
177.***.***.***,Indaiatuba,São Paulo,Brazil,13***,-23.1,-47.2,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
138.***.***.***,Chiyoda,Tokyo,Japan,28******,35.7,139.8,Asia/Tokyo,NTT Communications Corporation,NTT Communications Corporation,AS23779 NTT Communications Corporation
74.***.***.***,Albany,New York,United States,12***,42.7,-73.8,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
254.***.***.***,,,,,,,,,,
197.***.***.***,Lusaka,Lusaka Province,Zambia,,-15.4,28.3,Africa/Lusaka,Airtel Zambia,,AS37287 Zain Zambia PLC
167.***.***.***,Atlanta,Georgia,United States,30***,33.7,-84.4,America/New_York,Georgia Technology Authority,Georgia Technology Authority,AS2897 Georgia Technology Authority
196.***.***.***,Sanaa,Amanat Alasimah,Yemen,,15.4,44.2,Asia/Aden,Fiber Grid INC,Fiber Grid,AS37518 Fiber Grid INC
17.***.***.***,Cupertino,California,United States,95***,37.3,-122.0,America/Los_Angeles,Apple Inc.,Apple Inc,AS714 Apple Inc.
20.***.***.***,Cheyenne,Wyoming,United States,82***,41.1,-104.8,America/Denver,Microsoft Corporation,Microsoft Azure Cloud (westcentralus),AS8075 Microsoft Corporation
87.***.***.***,Codevigo,Veneto,Italy,35***,45.3,12.1,Europe/Rome,Telecom Italia Net,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
129.***.***.***,Rochester,Minnesota,United States,55***,44.0,-92.5,America/Chicago,Mayo Foundation Medical Education and Research,Mayo Foundation Medical Education and Research,AS7973 Mayo Foundation for Medical Education and Research
13.***.***.***,Dublin,Ohio,United States,43***,40.1,-83.1,America/New_York,Amazon.com,Amazon Technologies Inc. (us-east-2),
189.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6,-46.6,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS10429 TELEFÔNICA BRASIL S.A
241.***.***.***,,,,,,,,,,
35.***.***.***,Seminole,Florida,United States,33***,27.9,-82.8,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
234.***.***.***,,,,,,,,,,
61.***.***.***,Yongin-si,Gyeonggi-do,South Korea,16*,37.3,127.1,Asia/Seoul,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd
97.***.***.***,Newark,New Jersey,United States,71**,40.7,-74.2,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
79.***.***.***,Martinengo,Lombardy,Italy,24***,45.6,9.8,Europe/Rome,INTERBUSINESS,,AS3269 Telecom Italia S.p.A.
205.***.***.***,Monroe,Louisiana,United States,71***,32.6,-92.1,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
56.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,United States Postal Service.,United States Postal Service,
210.***.***.***,Taipei,Taiwan,Taiwan,,25.0,121.6,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
190.***.***.***,Singapore,North West,Singapore,85****,1.4,103.8,Asia/Singapore,Huawei International Pte. LTD,,AS136907 HUAWEI CLOUDS
149.***.***.***,Istanbul,Istanbul,Türkiye,34***,41.0,28.9,Europe/Istanbul,Vodafone Net DSL - ERENKOY,Vodafone Telekomunikasyon A.S.,AS15897 Vodafone Telekomunikasyon A.S.
31.***.***.***,Ankara,Ankara,Türkiye,60**,40.0,32.8,Europe/Istanbul,Dogan Iletisim,Dogan Iletisim Elektronik Servis Hizmetleri A.S.,AS12978 ANDROMEDA TV DIGITAL PLATFORM ISLETMECILIGI A.S.
216.***.***.***,Charlotte,North Carolina,United States,28***,35.1,-80.9,America/New_York,Flexential Colorado Corp.,Flexential Colorado Corp,AS13649 Flexential Colorado Corp.
99.***.***.***,Houston,Texas,United States,77***,29.7,-95.4,America/Chicago,"AT&T Services, Inc.",Stratford Visitingnurse Associ,"AS7018 AT&T Services, Inc."
60.***.***.***,Deto,Wakayama,Japan,64******,34.4,135.6,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
126.***.***.***,Minato-ku,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,SOFTBANK Corp,SOFTBANK Corp,
68.***.***.***,Elmhurst,Illinois,United States,60***,41.9,-87.9,America/Chicago,"AT&T Services, Inc.",PPPoX Pool Rback3 EMHRIL,"AS7018 AT&T Services, Inc."
202.***.***.***,Pudong,Shanghai,China,,31.2,121.5,Asia/Shanghai,CHINANET,Chinanet,
3.***.***.***,Tokyo,Tokyo,Japan,15******,35.7,139.7,Asia/Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
15.***.***.***,Palo Alto,California,United States,94***,37.4,-122.1,America/Los_Angeles,Hewlett-Packard Company,Hewlett-Packard Company,
220.***.***.***,Taohua,Jiangxi,China,,28.7,115.9,Asia/Shanghai,Chinanet,Chinanet JX,AS4134 CHINANET-BACKBONE
84.***.***.***,Vantaa,Uusimaa,Finland,12**,60.3,25.1,Europe/Helsinki,Elisa Oyj,Elisa Oyj,AS719 Elisa Oyj
118.***.***.***,Cyberjaya,Selangor,Malaysia,63***,2.9,101.7,Asia/Kuala_Lumpur,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.
157.***.***.***,Buenos Aires,Buenos Aires,Argentina,17**,-36.0,-60.0,America/Argentina/Buenos_Aires,Universidad Nacional de Buenos Aires,Universidad Nacional de Buenos Aires,AS3449 Universidad Nacional de Buenos Aires
84.***.***.***,Karlsruhe,Baden-Wurttemberg,Germany,76***,49.0,8.4,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
1.***.***.***,Perth,Western Australia,Australia,60**,-32.0,115.9,Australia/Perth,Telstra Internet,,AS1221 Telstra Corporation Ltd
5.***.***.***,Baku,Baku City,Azerbaijan,,40.4,49.8,Asia/Baku,AZERCELL-LTE,,AS31721 Azercell Telecom Ltd
203.***.***.***,Taipei,Taipei City,Taiwan,,25.1,121.5,Asia/Taipei,Asia Pacific On-line Services Inc.,APOL,AS7482 Asia Pacific On-line Service Inc.
40.***.***.***,London,England,United Kingdom,EC**,51.5,-0.1,Europe/London,Amazon.com,"Amazon.com, Inc",
228.***.***.***,,,,,,,,,,
171.***.***.***,Muping,Sichuan,China,,30.3,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
233.***.***.***,,,,,,,,,,
146.***.***.***,San Ramon,California,United States,94***,37.8,-122.0,America/Los_Angeles,Chevron Corporation,Chevron Corporation,
68.***.***.***,Westland,Michigan,United States,48***,42.3,-83.4,America/Detroit,WideOpenWest Finance LLC,Wide Open West,AS12083 WideOpenWest Finance LLC
27.***.***.***,Taipei,Taipei City,Taiwan,,25.1,121.5,Asia/Taipei,"Far EasTone Telecommunication Co., Ltd.",FETNET,"AS9674 Far EastTone Telecommunication Co., Ltd."
97.***.***.***,Coldwater,Michigan,United States,49***,41.9,-85.0,America/Detroit,Charter Communications,Spectrum,AS20115 Charter Communications
95.***.***.***,Kyiv,Kyiv City,Ukraine,,50.5,30.4,Europe/Kiev,CJSC Ukrainian Mobile Comminications,CJSC Ukrainian Mobile Comminications,
198.***.***.***,Lawrence,Kansas,United States,66***,39.0,-95.2,America/Chicago,Kansas Research and Education Network,Kansas Research and Education Network,AS2495 Kansas Research and Education Network
9.***.***.***,Durham,North Carolina,United States,27***,35.9,-78.9,America/New_York,IBM,IBM,
19.***.***.***,Dearborn,Michigan,United States,48***,42.3,-83.2,America/Detroit,Ford Motor Company,Ford Motor Company,
230.***.***.***,,,,,,,,,,
145.***.***.***,Utrecht,Utrecht,The Netherlands,35**,52.1,5.1,Europe/Amsterdam,SURFnet II,SURFnet bv,
253.***.***.***,,,,,,,,,,
