IMSI,ip_diversity,device_hopping,location_variation,net_switching,subnet_diversity,is_anomaly,risk_score
2400399529701,1,1,1,1,1,0,1.0
2400403240440,1,1,1,1,1,0,1.0
2400411080026,1,1,1,1,1,0,1.0
2400414326944,1,1,1,1,1,0,1.0
2400414714088,1,1,1,1,1,0,1.0
2400421163340,1,1,1,1,1,0,1.0
2400423876809,1,1,1,1,1,0,1.0
2400425284658,1,1,1,1,1,0,1.0
2400428316723,1,1,1,1,1,0,1.0
2400428973179,1,1,1,1,1,0,1.0
2400433331883,1,1,1,1,1,0,1.0
2400436917423,1,1,1,1,1,0,1.0
2400439684835,1,1,1,1,1,0,1.0
2400443065772,1,1,1,1,1,0,1.0
2400443197406,1,1,1,1,1,0,1.0
2400443699577,1,1,1,1,1,0,1.0
2400448671188,1,1,1,1,1,0,1.0
2400453100259,1,1,1,1,1,0,1.0
2400453282485,1,1,1,1,1,0,1.0
2400455300173,1,1,1,1,1,0,1.0
2400455948496,1,1,1,1,1,0,1.0
2400461849926,1,1,1,1,1,0,1.0
2400463643044,1,1,1,1,1,0,1.0
2400463745499,1,1,1,1,1,0,1.0
2400464197857,1,1,1,1,1,0,1.0
2400464300724,1,1,1,1,1,0,1.0
2400471180045,1,1,1,1,1,0,1.0
2400474120818,1,1,1,1,1,0,1.0
2400475412126,1,1,1,1,1,0,1.0
2400481485396,1,1,1,1,1,0,1.0
2400484437628,1,1,1,1,1,0,1.0
2400486871690,1,1,1,1,1,0,1.0
2400487368269,1,1,1,1,1,0,1.0
2400488789950,1,1,1,1,1,0,1.0
2400497038341,1,1,1,1,1,0,1.0
2400500574580,1,1,1,1,1,0,1.0
2400504173722,1,1,1,1,1,0,1.0
2400506138782,1,1,1,1,1,0,1.0
2400508105635,1,1,1,1,1,0,1.0
2400517958921,1,1,1,1,1,0,1.0
2400518237721,1,1,1,1,1,0,1.0
2400518439055,1,1,1,1,1,0,1.0
2400521410707,1,1,1,1,1,0,1.0
2400521702073,1,1,1,1,1,0,1.0
2400523045881,1,1,1,1,1,0,1.0
2400524596090,1,1,1,1,1,0,1.0
2400527034418,1,1,1,1,1,0,1.0
2400528127358,1,1,1,1,1,0,1.0
2400529792538,1,1,1,1,1,0,1.0
2400531949796,1,1,1,1,1,0,1.0
2400533019251,1,1,1,1,1,0,1.0
2400534749230,1,1,1,1,1,0,1.0
2400537092300,1,1,1,1,1,0,1.0
2400537693287,1,1,1,1,1,0,1.0
2400539260967,1,1,1,1,1,0,1.0
2400539543284,1,1,1,1,1,0,1.0
2400543370736,1,1,1,1,1,0,1.0
2400547199613,1,1,1,1,1,0,1.0
2400548510174,1,1,1,1,1,0,1.0
2400549147744,1,1,1,1,1,0,1.0
2400550375016,1,1,1,1,1,0,1.0
2400550774065,1,1,1,1,1,0,1.0
2400552472863,1,1,1,1,1,0,1.0
2400557779174,1,1,1,1,1,0,1.0
2400562247180,1,1,1,1,1,0,1.0
2400562926692,1,1,1,1,1,0,1.0
2400566558990,1,1,1,1,1,0,1.0
2400568335556,1,1,1,1,1,0,1.0
2400568761124,1,1,1,1,1,0,1.0
2400570521879,1,1,1,1,1,0,1.0
2400571178444,1,1,1,1,1,0,1.0
2400571265656,1,1,1,1,1,0,1.0
2400572186453,1,1,1,1,1,0,1.0
2400573019952,1,1,1,1,1,0,1.0
2400573266305,1,1,1,1,1,0,1.0
2400573689108,1,1,1,1,1,0,1.0
2400577614069,1,1,1,1,1,0,1.0
2400578462216,1,1,1,1,1,0,1.0
2400581479605,1,1,1,1,1,0,1.0
2400583334303,1,1,1,1,1,0,1.0
2400592338925,1,1,1,1,1,0,1.0
2400596310626,1,1,1,1,1,0,1.0
2400597307778,1,1,1,1,1,0,1.0
2400600308597,1,1,1,1,1,0,1.0
2400603981079,1,1,1,1,1,0,1.0
2400606561217,1,1,1,1,1,0,1.0
2400607718729,1,1,1,1,1,0,1.0
2400610296746,1,1,1,1,1,0,1.0
2400616537305,1,1,1,1,1,0,1.0
2400621402499,1,1,1,1,1,0,1.0
2400622155996,1,1,1,1,1,0,1.0
2400627244709,1,1,1,1,1,0,1.0
2400628922384,1,1,1,1,1,0,1.0
2400629419375,1,1,1,1,1,0,1.0
2400632248155,1,1,1,1,1,0,1.0
2400636229822,1,1,1,1,1,0,1.0
2400638869847,1,1,1,1,1,0,1.0
2400642076836,1,1,1,1,1,0,1.0
2400644547523,1,1,1,1,1,0,1.0
2400645338452,1,1,1,1,1,0,1.0
2400646278866,1,1,1,1,1,0,1.0
2400646765172,1,1,1,1,1,0,1.0
2400650042548,1,1,1,1,1,0,1.0
2400653323969,1,1,1,1,1,0,1.0
2400653331537,1,1,1,1,1,0,1.0
2400653813789,1,1,1,1,1,0,1.0
2400654885587,1,1,1,1,1,0,1.0
2400659208814,1,1,1,1,1,0,1.0
2400660026046,1,1,1,1,1,0,1.0
2400664485678,1,1,1,1,1,0,1.0
2400664932375,1,1,1,1,1,0,1.0
2400666029729,1,1,1,1,1,0,1.0
2400669425055,1,1,1,1,1,0,1.0
2400671091796,1,1,1,1,1,0,1.0
2400674158679,1,1,1,1,1,0,1.0
2400677309780,1,1,1,1,1,0,1.0
2400678367606,1,1,1,1,1,0,1.0
2400680983831,1,1,1,1,1,0,1.0
2400681441666,1,1,1,1,1,0,1.0
2400682179764,1,1,1,1,1,0,1.0
2400684666565,1,1,1,1,1,0,1.0
2400688439393,1,1,1,1,1,0,1.0
2400690149711,1,1,1,1,1,0,1.0
2400691961276,1,1,1,1,1,0,1.0
2400692804179,1,1,1,1,1,0,1.0
2400696904528,1,1,1,1,1,0,1.0
2400697899951,1,1,1,1,1,0,1.0
2400699016272,1,1,1,1,1,0,1.0
2400702608698,1,1,1,1,1,0,1.0
2400703398214,1,1,1,1,1,0,1.0
2400708063139,1,1,1,1,1,0,1.0
2400713204484,1,1,1,1,1,0,1.0
2400718533115,1,1,1,1,1,0,1.0
2400721734024,1,1,1,1,1,0,1.0
2400722903494,1,1,1,1,1,0,1.0
2400725797513,1,1,1,1,1,0,1.0
2400728326842,1,1,1,1,1,0,1.0
2400730275879,1,1,1,1,1,0,1.0
2400734603161,1,1,1,1,1,0,1.0
2400739200258,1,1,1,1,1,0,1.0
2400745254861,1,1,1,1,1,0,1.0
2400748133533,1,1,1,1,1,0,1.0
2400749161942,1,1,1,1,1,0,1.0
2400754542233,1,1,1,1,1,0,1.0
2400756220863,1,1,1,1,1,0,1.0
2400757414248,1,1,1,1,1,0,1.0
2400762054596,1,1,1,1,1,0,1.0
2400768102480,1,1,1,1,1,0,1.0
2400768205426,1,1,1,1,1,0,1.0
2400771421054,1,1,1,1,1,0,1.0
2400772502109,1,1,1,1,1,0,1.0
2400781294576,1,1,1,1,1,0,1.0
2400783123315,1,1,1,1,1,0,1.0
2400783886558,1,1,1,1,1,0,1.0
2400786887860,1,1,1,1,1,0,1.0
2400788312736,1,1,1,1,1,0,1.0
2400794917906,1,1,1,1,1,0,1.0
2400796373100,1,1,1,1,1,0,1.0
2400797407685,1,1,1,1,1,0,1.0
2400798767993,1,1,1,1,1,0,1.0
2400800458724,1,1,1,1,1,0,1.0
2400803889044,1,1,1,1,1,0,1.0
2400814322987,1,1,1,1,1,0,1.0
2400814635506,1,1,1,1,1,0,1.0
2400816360209,1,1,1,1,1,0,1.0
2400816535985,1,1,1,1,1,0,1.0
2400822044843,1,1,1,1,1,0,1.0
2400826786504,1,1,1,1,1,0,1.0
2400827231843,1,1,1,1,1,0,1.0
2400828723885,1,1,1,1,1,0,1.0
2400829380743,1,1,1,1,1,0,1.0
2400834695449,1,1,1,1,1,0,1.0
2400835889743,1,1,1,1,1,0,1.0
2400839226303,1,1,1,1,1,0,1.0
2400850749113,1,1,1,1,1,0,1.0
2400851846689,1,1,1,1,1,0,1.0
2400853686632,1,1,1,1,1,0,1.0
2400855172948,1,1,1,1,1,0,1.0
2400856288431,1,1,1,1,1,0,1.0
2400857034011,1,1,1,1,1,0,1.0
2400857895915,1,1,1,1,1,0,1.0
2400865424382,1,1,1,1,1,0,1.0
2400868939777,1,1,1,1,1,0,1.0
2400873753001,1,1,1,1,1,0,1.0
2400874028993,1,1,1,1,1,0,1.0
2400876014672,1,1,1,1,1,0,1.0
2400883561595,1,1,1,1,1,0,1.0
2400886797447,1,1,1,1,1,0,1.0
2400891229439,1,1,1,1,1,0,1.0
2400893935046,1,1,1,1,1,0,1.0
2400896586146,1,1,1,1,1,0,1.0
2400896641728,1,1,1,1,1,0,1.0
2400900737949,1,1,1,1,1,0,1.0
2400902068183,1,1,1,1,1,0,1.0
2400903134644,1,1,1,1,1,0,1.0
2400904217762,1,1,1,1,1,0,1.0
2400904581672,1,1,1,1,1,0,1.0
2400906519407,1,1,1,1,1,0,1.0
2400908599144,1,1,1,1,1,0,1.0
2400908993187,1,1,1,1,1,0,1.0
2400910939111,1,1,1,1,1,0,1.0
2400914465484,1,1,1,1,1,0,1.0
2400916923273,1,1,1,1,1,0,1.0
2400916998543,1,1,1,1,1,0,1.0
2400923195078,1,1,1,1,1,0,1.0
2400924287572,1,1,1,1,1,0,1.0
2400928206678,1,1,1,1,1,0,1.0
2400928261641,1,1,1,1,1,0,1.0
2400941010276,1,1,1,1,1,0,1.0
2400945975130,1,1,1,1,1,0,1.0
2400952185868,1,1,1,1,1,0,1.0
2400954175401,1,1,1,1,1,0,1.0
2400954317350,1,1,1,1,1,0,1.0
2400958348359,1,1,1,1,1,0,1.0
2400961023726,1,1,1,1,1,0,1.0
2400964225638,1,1,1,1,1,0,1.0
2400964966834,1,1,1,1,1,0,1.0
2400965459254,1,1,1,1,1,0,1.0
2400966414753,1,1,1,1,1,0,1.0
2400966721625,1,1,1,1,1,0,1.0
2400967386675,1,1,1,1,1,0,1.0
2400967899405,1,1,1,1,1,0,1.0
2400969253360,1,1,1,1,1,0,1.0
2400981009443,1,1,1,1,1,0,1.0
2400981122021,1,1,1,1,1,0,1.0
2400988986456,1,1,1,1,1,0,1.0
2400989368701,1,1,1,1,1,0,1.0
2400992839863,1,1,1,1,1,0,1.0
2400995110356,1,1,1,1,1,0,1.0
2400996833440,1,1,1,1,1,0,1.0
2400998452761,1,1,1,1,1,0,1.0
2401002182414,1,1,1,1,1,0,1.0
2401002959635,1,1,1,1,1,0,1.0
2401004605100,1,1,1,1,1,0,1.0
2401006493403,1,1,1,1,1,0,1.0
2401009004047,1,1,1,1,1,0,1.0
2401010898726,1,1,1,1,1,0,1.0
2401029729575,1,1,1,1,1,0,1.0
2401030337991,1,1,1,1,1,0,1.0
2401033993788,1,1,1,1,1,0,1.0
2401037129387,1,1,1,1,1,0,1.0
2401040762969,1,1,1,1,1,0,1.0
2401043321819,1,1,1,1,1,0,1.0
2401044330509,1,1,1,1,1,0,1.0
2401048114681,1,1,1,1,1,0,1.0
2401051314692,1,1,1,1,1,0,1.0
2401057265284,1,1,1,1,1,0,1.0
2401058378498,1,1,1,1,1,0,1.0
2401059931804,1,1,1,1,1,0,1.0
2401061445299,1,1,1,1,1,0,1.0
2401066646518,1,1,1,1,1,0,1.0
2401068017703,1,1,1,1,1,0,1.0
2401071912943,1,1,1,1,1,0,1.0
2401073257592,1,1,1,1,1,0,1.0
2401076059558,1,1,1,1,1,0,1.0
2401087598607,1,1,1,1,1,0,1.0
2401090358587,1,1,1,1,1,0,1.0
2401091090326,1,1,1,1,1,0,1.0
2401092268592,1,1,1,1,1,0,1.0
2401093054847,1,1,1,1,1,0,1.0
2401093888295,1,1,1,1,1,0,1.0
2401094235479,1,1,1,1,1,0,1.0
2401095472874,1,1,1,1,1,0,1.0
2401095927833,1,1,1,1,1,0,1.0
2401097929362,1,1,1,1,1,0,1.0
2401098983973,1,1,1,1,1,0,1.0
2401099220896,1,1,1,1,1,0,1.0
2401107298502,1,1,1,1,1,0,1.0
2401110949899,1,1,1,1,1,0,1.0
2401111028671,1,1,1,1,1,0,1.0
2401111827984,1,1,1,1,1,0,1.0
2401116282055,1,1,1,1,1,0,1.0
2401120273023,1,1,1,1,1,0,1.0
2401124586154,1,1,1,1,1,0,1.0
2401127283603,1,1,1,1,1,0,1.0
2401128059826,1,1,1,1,1,0,1.0
2401129109337,1,1,1,1,1,0,1.0
2401131464421,1,1,1,1,1,0,1.0
2401132532694,1,1,1,1,1,0,1.0
2401137871879,1,1,1,1,1,0,1.0
2401138750931,1,1,1,1,1,0,1.0
2401139043830,1,1,1,1,1,0,1.0
2401142308183,1,1,1,1,1,0,1.0
2401142311547,1,1,1,1,1,0,1.0
2401151116271,1,1,1,1,1,0,1.0
2401152471871,1,1,1,1,1,0,1.0
2401160256434,1,1,1,1,1,0,1.0
2401160895897,1,1,1,1,1,0,1.0
2401162801680,1,1,1,1,1,0,1.0
2401166497248,1,1,1,1,1,0,1.0
2401169769054,1,1,1,1,1,0,1.0
2401175494495,1,1,1,1,1,0,1.0
2401181216525,1,1,1,1,1,0,1.0
2401182879146,1,1,1,1,1,0,1.0
2401183284014,1,1,1,1,1,0,1.0
2401184252786,1,1,1,1,1,0,1.0
2401184264102,1,1,1,1,1,0,1.0
2401185811014,1,1,1,1,1,0,1.0
2401198309754,1,1,1,1,1,0,1.0
2401200402342,1,1,1,1,1,0,1.0
2401204556110,1,1,1,1,1,0,1.0
2401204654565,1,1,1,1,1,0,1.0
2401206335759,1,1,1,1,1,0,1.0
2401207049611,1,1,1,1,1,0,1.0
2401207545279,1,1,1,1,1,0,1.0
2401210046879,1,1,1,1,1,0,1.0
2401210704310,1,1,1,1,1,0,1.0
2401213974369,1,1,1,1,1,0,1.0
2401214359393,1,1,1,1,1,0,1.0
2401217099449,1,1,1,1,1,0,1.0
2401222395480,1,1,1,1,1,0,1.0
2401223414992,1,1,1,1,1,0,1.0
2401225620836,1,1,1,1,1,0,1.0
2401229547034,1,1,1,1,1,0,1.0
2401232900112,1,1,1,1,1,0,1.0
2401235631676,1,1,1,1,1,0,1.0
2401241393696,1,1,1,1,1,0,1.0
2401246764281,1,1,1,1,1,0,1.0
2401251341252,1,1,1,1,1,0,1.0
2401256083200,1,1,1,1,1,0,1.0
2401266768094,1,1,1,1,1,0,1.0
2401268179300,1,1,1,1,1,0,1.0
2401269428946,1,1,1,1,1,0,1.0
2401270659341,1,1,1,1,1,0,1.0
2401273421120,1,1,1,1,1,0,1.0
2401274140551,1,1,1,1,1,0,1.0
2401276025082,1,1,1,1,1,0,1.0
2401280024318,1,1,1,1,1,0,1.0
2401280870341,1,1,1,1,1,0,1.0
2401282408287,1,1,1,1,1,0,1.0
2401283437037,1,1,1,1,1,0,1.0
2401288916940,1,1,1,1,1,0,1.0
2401289812317,1,1,1,1,1,0,1.0
2401291164792,1,1,1,1,1,0,1.0
2401292766372,1,1,1,1,1,0,1.0
2401297557261,1,1,1,1,1,0,1.0
2401298997901,1,1,1,1,1,0,1.0
2401300041321,1,1,1,1,1,0,1.0
2401300105899,1,1,1,1,1,0,1.0
2401306354853,1,1,1,1,1,0,1.0
2401309996294,1,1,1,1,1,0,1.0
2401310094318,1,1,1,1,1,0,1.0
2401311035807,1,1,1,1,1,0,1.0
2401327235662,1,1,1,1,1,0,1.0
2401328000195,1,1,1,1,1,0,1.0
2401328515529,1,1,1,1,1,0,1.0
2401330004295,1,1,1,1,1,0,1.0
2401330442179,1,1,1,1,1,0,1.0
2401332057371,1,1,1,1,1,0,1.0
2401335862685,1,1,1,1,1,0,1.0
2401337049462,1,1,1,1,1,0,1.0
2401340785169,1,1,1,1,1,0,1.0
2401345579990,1,1,1,1,1,0,1.0
2401348087354,1,1,1,1,1,0,1.0
2401348202463,1,1,1,1,1,0,1.0
2401353465549,1,1,1,1,1,0,1.0
2401355126400,1,1,1,1,1,0,1.0
2401359070671,1,1,1,1,1,0,1.0
2401363249384,1,1,1,1,1,0,1.0
2401363631797,1,1,1,1,1,0,1.0
2401364034848,1,1,1,1,1,0,1.0
2401364424936,1,1,1,1,1,0,1.0
2401365024916,1,1,1,1,1,0,1.0
2401368841577,1,1,1,1,1,0,1.0
2401369412641,1,1,1,1,1,0,1.0
2401369572790,1,1,1,1,1,0,1.0
2401369681645,1,1,1,1,1,0,1.0
2401371717318,1,1,1,1,1,0,1.0
2401373129504,1,1,1,1,1,0,1.0
2401373949125,1,1,1,1,1,0,1.0
2401382496718,1,1,1,1,1,0,1.0
2401386015711,1,1,1,1,1,0,1.0
2401386741714,1,1,1,1,1,0,1.0
2401387592712,1,1,1,1,1,0,1.0
2401388740223,1,1,1,1,1,0,1.0
2401392158192,1,1,1,1,1,0,1.0
2401394884882,1,1,1,1,1,0,1.0
2401408682509,1,1,1,1,1,0,1.0
2401411287452,1,1,1,1,1,0,1.0
2401412007404,1,1,1,1,1,0,1.0
2401419679918,1,1,1,1,1,0,1.0
2401421125340,1,1,1,1,1,0,1.0
2401421582545,1,1,1,1,1,0,1.0
2401421751887,1,1,1,1,1,0,1.0
2401424696371,1,1,1,1,1,0,1.0
2401429994814,1,1,1,1,1,0,1.0
2401430276799,1,1,1,1,1,0,1.0
2401432885899,1,1,1,1,1,0,1.0
2401440004075,1,1,1,1,1,0,1.0
2401443805158,1,1,1,1,1,0,1.0
2401447432811,1,1,1,1,1,0,1.0
2401448794769,1,1,1,1,1,0,1.0
2401451495149,1,1,1,1,1,0,1.0
2401458683390,1,1,1,1,1,0,1.0
2401462785662,1,1,1,1,1,0,1.0
2401465840449,1,1,1,1,1,0,1.0
2401466886583,1,1,1,1,1,0,1.0
2401469509355,1,1,1,1,1,0,1.0
2401470798632,1,1,1,1,1,0,1.0
2401470823196,1,1,1,1,1,0,1.0
2401476238026,1,1,1,1,1,0,1.0
2401479554129,1,1,1,1,1,0,1.0
2401483747558,1,1,1,1,1,0,1.0
2401484601913,1,1,1,1,1,0,1.0
2401486297832,1,1,1,1,1,0,1.0
2401488151446,1,1,1,1,1,0,1.0
2401491696801,1,1,1,1,1,0,1.0
2401492864018,1,1,1,1,1,0,1.0
2401494739654,1,1,1,1,1,0,1.0
2401497310324,1,1,1,1,1,0,1.0
2401497374605,1,1,1,1,1,0,1.0
2401499753014,1,1,1,1,1,0,1.0
2401499970320,1,1,1,1,1,0,1.0
2401500760175,1,1,1,1,1,0,1.0
2401509839301,1,1,1,1,1,0,1.0
2401518078442,1,1,1,1,1,0,1.0
2401518178824,1,1,1,1,1,0,1.0
2401523525322,1,1,1,1,1,0,1.0
2401525641650,1,1,1,1,1,0,1.0
2401526207679,1,1,1,1,1,0,1.0
2401527311722,1,1,1,1,1,0,1.0
2401535628724,1,1,1,1,1,0,1.0
2401542118895,1,1,1,1,1,0,1.0
2401544799581,1,1,1,1,1,0,1.0
2401546334419,1,1,1,1,1,0,1.0
2401551562499,1,1,1,1,1,0,1.0
2401559637439,1,1,1,1,1,0,1.0
2401563360610,1,1,1,1,1,0,1.0
2401564153307,1,1,1,1,1,0,1.0
2401566705330,1,1,1,1,1,0,1.0
2401568731024,1,1,1,1,1,0,1.0
2401571840908,1,1,1,1,1,0,1.0
2401577615743,1,1,1,1,1,0,1.0
2401579208236,1,1,1,1,1,0,1.0
2401579970658,1,1,1,1,1,0,1.0
2401583365974,1,1,1,1,1,0,1.0
2401586734257,1,1,1,1,1,0,1.0
2401589730378,1,1,1,1,1,0,1.0
2401593809627,1,1,1,1,1,0,1.0
2401593998245,1,1,1,1,1,0,1.0
2401595841749,1,1,1,1,1,0,1.0
2401599875175,1,1,1,1,1,0,1.0
2401603849526,1,1,1,1,1,0,1.0
2401608989921,1,1,1,1,1,0,1.0
2401609177982,1,1,1,1,1,0,1.0
2401609640578,1,1,1,1,1,0,1.0
2401609706704,1,1,1,1,1,0,1.0
2401612559046,1,1,1,1,1,0,1.0
2401615999442,1,1,1,1,1,0,1.0
2401616849899,1,1,1,1,1,0,1.0
2401617064914,1,1,1,1,1,0,1.0
2401617132714,1,1,1,1,1,0,1.0
2401617990421,1,1,1,1,1,0,1.0
2401622499982,1,1,1,1,1,0,1.0
2401623252874,1,1,1,1,1,0,1.0
2401624843889,1,1,1,1,1,0,1.0
2401626456098,1,1,1,1,1,0,1.0
2401626750146,1,1,1,1,1,0,1.0
2401627573320,1,1,1,1,1,0,1.0
2401630702867,1,1,1,1,1,0,1.0
2401631603781,1,1,1,1,1,0,1.0
2401631741993,1,1,1,1,1,0,1.0
2401638816878,1,1,1,1,1,0,1.0
2401642301274,1,1,1,1,1,0,1.0
2401643169580,1,1,1,1,1,0,1.0
2401643348170,1,1,1,1,1,0,1.0
2401647763103,1,1,1,1,1,0,1.0
2401648668982,1,1,1,1,1,0,1.0
2401649328980,1,1,1,1,1,0,1.0
2401652444544,1,1,1,1,1,0,1.0
2401656124662,1,1,1,1,1,0,1.0
2401658373792,1,1,1,1,1,0,1.0
2401664028028,1,1,1,1,1,0,1.0
2401668464820,1,1,1,1,1,0,1.0
2401668940936,1,1,1,1,1,0,1.0
2401669934105,1,1,1,1,1,0,1.0
2401671656709,1,1,1,1,1,0,1.0
2401675011532,1,1,1,1,1,0,1.0
2401677436048,1,1,1,1,1,0,1.0
2401678112669,1,1,1,1,1,0,1.0
2401678127782,1,1,1,1,1,0,1.0
2401678706763,1,1,1,1,1,0,1.0
2401679177619,1,1,1,1,1,0,1.0
2401681573664,1,1,1,1,1,0,1.0
2401684720206,1,1,1,1,1,0,1.0
2401685071058,1,1,1,1,1,0,1.0
2401685098947,1,1,1,1,1,0,1.0
2401686462252,1,1,1,1,1,0,1.0
2401688017710,1,1,1,1,1,0,1.0
2401690350342,1,1,1,1,1,0,1.0
2401696466802,1,1,1,1,1,0,1.0
2401696892869,1,1,1,1,1,0,1.0
2401698709126,1,1,1,1,1,0,1.0
2401699347877,1,1,1,1,1,0,1.0
2401703280325,1,1,1,1,1,0,1.0
2401705075780,1,1,1,1,1,0,1.0
2401707158796,1,1,1,1,1,0,1.0
2401708957438,1,1,1,1,1,0,1.0
2401710637811,1,1,1,1,1,0,1.0
2401713395962,1,1,1,1,1,0,1.0
2401716420743,1,1,1,1,1,0,1.0
2401719945740,1,1,1,1,1,0,1.0
2401722094342,1,1,1,1,1,0,1.0
2401730639085,1,1,1,1,1,0,1.0
2401734188079,1,1,1,1,1,0,1.0
2401742115219,1,1,1,1,1,0,1.0
2401743881804,1,1,1,1,1,0,1.0
2401744441388,1,1,1,1,1,0,1.0
2401744518705,1,1,1,1,1,0,1.0
2401745642400,1,1,1,1,1,0,1.0
2401745961586,1,1,1,1,1,0,1.0
2401746813592,1,1,1,1,1,0,1.0
2401748113176,1,1,1,1,1,0,1.0
2401748909013,1,1,1,1,1,0,1.0
2401749195380,1,1,1,1,1,0,1.0
2401750810535,1,1,1,1,1,0,1.0
2401750961701,1,1,1,1,1,0,1.0
2401752481353,1,1,1,1,1,0,1.0
2401756168095,1,1,1,1,1,0,1.0
2401759265993,1,1,1,1,1,0,1.0
2401759317261,1,1,1,1,1,0,1.0
2401763019115,1,1,1,1,1,0,1.0
2401765722458,1,1,1,1,1,0,1.0
2401771159212,1,1,1,1,1,0,1.0
2401775398724,1,1,1,1,1,0,1.0
2401775885627,1,1,1,1,1,0,1.0
2401775941447,1,1,1,1,1,0,1.0
2401776578661,1,1,1,1,1,0,1.0
2401780885576,1,1,1,1,1,0,1.0
2401783420643,1,1,1,1,1,0,1.0
2401785228230,1,1,1,1,1,0,1.0
2401797367990,1,1,1,1,1,0,1.0
2401801664802,1,1,1,1,1,0,1.0
2401803966203,1,1,1,1,1,0,1.0
2401806108537,1,1,1,1,1,0,1.0
2401807156956,1,1,1,1,1,0,1.0
2401807576449,1,1,1,1,1,0,1.0
2401807783368,1,1,1,1,1,0,1.0
2401809521755,1,1,1,1,1,0,1.0
2401813125470,1,1,1,1,1,0,1.0
2401813722938,1,1,1,1,1,0,1.0
2401814336975,1,1,1,1,1,0,1.0
2401815808499,1,1,1,1,1,0,1.0
2401820377889,1,1,1,1,1,0,1.0
2401822479224,1,1,1,1,1,0,1.0
2401824224124,1,1,1,1,1,0,1.0
2401827238264,1,1,1,1,1,0,1.0
2401830671985,1,1,1,1,1,0,1.0
2401832621384,1,1,1,1,1,0,1.0
2401839826224,1,1,1,1,1,0,1.0
2401840766739,1,1,1,1,1,0,1.0
2401842381490,1,1,1,1,1,0,1.0
2401844490295,1,1,1,1,1,0,1.0
2401846550636,1,1,1,1,1,0,1.0
2401851331178,1,1,1,1,1,0,1.0
2401853608780,1,1,1,1,1,0,1.0
2401862104275,1,1,1,1,1,0,1.0
2401862539563,1,1,1,1,1,0,1.0
2401863759980,1,1,1,1,1,0,1.0
2401866179454,1,1,1,1,1,0,1.0
2401869656130,1,1,1,1,1,0,1.0
2401871803631,1,1,1,1,1,0,1.0
2401873477784,1,1,1,1,1,0,1.0
2401875692692,1,1,1,1,1,0,1.0
2401876567224,1,1,1,1,1,0,1.0
2401877033257,1,1,1,1,1,0,1.0
2401877671294,1,1,1,1,1,0,1.0
2401887114860,1,1,1,1,1,0,1.0
2401889345764,1,1,1,1,1,0,1.0
2401892605554,1,1,1,1,1,0,1.0
2401897239858,1,1,1,1,1,0,1.0
2401907044519,1,1,1,1,1,0,1.0
2401910507197,1,1,1,1,1,0,1.0
2401911359966,1,1,1,1,1,0,1.0
2401918255371,1,1,1,1,1,0,1.0
2401919074992,1,1,1,1,1,0,1.0
2401919541987,1,1,1,1,1,0,1.0
2401920124844,1,1,1,1,1,0,1.0
2401920297637,1,1,1,1,1,0,1.0
2401922270510,1,1,1,1,1,0,1.0
2401926764921,1,1,1,1,1,0,1.0
2401927900684,1,1,1,1,1,0,1.0
2401935472863,1,1,1,1,1,0,1.0
2401936006082,1,1,1,1,1,0,1.0
2401938026206,1,1,1,1,1,0,1.0
2401942380212,1,1,1,1,1,0,1.0
2401951109452,1,1,1,1,1,0,1.0
2401951786318,1,1,1,1,1,0,1.0
2401952371006,1,1,1,1,1,0,1.0
2401952665330,1,1,1,1,1,0,1.0
2401954062789,1,1,1,1,1,0,1.0
2401958263280,1,1,1,1,1,0,1.0
2401958807327,1,1,1,1,1,0,1.0
2401963945680,1,1,1,1,1,0,1.0
2401966679399,1,1,1,1,1,0,1.0
2401967068335,1,1,1,1,1,0,1.0
2401967557912,1,1,1,1,1,0,1.0
2401970546692,1,1,1,1,1,0,1.0
2401972512343,1,1,1,1,1,0,1.0
2401973102983,1,1,1,1,1,0,1.0
2401974005643,1,1,1,1,1,0,1.0
2401975370063,1,1,1,1,1,0,1.0
2401976878494,1,1,1,1,1,0,1.0
2401977320360,1,1,1,1,1,0,1.0
2401979912306,1,1,1,1,1,0,1.0
2401983331679,1,1,1,1,1,0,1.0
2401983623081,1,1,1,1,1,0,1.0
2401986020828,1,1,1,1,1,0,1.0
2401986585102,1,1,1,1,1,0,1.0
2401990342134,1,1,1,1,1,0,1.0
2401991984808,1,1,1,1,1,0,1.0
2401995321059,1,1,1,1,1,0,1.0
2401995974651,1,1,1,1,1,0,1.0
2401996844565,1,1,1,1,1,0,1.0
2401999465012,1,1,1,1,1,0,1.0
2402002496854,1,1,1,1,1,0,1.0
2402003791769,1,1,1,1,1,0,1.0
2402004582072,1,1,1,1,1,0,1.0
2402010912172,1,1,1,1,1,0,1.0
2402011988552,1,1,1,1,1,0,1.0
2402012017402,1,1,1,1,1,0,1.0
2402015811308,1,1,1,1,1,0,1.0
2402018190232,1,1,1,1,1,0,1.0
2402021311679,1,1,1,1,1,0,1.0
2402029455469,1,1,1,1,1,0,1.0
2402031556775,1,1,1,1,1,0,1.0
2402032650977,1,1,1,1,1,0,1.0
2402033474246,1,1,1,1,1,0,1.0
2402036686427,1,1,1,1,1,0,1.0
2402038069586,1,1,1,1,1,0,1.0
2402044820700,1,1,1,1,1,0,1.0
2402046535217,1,1,1,1,1,0,1.0
2402048161133,1,1,1,1,1,0,1.0
2402054493392,1,1,1,1,1,0,1.0
