Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Santa Catarina,Brazil,88***,-27.208,-49.115,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Prague,Czechia,12****,50.076,14.438,Europe/Prague,Network of Ignum s.r.o.,Ignum s.r.o.,"AS29134 Webglobe, s.r.o."
Tianjin,China,,39.343,117.362,Asia/Shanghai,CNC Group CHINA169 Tianjin Province Network,,AS4837 CHINA UNICOM China169 Backbone
Miranda,Venezuela,,10.497,-66.843,America/Caracas,"TELEFONICA VENEZOLANA, C.A.","TELEFONICA VENEZOLANA, C.A","AS6306 TELEFONICA VENEZOLANA, C.A."
Rio de Janeiro,Brazil,,-22.903,-43.219,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
Georgia,United States,30***,33.85,-84.347,America/New_York,AT&T Mobility LLC,AT&T Mobility LLC,
Giza,Egypt,,30.067,31.026,Africa/Cairo,Etisalat Misr,,AS36992 ETISALAT MISR
Tokyo,Japan,10******,35.694,139.754,Asia/Tokyo,Amazon Technologies Inc,Amazon Technologies Inc,
,,,,,,,,
,,,,,,,,
Budapest,Hungary,10**,47.564,19.095,Europe/Budapest,Telenor Hungary Plc,Telenor Hungary Plc.,AS213155 Yettel Hungary Ltd.
Boumerdes,Algeria,35***,36.774,3.706,Africa/Algiers,Algerie Telecom,,AS36947 Telecom Algeria
Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
New Jersey,United States,79**,40.771,-74.504,America/New_York,AT&T Services,AT&T Worldnet Services,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Ontario,Canada,M5*,43.709,-79.406,America/Toronto,ERX,,
Guangdong,China,,23.107,114.4,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Indiana,United States,46***,39.756,-86.153,America/Chicago,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
Istanbul,Türkiye,34***,41.001,28.968,Europe/Istanbul,Akamai Technologies,,AS20940 Akamai International B.V.
Chiba,Japan,27******,35.783,139.896,Asia/Tokyo,Open Computer Network,Open Computer Network,AS4713 NTT Communications Corporation
Alabama,United States,36***,32.403,-86.238,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS721 DoD Network Information Center
Florida,United States,33***,28.061,-82.371,America/New_York,Verizon Data Services LLC,Verizon Data Services LLC,
Heilongjiang,China,15****,45.757,126.642,Asia/Shanghai,CNC Group CHINA169 Heilongjiang Province Network,,AS4837 CHINA UNICOM China169 Backbone
Seoul,South Korea,45**,37.579,126.975,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
,,,,,,,,
New York,United States,12***,42.641,-73.791,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
New York,United States,10***,40.713,-74.006,America/New_York,MCI,Verizon Business,AS3371 MCI
,,,,,,,,
California,United States,92***,33.879,-117.535,America/Los_Angeles,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Kyoto,Japan,60******,35.02,135.76,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Texas,United States,75***,32.818,-96.873,America/Chicago,"CoreSpace, Inc.","CoreSpace, Inc.","AS54489 CoreSpace, Inc."
Texas,United States,75***,32.992,-96.711,America/Chicago,"AT&T Services, Inc.",PPPoX Pool - AACE5 RCSNTX,"AS7018 AT&T Services, Inc."
Ontario,Canada,N4*,43.266,-81.166,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Inc. MTMC,AS812 Rogers Communications Canada Inc.
New York,United States,12***,42.82,-73.868,America/New_York,Knolls Atomic Power Labratory,Knolls Atomic Power Labratory,
Quebec,Canada,J0*,45.651,-76.038,America/Toronto,Cogeco Connexion inc,Cogeco Connexion inc,AS11290 Cogeco Connexion inc
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Mexico City,Mexico,98**,19.346,-99.088,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Lagos,Nigeria,,6.433,3.429,Africa/Lagos,MTN NIGERIA Communication limited,MTN Nigeria,AS29465 MTN NIGERIA Communication limited
Federal District,Brazil,70***,-15.779,-47.934,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
California,United States,94***,37.806,-122.412,America/Los_Angeles,"AT&T Services, Inc.",Liquid Thinking,"AS7018 AT&T Services, Inc."
California,United States,94***,37.531,-122.262,America/Los_Angeles,Oracle Corporation,Oracle Corporation,
,,,,,,,,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
England,United Kingdom,RM*,51.548,0.112,Europe/London,EE Limited,EEMobile,AS12576 EE Limited
Guangdong,China,,22.556,114.058,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Arizona,United States,85***,32.413,-110.942,America/Phoenix,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS33653 Comcast Cable Communications, LLC"
São Paulo,Brazil,13***,-23.089,-47.213,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Tokyo,Japan,28******,35.688,139.767,Asia/Tokyo,NTT Communications Corporation,NTT Communications Corporation,AS23779 NTT Communications Corporation
New York,United States,12***,42.655,-73.802,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
,,,,,,,,
Lusaka Province,Zambia,,-15.418,28.287,Africa/Lusaka,Airtel Zambia,,AS37287 Zain Zambia PLC
Georgia,United States,30***,33.748,-84.389,America/New_York,Georgia Technology Authority,Georgia Technology Authority,AS2897 Georgia Technology Authority
Amanat Alasimah,Yemen,,15.352,44.21,Asia/Aden,Fiber Grid INC,Fiber Grid,AS37518 Fiber Grid INC
California,United States,95***,37.322,-122.03,America/Los_Angeles,Apple Inc.,Apple Inc,AS714 Apple Inc.
Wyoming,United States,82***,41.139,-104.816,America/Denver,Microsoft Corporation,Microsoft Azure Cloud (westcentralus),AS8075 Microsoft Corporation
Veneto,Italy,35***,45.27,12.106,Europe/Rome,Telecom Italia Net,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
Minnesota,United States,55***,44.048,-92.495,America/Chicago,Mayo Foundation Medical Education and Research,Mayo Foundation Medical Education and Research,AS7973 Mayo Foundation for Medical Education and Research
Ohio,United States,43***,40.099,-83.114,America/New_York,Amazon.com,Amazon Technologies Inc. (us-east-2),
São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS10429 TELEFÔNICA BRASIL S.A
,,,,,,,,
Florida,United States,33***,27.856,-82.823,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
,,,,,,,,
Gyeonggi-do,South Korea,16*,37.298,127.078,Asia/Seoul,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd
New Jersey,United States,71**,40.736,-74.172,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Lombardy,Italy,24***,45.571,9.773,Europe/Rome,INTERBUSINESS,,AS3269 Telecom Italia S.p.A.
Louisiana,United States,71***,32.59,-92.067,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
New York,United States,10***,40.713,-74.006,America/New_York,United States Postal Service.,United States Postal Service,
Taiwan,Taiwan,,25.033,121.565,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
North West,Singapore,85****,1.352,103.82,Asia/Singapore,Huawei International Pte. LTD,,AS136907 HUAWEI CLOUDS
Istanbul,Türkiye,34***,41.025,28.925,Europe/Istanbul,Vodafone Net DSL - ERENKOY,Vodafone Telekomunikasyon A.S.,AS15897 Vodafone Telekomunikasyon A.S.
Ankara,Türkiye,60**,39.979,32.826,Europe/Istanbul,Dogan Iletisim,Dogan Iletisim Elektronik Servis Hizmetleri A.S.,AS12978 ANDROMEDA TV DIGITAL PLATFORM ISLETMECILIGI A.S.
North Carolina,United States,28***,35.135,-80.936,America/New_York,Flexential Colorado Corp.,Flexential Colorado Corp,AS13649 Flexential Colorado Corp.
Texas,United States,77***,29.737,-95.397,America/Chicago,"AT&T Services, Inc.",Stratford Visitingnurse Associ,"AS7018 AT&T Services, Inc."
Wakayama,Japan,64******,34.35,135.577,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Tokyo,Japan,10******,35.655,139.761,Asia/Tokyo,SOFTBANK Corp,SOFTBANK Corp,
Illinois,United States,60***,41.9,-87.94,America/Chicago,"AT&T Services, Inc.",PPPoX Pool Rback3 EMHRIL,"AS7018 AT&T Services, Inc."
Shanghai,China,,31.23,121.525,Asia/Shanghai,CHINANET,Chinanet,
Tokyo,Japan,15******,35.69,139.692,Asia/Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
California,United States,94***,37.415,-122.146,America/Los_Angeles,Hewlett-Packard Company,Hewlett-Packard Company,
Jiangxi,China,,28.674,115.91,Asia/Shanghai,Chinanet,Chinanet JX,AS4134 CHINANET-BACKBONE
Uusimaa,Finland,12**,60.277,25.121,Europe/Helsinki,Elisa Oyj,Elisa Oyj,AS719 Elisa Oyj
Selangor,Malaysia,63***,2.93,101.663,Asia/Kuala_Lumpur,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.
Buenos Aires,Argentina,17**,-36.0,-59.996,America/Argentina/Buenos_Aires,Universidad Nacional de Buenos Aires,Universidad Nacional de Buenos Aires,AS3449 Universidad Nacional de Buenos Aires
Baden-Wurttemberg,Germany,76***,49.007,8.417,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Western Australia,Australia,60**,-31.964,115.86,Australia/Perth,Telstra Internet,,AS1221 Telstra Corporation Ltd
Baku City,Azerbaijan,,40.398,49.814,Asia/Baku,AZERCELL-LTE,,AS31721 Azercell Telecom Ltd
Taipei City,Taiwan,,25.05,121.532,Asia/Taipei,Asia Pacific On-line Services Inc.,APOL,AS7482 Asia Pacific On-line Service Inc.
England,United Kingdom,EC**,51.507,-0.12,Europe/London,Amazon.com,"Amazon.com, Inc",
,,,,,,,,
Sichuan,China,,30.264,102.805,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
,,,,,,,,
California,United States,94***,37.758,-121.958,America/Los_Angeles,Chevron Corporation,Chevron Corporation,
Michigan,United States,48***,42.331,-83.378,America/Detroit,WideOpenWest Finance LLC,Wide Open West,AS12083 WideOpenWest Finance LLC
Taipei City,Taiwan,,25.05,121.532,Asia/Taipei,"Far EasTone Telecommunication Co., Ltd.",FETNET,"AS9674 Far EastTone Telecommunication Co., Ltd."
Michigan,United States,49***,41.929,-85.003,America/Detroit,Charter Communications,Spectrum,AS20115 Charter Communications
Kyiv City,Ukraine,,50.455,30.439,Europe/Kiev,CJSC Ukrainian Mobile Comminications,CJSC Ukrainian Mobile Comminications,
Kansas,United States,66***,38.972,-95.237,America/Chicago,Kansas Research and Education Network,Kansas Research and Education Network,AS2495 Kansas Research and Education Network
North Carolina,United States,27***,35.905,-78.857,America/New_York,IBM,IBM,
Michigan,United States,48***,42.322,-83.176,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,
Utrecht,The Netherlands,35**,52.091,5.121,Europe/Amsterdam,SURFnet II,SURFnet bv,
,,,,,,,,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Krasnodar Krai,Russia,35****,43.599,39.723,Europe/Moscow,Dmitriy V. Kozmenko,Dmitriy V. Kozmenko,AS47586 Business Svyaz
,,,,,,,,
Ontario,Canada,M4*,43.701,-79.388,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Inc. BAWK,AS812 Rogers Communications Canada Inc.
,,,,,,,,
Australian Capital Territory,Australia,26**,-35.278,149.128,Australia/Sydney,DOIISRATE,,AS17477 Macquarie Telecom
Bangkok,Thailand,10***,13.768,100.54,Asia/Bangkok,Advanced Wireless Network Company Limited,Advanced Wireless Network Company Limited,AS131445 Advance Wireless Network
Tokyo,Japan,10******,35.692,139.768,Asia/Tokyo,JPNIC,,
Plaines Wilhems District,Mauritius,,-20.243,57.496,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. ),,
North Carolina,United States,27***,35.905,-78.857,America/New_York,IBM,IBM,
Colorado,United States,80***,39.752,-104.984,America/Denver,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
Santiago Metropolitan,Chile,85*****,-33.383,-70.621,America/Santiago,Claro Chile S.A,Claro Chile S.A,
Texas,United States,77***,29.765,-95.366,America/Chicago,"AT&T Services, Inc.",AT&T IP Team,"AS7018 AT&T Services, Inc."
Beijing,China,,39.904,116.407,Asia/Shanghai,"IDC, China Telecommunications Corporation","ChinaTelecom Group Beijing Ltd, Co","AS23724 IDC, China Telecommunications Corporation"
Tokyo,Japan,10******,35.661,139.745,Asia/Tokyo,Kddi Corporation,Kddi Corporation,AS2516 KDDI CORPORATION
Oita,Japan,87******,33.225,131.608,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Oita University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Manitoba,Canada,R2*,49.829,-97.105,America/Winnipeg,Winnipeg Internet Exchange,True North NET,AS393523 Winnipeg Internet Exchange
,,,,,,,,
Central Serbia,Serbia,,44.796,20.441,Europe/Belgrade,BeotelNet-ISP d.o.o,BeotelNet-ISP d.o.o,AS6700 BeotelNet-ISP d.o.o
,,,,,,,,
England,United Kingdom,TW**,51.454,-0.423,Europe/London,Virgin Media,,AS5089 Virgin Media Limited
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Rio de Janeiro,Brazil,20*******,-22.907,-43.173,America/Sao_Paulo,Amazon Technologies Inc.,AWS CloudFront (GLOBAL),"AS16509 Amazon.com, Inc."
São Paulo,Brazil,01*******,-23.556,-46.64,America/Sao_Paulo,Claro S.A.,Claro S.A,AS4230 CLARO S.A.
Madhya Pradesh,India,,23.198,77.427,Asia/Kolkata,BHARTI-AIRTEL-LTD-MOBILITY-SERVICES,Bharti Airtel Limited,
,,,,,,,,
Quebec,Canada,H4*,45.505,-73.575,America/Toronto,McGill University,McGill University,AS15318 McGill University
,,,,,,,,
,,,,,,,,
Gauteng,South Africa,18*,-25.748,28.229,Africa/Johannesburg,Telkom SA Ltd.,Telkom SA Limited,AS5713 Telkom SA Ltd.
Baden-Wurttemberg,Germany,70***,48.786,9.238,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Tyrol,Austria,65**,47.141,10.561,Europe/Vienna,MYNET,myNET Internet Solutions,AS31543 myNet GmbH
California,United States,95***,38.03,-121.346,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS33667 Comcast Cable Communications, LLC"
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Baden-Wurttemberg,Germany,70***,48.786,9.238,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Kansas,United States,66***,39.054,-95.71,America/Chicago,Cox Communications Inc.,Cox Communications Inc.,AS22773 Cox Communications Inc.
Gyeonggi-do,South Korea,13***,37.364,127.122,Asia/Seoul,Korea Telecom,Korea Telecom,AS4766 Korea Telecom
Alberta,Canada,T5*,53.517,-113.662,America/Edmonton,TELUS Communications Inc,TELUS-FIBRE-EDTNABXW,AS852 TELUS Communications Inc.
Buenos Aires F.D.,Argentina,18**,-34.575,-58.436,America/Argentina/Buenos_Aires,Telecom Argentina S.A.,Telecom Personal Bs,AS7303 Telecom Argentina S.A.
California,United States,90***,33.805,-118.018,America/Los_Angeles,Yamaha Motor Corporation,"YAMAHA MOTOR CORPORATION, U.S.A",
Central Region,Uganda,,0.215,32.534,Africa/Kampala,Africell2,Plot 28-30 Clement Hill Road,AS328198 Blue Crane Communications (U) Ltd
,,,,,,,,
England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Texas,United States,77***,29.774,-95.406,America/Chicago,Houston Community College System,Houston Community College System,AS25977 HOUSTON COMMUNITY COLLEGE SYSTEM
Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,BellSouth.net Inc.,Amazon Technologies Inc. (us-west-2),
,,,,,,,,
,,,,,,,,
Zurich,Switzerland,80**,47.356,8.516,Europe/Zurich,Credit Suisse Group,Credit Suisse Group,
Gyeonggi-do,South Korea,14*,37.499,126.782,Asia/Seoul,CJ Hello Co.,HVBucheon,AS17839 LG HelloVision Corp.
,,,,,,,,
New Brunswick,Canada,E7*,46.553,-67.305,America/Moncton,New Brunswick Department of Education and Early Childhood Development,New Brunswick Department of Education,AS17120 New Brunswick Department of Education and Early Childhood Development
Rīga,Latvia,LV*****,56.95,24.098,Europe/Riga,Tele2 Sverige AB,Telephony IC,AS1257 Tele2 Sverige AB
México,Mexico,52***,19.239,-99.599,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Virginia,United States,23***,36.678,-78.375,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (eastus2euap),AS8075 Microsoft Corporation
Hyōgo,Japan,65******,34.692,135.182,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Konan University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Sichuan,China,,30.264,102.805,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Ohio,United States,44***,41.083,-81.571,America/New_York,Charter Communications,Spectrum,AS10796 Charter Communications Inc
Limburg,The Netherlands,61**,51.001,5.855,Europe/Amsterdam,DSM,Royal DSM NV,
Illinois,United States,60***,41.878,-87.632,America/Chicago,Chicago Board of Trade,Chicago Board of Trade,
Indiana,United States,46***,39.756,-86.153,America/Chicago,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
Hesse,Germany,60***,50.111,8.682,Europe/Berlin,Telekom Deutschland GmbH,Telekom Deutschland GmbH,AS3320 Deutsche Telekom AG
Arizona,United States,85***,31.555,-110.35,America/Phoenix,CONUS-YPG,Dren,AS668 DoD Network Information Center
,,,,,,,,
Pichincha,Ecuador,,-0.231,-78.521,America/Guayaquil,Telconet S.A,Ecuanet - Corporacion Ecuatoriana De Informacion,AS27947 Telconet S.A
Florida,United States,33***,26.523,-80.06,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS20214 Comcast Cable Communications, LLC"
