Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Santa Catarina,Brazil,88***,-27.21,-49.11,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Prague,Czechia,12****,50.08,14.44,Europe/Prague,Network of Ignum s.r.o.,Ignum s.r.o.,"AS29134 Webglobe, s.r.o."
Tianjin,China,,39.34,117.36,Asia/Shanghai,CNC Group CHINA169 Tianjin Province Network,,AS4837 CHINA UNICOM China169 Backbone
Miranda,Venezuela,,10.5,-66.84,America/Caracas,"TELEFONICA VENEZOLANA, C.A.","TELEFONICA VENEZOLANA, C.A","AS6306 TELEFONICA VENEZOLANA, C.A."
Rio de Janeiro,Brazil,,-22.9,-43.22,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
Georgia,United States,30***,33.85,-84.35,America/New_York,AT&T Mobility LLC,AT&T Mobility LLC,
Giza,Egypt,,30.07,31.03,Africa/Cairo,Etisalat Misr,,AS36992 ETISALAT MISR
Tokyo,Japan,10******,35.69,139.75,Asia/Tokyo,Amazon Technologies Inc,Amazon Technologies Inc,
,,,,,,,,
,,,,,,,,
Budapest,Hungary,10**,47.56,19.09,Europe/Budapest,Telenor Hungary Plc,Telenor Hungary Plc.,AS213155 Yettel Hungary Ltd.
Boumerdes,Algeria,35***,36.77,3.71,Africa/Algiers,Algerie Telecom,,AS36947 Telecom Algeria
Oregon,United States,97***,45.52,-122.68,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
New Jersey,United States,79**,40.77,-74.5,America/New_York,AT&T Services,AT&T Worldnet Services,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Ontario,Canada,M5*,43.71,-79.41,America/Toronto,ERX,,
Guangdong,China,,23.11,114.4,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Indiana,United States,46***,39.76,-86.15,America/Chicago,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
Istanbul,Türkiye,34***,41.0,28.97,Europe/Istanbul,Akamai Technologies,,AS20940 Akamai International B.V.
Chiba,Japan,27******,35.78,139.9,Asia/Tokyo,Open Computer Network,Open Computer Network,AS4713 NTT Communications Corporation
Alabama,United States,36***,32.4,-86.24,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS721 DoD Network Information Center
Florida,United States,33***,28.06,-82.37,America/New_York,Verizon Data Services LLC,Verizon Data Services LLC,
Heilongjiang,China,15****,45.76,126.64,Asia/Shanghai,CNC Group CHINA169 Heilongjiang Province Network,,AS4837 CHINA UNICOM China169 Backbone
Seoul,South Korea,45**,37.58,126.98,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
,,,,,,,,
New York,United States,12***,42.64,-73.79,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
New York,United States,10***,40.71,-74.01,America/New_York,MCI,Verizon Business,AS3371 MCI
,,,,,,,,
California,United States,92***,33.88,-117.54,America/Los_Angeles,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Kyoto,Japan,60******,35.02,135.76,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Texas,United States,75***,32.82,-96.87,America/Chicago,"CoreSpace, Inc.","CoreSpace, Inc.","AS54489 CoreSpace, Inc."
Texas,United States,75***,32.99,-96.71,America/Chicago,"AT&T Services, Inc.",PPPoX Pool - AACE5 RCSNTX,"AS7018 AT&T Services, Inc."
Ontario,Canada,N4*,43.27,-81.17,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Inc. MTMC,AS812 Rogers Communications Canada Inc.
New York,United States,12***,42.82,-73.87,America/New_York,Knolls Atomic Power Labratory,Knolls Atomic Power Labratory,
Quebec,Canada,J0*,45.65,-76.04,America/Toronto,Cogeco Connexion inc,Cogeco Connexion inc,AS11290 Cogeco Connexion inc
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Mexico City,Mexico,98**,19.35,-99.09,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Lagos,Nigeria,,6.43,3.43,Africa/Lagos,MTN NIGERIA Communication limited,MTN Nigeria,AS29465 MTN NIGERIA Communication limited
Federal District,Brazil,70***,-15.78,-47.93,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
California,United States,94***,37.81,-122.41,America/Los_Angeles,"AT&T Services, Inc.",Liquid Thinking,"AS7018 AT&T Services, Inc."
California,United States,94***,37.53,-122.26,America/Los_Angeles,Oracle Corporation,Oracle Corporation,
,,,,,,,,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
England,United Kingdom,RM*,51.55,0.11,Europe/London,EE Limited,EEMobile,AS12576 EE Limited
Guangdong,China,,22.56,114.06,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Arizona,United States,85***,32.41,-110.94,America/Phoenix,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS33653 Comcast Cable Communications, LLC"
São Paulo,Brazil,13***,-23.09,-47.21,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Tokyo,Japan,28******,35.69,139.77,Asia/Tokyo,NTT Communications Corporation,NTT Communications Corporation,AS23779 NTT Communications Corporation
New York,United States,12***,42.66,-73.8,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
,,,,,,,,
Lusaka Province,Zambia,,-15.42,28.29,Africa/Lusaka,Airtel Zambia,,AS37287 Zain Zambia PLC
Georgia,United States,30***,33.75,-84.39,America/New_York,Georgia Technology Authority,Georgia Technology Authority,AS2897 Georgia Technology Authority
Amanat Alasimah,Yemen,,15.35,44.21,Asia/Aden,Fiber Grid INC,Fiber Grid,AS37518 Fiber Grid INC
California,United States,95***,37.32,-122.03,America/Los_Angeles,Apple Inc.,Apple Inc,AS714 Apple Inc.
Wyoming,United States,82***,41.14,-104.82,America/Denver,Microsoft Corporation,Microsoft Azure Cloud (westcentralus),AS8075 Microsoft Corporation
Veneto,Italy,35***,45.27,12.11,Europe/Rome,Telecom Italia Net,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
Minnesota,United States,55***,44.05,-92.49,America/Chicago,Mayo Foundation Medical Education and Research,Mayo Foundation Medical Education and Research,AS7973 Mayo Foundation for Medical Education and Research
Ohio,United States,43***,40.1,-83.11,America/New_York,Amazon.com,Amazon Technologies Inc. (us-east-2),
São Paulo,Brazil,10**,-23.63,-46.64,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS10429 TELEFÔNICA BRASIL S.A
,,,,,,,,
Florida,United States,33***,27.86,-82.82,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
,,,,,,,,
Gyeonggi-do,South Korea,16*,37.3,127.08,Asia/Seoul,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd
New Jersey,United States,71**,40.74,-74.17,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Lombardy,Italy,24***,45.57,9.77,Europe/Rome,INTERBUSINESS,,AS3269 Telecom Italia S.p.A.
Louisiana,United States,71***,32.59,-92.07,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
New York,United States,10***,40.71,-74.01,America/New_York,United States Postal Service.,United States Postal Service,
Taiwan,Taiwan,,25.03,121.56,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
North West,Singapore,85****,1.35,103.82,Asia/Singapore,Huawei International Pte. LTD,,AS136907 HUAWEI CLOUDS
Istanbul,Türkiye,34***,41.02,28.93,Europe/Istanbul,Vodafone Net DSL - ERENKOY,Vodafone Telekomunikasyon A.S.,AS15897 Vodafone Telekomunikasyon A.S.
Ankara,Türkiye,60**,39.98,32.83,Europe/Istanbul,Dogan Iletisim,Dogan Iletisim Elektronik Servis Hizmetleri A.S.,AS12978 ANDROMEDA TV DIGITAL PLATFORM ISLETMECILIGI A.S.
North Carolina,United States,28***,35.13,-80.94,America/New_York,Flexential Colorado Corp.,Flexential Colorado Corp,AS13649 Flexential Colorado Corp.
Texas,United States,77***,29.74,-95.4,America/Chicago,"AT&T Services, Inc.",Stratford Visitingnurse Associ,"AS7018 AT&T Services, Inc."
Wakayama,Japan,64******,34.35,135.58,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Tokyo,Japan,10******,35.66,139.76,Asia/Tokyo,SOFTBANK Corp,SOFTBANK Corp,
Illinois,United States,60***,41.9,-87.94,America/Chicago,"AT&T Services, Inc.",PPPoX Pool Rback3 EMHRIL,"AS7018 AT&T Services, Inc."
Shanghai,China,,31.23,121.52,Asia/Shanghai,CHINANET,Chinanet,
Tokyo,Japan,15******,35.69,139.69,Asia/Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
California,United States,94***,37.41,-122.15,America/Los_Angeles,Hewlett-Packard Company,Hewlett-Packard Company,
Jiangxi,China,,28.67,115.91,Asia/Shanghai,Chinanet,Chinanet JX,AS4134 CHINANET-BACKBONE
Uusimaa,Finland,12**,60.28,25.12,Europe/Helsinki,Elisa Oyj,Elisa Oyj,AS719 Elisa Oyj
Selangor,Malaysia,63***,2.93,101.66,Asia/Kuala_Lumpur,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.
Buenos Aires,Argentina,17**,-36.0,-60.0,America/Argentina/Buenos_Aires,Universidad Nacional de Buenos Aires,Universidad Nacional de Buenos Aires,AS3449 Universidad Nacional de Buenos Aires
Baden-Wurttemberg,Germany,76***,49.01,8.42,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Western Australia,Australia,60**,-31.96,115.86,Australia/Perth,Telstra Internet,,AS1221 Telstra Corporation Ltd
Baku City,Azerbaijan,,40.4,49.81,Asia/Baku,AZERCELL-LTE,,AS31721 Azercell Telecom Ltd
Taipei City,Taiwan,,25.05,121.53,Asia/Taipei,Asia Pacific On-line Services Inc.,APOL,AS7482 Asia Pacific On-line Service Inc.
England,United Kingdom,EC**,51.51,-0.12,Europe/London,Amazon.com,"Amazon.com, Inc",
,,,,,,,,
Sichuan,China,,30.26,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
,,,,,,,,
California,United States,94***,37.76,-121.96,America/Los_Angeles,Chevron Corporation,Chevron Corporation,
Michigan,United States,48***,42.33,-83.38,America/Detroit,WideOpenWest Finance LLC,Wide Open West,AS12083 WideOpenWest Finance LLC
Taipei City,Taiwan,,25.05,121.53,Asia/Taipei,"Far EasTone Telecommunication Co., Ltd.",FETNET,"AS9674 Far EastTone Telecommunication Co., Ltd."
Michigan,United States,49***,41.93,-85.0,America/Detroit,Charter Communications,Spectrum,AS20115 Charter Communications
Kyiv City,Ukraine,,50.46,30.44,Europe/Kiev,CJSC Ukrainian Mobile Comminications,CJSC Ukrainian Mobile Comminications,
Kansas,United States,66***,38.97,-95.24,America/Chicago,Kansas Research and Education Network,Kansas Research and Education Network,AS2495 Kansas Research and Education Network
North Carolina,United States,27***,35.9,-78.86,America/New_York,IBM,IBM,
Michigan,United States,48***,42.32,-83.18,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,
Utrecht,The Netherlands,35**,52.09,5.12,Europe/Amsterdam,SURFnet II,SURFnet bv,
,,,,,,,,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Krasnodar Krai,Russia,35****,43.6,39.72,Europe/Moscow,Dmitriy V. Kozmenko,Dmitriy V. Kozmenko,AS47586 Business Svyaz
,,,,,,,,
Ontario,Canada,M4*,43.7,-79.39,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Inc. BAWK,AS812 Rogers Communications Canada Inc.
,,,,,,,,
Australian Capital Territory,Australia,26**,-35.28,149.13,Australia/Sydney,DOIISRATE,,AS17477 Macquarie Telecom
Bangkok,Thailand,10***,13.77,100.54,Asia/Bangkok,Advanced Wireless Network Company Limited,Advanced Wireless Network Company Limited,AS131445 Advance Wireless Network
Tokyo,Japan,10******,35.69,139.77,Asia/Tokyo,JPNIC,,
Plaines Wilhems District,Mauritius,,-20.24,57.5,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. ),,
North Carolina,United States,27***,35.9,-78.86,America/New_York,IBM,IBM,
Colorado,United States,80***,39.75,-104.98,America/Denver,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
Santiago Metropolitan,Chile,85*****,-33.38,-70.62,America/Santiago,Claro Chile S.A,Claro Chile S.A,
Texas,United States,77***,29.76,-95.37,America/Chicago,"AT&T Services, Inc.",AT&T IP Team,"AS7018 AT&T Services, Inc."
Beijing,China,,39.9,116.41,Asia/Shanghai,"IDC, China Telecommunications Corporation","ChinaTelecom Group Beijing Ltd, Co","AS23724 IDC, China Telecommunications Corporation"
Tokyo,Japan,10******,35.66,139.74,Asia/Tokyo,Kddi Corporation,Kddi Corporation,AS2516 KDDI CORPORATION
Oita,Japan,87******,33.23,131.61,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Oita University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Manitoba,Canada,R2*,49.83,-97.1,America/Winnipeg,Winnipeg Internet Exchange,True North NET,AS393523 Winnipeg Internet Exchange
,,,,,,,,
Central Serbia,Serbia,,44.8,20.44,Europe/Belgrade,BeotelNet-ISP d.o.o,BeotelNet-ISP d.o.o,AS6700 BeotelNet-ISP d.o.o
,,,,,,,,
England,United Kingdom,TW**,51.45,-0.42,Europe/London,Virgin Media,,AS5089 Virgin Media Limited
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Rio de Janeiro,Brazil,20*******,-22.91,-43.17,America/Sao_Paulo,Amazon Technologies Inc.,AWS CloudFront (GLOBAL),"AS16509 Amazon.com, Inc."
São Paulo,Brazil,01*******,-23.56,-46.64,America/Sao_Paulo,Claro S.A.,Claro S.A,AS4230 CLARO S.A.
Madhya Pradesh,India,,23.2,77.43,Asia/Kolkata,BHARTI-AIRTEL-LTD-MOBILITY-SERVICES,Bharti Airtel Limited,
,,,,,,,,
Quebec,Canada,H4*,45.5,-73.57,America/Toronto,McGill University,McGill University,AS15318 McGill University
,,,,,,,,
,,,,,,,,
Gauteng,South Africa,18*,-25.75,28.23,Africa/Johannesburg,Telkom SA Ltd.,Telkom SA Limited,AS5713 Telkom SA Ltd.
Baden-Wurttemberg,Germany,70***,48.79,9.24,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Tyrol,Austria,65**,47.14,10.56,Europe/Vienna,MYNET,myNET Internet Solutions,AS31543 myNet GmbH
California,United States,95***,38.03,-121.35,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS33667 Comcast Cable Communications, LLC"
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Baden-Wurttemberg,Germany,70***,48.79,9.24,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Kansas,United States,66***,39.05,-95.71,America/Chicago,Cox Communications Inc.,Cox Communications Inc.,AS22773 Cox Communications Inc.
Gyeonggi-do,South Korea,13***,37.36,127.12,Asia/Seoul,Korea Telecom,Korea Telecom,AS4766 Korea Telecom
Alberta,Canada,T5*,53.52,-113.66,America/Edmonton,TELUS Communications Inc,TELUS-FIBRE-EDTNABXW,AS852 TELUS Communications Inc.
Buenos Aires F.D.,Argentina,18**,-34.58,-58.44,America/Argentina/Buenos_Aires,Telecom Argentina S.A.,Telecom Personal Bs,AS7303 Telecom Argentina S.A.
California,United States,90***,33.81,-118.02,America/Los_Angeles,Yamaha Motor Corporation,"YAMAHA MOTOR CORPORATION, U.S.A",
Central Region,Uganda,,0.22,32.53,Africa/Kampala,Africell2,Plot 28-30 Clement Hill Road,AS328198 Blue Crane Communications (U) Ltd
,,,,,,,,
England,United Kingdom,W1*,51.51,-0.13,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Texas,United States,77***,29.77,-95.41,America/Chicago,Houston Community College System,Houston Community College System,AS25977 HOUSTON COMMUNITY COLLEGE SYSTEM
Oregon,United States,97***,45.52,-122.68,America/Los_Angeles,BellSouth.net Inc.,Amazon Technologies Inc. (us-west-2),
,,,,,,,,
,,,,,,,,
Zurich,Switzerland,80**,47.36,8.52,Europe/Zurich,Credit Suisse Group,Credit Suisse Group,
Gyeonggi-do,South Korea,14*,37.5,126.78,Asia/Seoul,CJ Hello Co.,HVBucheon,AS17839 LG HelloVision Corp.
,,,,,,,,
New Brunswick,Canada,E7*,46.55,-67.31,America/Moncton,New Brunswick Department of Education and Early Childhood Development,New Brunswick Department of Education,AS17120 New Brunswick Department of Education and Early Childhood Development
Rīga,Latvia,LV*****,56.95,24.1,Europe/Riga,Tele2 Sverige AB,Telephony IC,AS1257 Tele2 Sverige AB
México,Mexico,52***,19.24,-99.6,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Virginia,United States,23***,36.68,-78.37,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (eastus2euap),AS8075 Microsoft Corporation
Hyōgo,Japan,65******,34.69,135.18,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Konan University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Sichuan,China,,30.26,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Ohio,United States,44***,41.08,-81.57,America/New_York,Charter Communications,Spectrum,AS10796 Charter Communications Inc
Limburg,The Netherlands,61**,51.0,5.85,Europe/Amsterdam,DSM,Royal DSM NV,
Illinois,United States,60***,41.88,-87.63,America/Chicago,Chicago Board of Trade,Chicago Board of Trade,
Indiana,United States,46***,39.76,-86.15,America/Chicago,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
Hesse,Germany,60***,50.11,8.68,Europe/Berlin,Telekom Deutschland GmbH,Telekom Deutschland GmbH,AS3320 Deutsche Telekom AG
Arizona,United States,85***,31.56,-110.35,America/Phoenix,CONUS-YPG,Dren,AS668 DoD Network Information Center
,,,,,,,,
Pichincha,Ecuador,,-0.23,-78.52,America/Guayaquil,Telconet S.A,Ecuanet - Corporacion Ecuatoriana De Informacion,AS27947 Telconet S.A
Florida,United States,33***,26.52,-80.06,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS20214 Comcast Cable Communications, LLC"
Gävleborg County,Sweden,80****,60.67,17.15,Europe/Stockholm,Microsoft Corporation,Microsoft Azure Cloud (swedencentral),AS8075 Microsoft Corporation
Taiwan,Taiwan,,25.03,121.56,Asia/Taipei,Telstra International Limited,National Technology Development Limited,AS4637 Telstra Global
Shandong,China,26****,36.71,119.16,Asia/Shanghai,China Unicom Shandong Province Network,,AS4837 CHINA UNICOM China169 Backbone
,,,,,,,,
La Paz Department,Bolivia,,-16.5,-68.15,America/La_Paz,Telefonica Celular de Bolivia S.A,Telefonica Celular de Bolivia S.A,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
