Device_ID,Device_Type,LAI,RAI,Network_Type
D3701,IoT Device,240-01,240-01,5G
D3702,Smartphone,240-01,240-01,4G
D3703,Smartphone,240-01,240-01,4G
D3704,Tablet,240-01,240-01,4G
D3705,Tablet,240-01,240-01,3G
D3706,Smartphone,240-01,240-01,5G
D3707,Tablet,240-01,240-01,3G
D3708,Smartphone,240-01,240-01,5G
D3709,IoT Device,240-01,240-01,5G
D3710,Tablet,240-01,240-01,5G
D3711,Smartphone,240-01,240-01,5G
D3712,IoT Device,240-01,240-01,3G
D3713,IoT Device,240-01,240-01,4G
D3714,IoT Device,240-01,240-01,4G
D3715,Smartphone,240-01,240-01,4G
D3716,Tablet,240-01,240-01,3G
D3717,Smartphone,240-01,240-01,5G
D3718,IoT Device,240-01,240-01,5G
D3719,IoT Device,240-01,240-01,3G
D3720,Tablet,240-01,240-01,3G
D3721,IoT Device,240-01,240-01,3G
D3722,IoT Device,240-01,240-01,4G
D3723,Smartphone,240-01,240-01,3G
D3724,Tablet,240-01,240-01,5G
D3725,Smartphone,240-01,240-01,5G
D3726,IoT Device,240-01,240-01,4G
D3727,IoT Device,240-01,240-01,5G
D3728,Smartphone,240-01,240-01,5G
D3729,Smartphone,240-01,240-01,3G
D3730,Smartphone,240-01,240-01,3G
D3731,Smartphone,240-01,240-01,4G
D3732,IoT Device,240-01,240-01,3G
D3733,IoT Device,240-01,240-01,5G
D3734,IoT Device,240-01,240-01,3G
D3735,Smartphone,240-01,240-01,5G
D3736,Smartphone,240-01,240-01,4G
D3737,Smartphone,240-01,240-01,4G
D3738,Tablet,240-01,240-01,3G
D3739,Tablet,240-01,240-01,4G
D3740,Smartphone,240-01,240-01,4G
D3741,Tablet,240-01,240-01,5G
D3742,IoT Device,240-01,240-01,3G
D3743,Smartphone,240-01,240-01,5G
D3744,Smartphone,240-01,240-01,5G
D3745,IoT Device,240-01,240-01,5G
D3746,Tablet,240-01,240-01,5G
D3747,Smartphone,240-01,240-01,3G
D3748,IoT Device,240-01,240-01,4G
D3749,Smartphone,240-01,240-01,5G
D3750,Tablet,240-01,240-01,3G
D3751,Tablet,240-01,240-01,3G
D3752,Smartphone,240-01,240-01,3G
D3753,IoT Device,240-01,240-01,4G
D3754,IoT Device,240-01,240-01,3G
D3755,IoT Device,240-01,240-01,3G
D3756,Smartphone,240-01,240-01,3G
D3757,Tablet,240-01,240-01,4G
D3758,Smartphone,240-01,240-01,4G
D3759,Smartphone,240-01,240-01,5G
D3760,IoT Device,240-01,240-01,3G
D3761,Smartphone,240-01,240-01,3G
D3762,IoT Device,240-01,240-01,3G
D3763,Smartphone,240-01,240-01,3G
D3764,IoT Device,240-01,240-01,4G
D3765,Tablet,240-01,240-01,3G
D3766,Tablet,240-01,240-01,5G
D3767,Smartphone,240-01,240-01,4G
D3768,Tablet,240-01,240-01,4G
D3769,IoT Device,240-01,240-01,5G
D3770,Smartphone,240-01,240-01,5G
D3771,IoT Device,240-01,240-01,4G
D3772,Smartphone,240-01,240-01,4G
D3773,Tablet,240-01,240-01,5G
D3774,Tablet,240-01,240-01,5G
D3775,Smartphone,240-01,240-01,3G
D3776,Tablet,240-01,240-01,5G
D3777,Smartphone,240-01,240-01,3G
D3778,Smartphone,240-01,240-01,4G
D3779,IoT Device,240-01,240-01,4G
D3780,Smartphone,240-01,240-01,3G
D3781,IoT Device,240-01,240-01,4G
D3782,IoT Device,240-01,240-01,4G
D3783,IoT Device,240-01,240-01,4G
D3784,Tablet,240-01,240-01,3G
D3785,IoT Device,240-01,240-01,4G
D3786,IoT Device,240-01,240-01,3G
D3787,Tablet,240-01,240-01,4G
D3788,Tablet,240-01,240-01,5G
D3789,Smartphone,240-01,240-01,5G
D3790,IoT Device,240-01,240-01,4G
D3791,IoT Device,240-01,240-01,5G
D3792,IoT Device,240-01,240-01,5G
D3793,Tablet,240-01,240-01,3G
D3794,Smartphone,240-01,240-01,4G
D3795,IoT Device,240-01,240-01,5G
D3796,Tablet,240-01,240-01,5G
D3797,IoT Device,240-01,240-01,5G
D3798,Smartphone,240-01,240-01,5G
D3799,Smartphone,240-01,240-01,5G
D3800,Tablet,240-01,240-01,4G
D3801,Tablet,240-01,240-01,5G
D3802,IoT Device,240-01,240-01,5G
D3803,Smartphone,240-01,240-01,3G
D3804,Smartphone,240-01,240-01,3G
D3805,Smartphone,240-01,240-01,3G
D3806,Smartphone,240-01,240-01,3G
D3807,Tablet,240-01,240-01,4G
D3808,Tablet,240-01,240-01,4G
D3809,Smartphone,240-01,240-01,4G
D3810,Tablet,240-01,240-01,3G
D3811,Smartphone,240-01,240-01,4G
D3812,Tablet,240-01,240-01,5G
D3813,Smartphone,240-01,240-01,3G
D3814,IoT Device,240-01,240-01,5G
D3815,IoT Device,240-01,240-01,5G
D3816,Tablet,240-01,240-01,4G
D3817,IoT Device,240-01,240-01,4G
D3818,IoT Device,240-01,240-01,3G
D3819,Smartphone,240-01,240-01,4G
D3820,Tablet,240-01,240-01,3G
D3821,Tablet,240-01,240-01,3G
D3822,Tablet,240-01,240-01,3G
D3823,Smartphone,240-01,240-01,5G
D3824,IoT Device,240-01,240-01,5G
D3825,Smartphone,240-01,240-01,3G
D3826,Tablet,240-01,240-01,4G
D3827,Smartphone,240-01,240-01,5G
D3828,Smartphone,240-01,240-01,5G
D3829,Tablet,240-01,240-01,3G
D3830,Smartphone,240-01,240-01,4G
D3831,Smartphone,240-01,240-01,5G
D3832,IoT Device,240-01,240-01,4G
D3833,Smartphone,240-01,240-01,4G
D3834,IoT Device,240-01,240-01,3G
D3835,Smartphone,240-01,240-01,3G
D3836,IoT Device,240-01,240-01,3G
D3837,IoT Device,240-01,240-01,4G
D3838,IoT Device,240-01,240-01,3G
D3839,Smartphone,240-01,240-01,4G
D3840,IoT Device,240-01,240-01,3G
D3841,Tablet,240-01,240-01,3G
D3842,Smartphone,240-01,240-01,4G
D3843,IoT Device,240-01,240-01,3G
D3844,IoT Device,240-01,240-01,5G
D3845,Smartphone,240-01,240-01,4G
D3846,Smartphone,240-01,240-01,4G
D3847,Tablet,240-01,240-01,5G
D3848,IoT Device,240-01,240-01,5G
D3849,IoT Device,240-01,240-01,5G
D3850,Tablet,240-01,240-01,4G
D3851,IoT Device,240-01,240-01,5G
D3852,Tablet,240-01,240-01,5G
D3853,Tablet,240-01,240-01,4G
D3854,Smartphone,240-01,240-01,3G
D3855,IoT Device,240-01,240-01,4G
D3856,IoT Device,240-01,240-01,3G
D3857,IoT Device,240-01,240-01,4G
D3858,IoT Device,240-01,240-01,5G
D3859,IoT Device,240-01,240-01,3G
D3860,IoT Device,240-01,240-01,4G
D3861,IoT Device,240-01,240-01,5G
D3862,Smartphone,240-01,240-01,4G
D3863,IoT Device,240-01,240-01,4G
D3864,Tablet,240-01,240-01,3G
D3865,Smartphone,240-01,240-01,5G
D3866,Tablet,240-01,240-01,4G
D3867,Smartphone,240-01,240-01,3G
D3868,Tablet,240-01,240-01,3G
D3869,Tablet,240-01,240-01,4G
D3870,Smartphone,240-01,240-01,4G
D3871,IoT Device,240-01,240-01,4G
D3872,Smartphone,240-01,240-01,5G
D3873,Tablet,240-01,240-01,3G
D3874,Smartphone,240-01,240-01,5G
D3875,IoT Device,240-01,240-01,3G
D3876,IoT Device,240-01,240-01,5G
D3877,IoT Device,240-01,240-01,4G
D3878,IoT Device,240-01,240-01,5G
D3879,IoT Device,240-01,240-01,5G
D3880,IoT Device,240-01,240-01,5G
D3881,IoT Device,240-01,240-01,3G
D3882,Smartphone,240-01,240-01,5G
D3883,Tablet,240-01,240-01,5G
D3884,Tablet,240-01,240-01,3G
D3885,IoT Device,240-01,240-01,4G
D3886,Tablet,240-01,240-01,4G
D3887,IoT Device,240-01,240-01,4G
D3888,Tablet,240-01,240-01,5G
D3889,Tablet,240-01,240-01,5G
D3890,Smartphone,240-01,240-01,3G
D3891,Smartphone,240-01,240-01,3G
D3892,Smartphone,240-01,240-01,3G
D3893,Smartphone,240-01,240-01,4G
D3894,IoT Device,240-01,240-01,3G
D3895,Smartphone,240-01,240-01,4G
D3896,Tablet,240-01,240-01,3G
D3897,Tablet,240-01,240-01,4G
D3898,Tablet,240-01,240-01,3G
D3899,Smartphone,240-01,240-01,4G
D3900,IoT Device,240-01,240-01,4G
D3901,Tablet,240-01,240-01,4G
D3902,Smartphone,240-01,240-01,4G
D3903,Smartphone,240-01,240-01,5G
D3904,Smartphone,240-01,240-01,5G
D3905,Tablet,240-01,240-01,3G
D3906,Tablet,240-01,240-01,3G
D3907,Smartphone,240-01,240-01,4G
D3908,Smartphone,240-01,240-01,5G
D3909,Smartphone,240-01,240-01,3G
D3910,Tablet,240-01,240-01,4G
D3911,Smartphone,240-01,240-01,4G
D3912,Tablet,240-01,240-01,4G
D3913,Tablet,240-01,240-01,5G
D3914,Tablet,240-01,240-01,5G
D3915,Smartphone,240-01,240-01,3G
D3916,Smartphone,240-01,240-01,5G
D3917,IoT Device,240-01,240-01,4G
D3918,Tablet,240-01,240-01,5G
D3919,IoT Device,240-01,240-01,4G
D3920,Tablet,240-01,240-01,3G
D3921,Smartphone,240-01,240-01,3G
D3922,IoT Device,240-01,240-01,4G
D3923,Tablet,240-01,240-01,5G
D3924,Tablet,240-01,240-01,4G
D3925,IoT Device,240-01,240-01,4G
D3926,IoT Device,240-01,240-01,4G
D3927,IoT Device,240-01,240-01,5G
D3928,Smartphone,240-01,240-01,4G
D3929,Tablet,240-01,240-01,3G
D3930,Tablet,240-01,240-01,3G
D3931,IoT Device,240-01,240-01,5G
D3932,Tablet,240-01,240-01,4G
D3933,Smartphone,240-01,240-01,4G
D3934,Tablet,240-01,240-01,3G
D3935,IoT Device,240-01,240-01,5G
D3936,Smartphone,240-01,240-01,3G
D3937,Smartphone,240-01,240-01,3G
D3938,Smartphone,240-01,240-01,5G
D3939,Tablet,240-01,240-01,5G
D3940,Smartphone,240-01,240-01,4G
D3941,Smartphone,240-01,240-01,4G
D3942,Tablet,240-01,240-01,4G
D3943,Smartphone,240-01,240-01,3G
D3944,IoT Device,240-01,240-01,5G
D3945,Smartphone,240-01,240-01,5G
D3946,Tablet,240-01,240-01,3G
D3947,IoT Device,240-01,240-01,5G
D3948,Tablet,240-01,240-01,4G
D3949,Smartphone,240-01,240-01,4G
D3950,Tablet,240-01,240-01,4G
D3951,Tablet,240-01,240-01,5G
D3952,IoT Device,240-01,240-01,4G
D3953,Tablet,240-01,240-01,3G
D3954,Tablet,240-01,240-01,3G
D3955,Tablet,240-01,240-01,5G
D3956,Tablet,240-01,240-01,4G
D3957,Tablet,240-01,240-01,5G
D3958,Smartphone,240-01,240-01,5G
D3959,Tablet,240-01,240-01,4G
D3960,Smartphone,240-01,240-01,5G
D3961,Tablet,240-01,240-01,3G
D3962,Smartphone,240-01,240-01,4G
D3963,Smartphone,240-01,240-01,3G
D3964,Smartphone,240-01,240-01,3G
D3965,Smartphone,240-01,240-01,4G
D3966,Smartphone,240-01,240-01,3G
D3967,Tablet,240-01,240-01,5G
D3968,IoT Device,240-01,240-01,5G
D3969,Smartphone,240-01,240-01,5G
D3970,Smartphone,240-01,240-01,5G
D3971,Smartphone,240-01,240-01,5G
D3972,Tablet,240-01,240-01,5G
D3973,IoT Device,240-01,240-01,4G
D3974,IoT Device,240-01,240-01,5G
D3975,Smartphone,240-01,240-01,3G
D3976,Smartphone,240-01,240-01,4G
D3977,IoT Device,240-01,240-01,5G
D3978,Smartphone,240-01,240-01,4G
D3979,Smartphone,240-01,240-01,5G
D3980,Smartphone,240-01,240-01,4G
D3981,IoT Device,240-01,240-01,5G
D3982,IoT Device,240-01,240-01,5G
D3983,Tablet,240-01,240-01,5G
D3984,Tablet,240-01,240-01,3G
D3985,Tablet,240-01,240-01,4G
D3986,IoT Device,240-01,240-01,4G
D3987,Tablet,240-01,240-01,4G
D3988,IoT Device,240-01,240-01,4G
D3989,IoT Device,240-01,240-01,4G
D3990,Tablet,240-01,240-01,4G
D3991,IoT Device,240-01,240-01,5G
D3992,Tablet,240-01,240-01,3G
D3993,Smartphone,240-01,240-01,3G
D3994,IoT Device,240-01,240-01,3G
D3995,Tablet,240-01,240-01,5G
D3996,Smartphone,240-01,240-01,5G
D3997,Smartphone,240-01,240-01,3G
D3998,IoT Device,240-01,240-01,5G
D3999,Smartphone,240-01,240-01,5G
