index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
164,"[0, 40[",*,divorced,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
165,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
166,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
167,"[40, 80[",*,divorced,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
168,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
169,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
170,"[40, 80[",*,married,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
171,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
172,"[40, 80[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
173,"[40, 80[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
174,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
175,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
176,"[40, 80[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
177,"[40, 80[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
178,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
179,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
180,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
181,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
182,"[40, 80[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,yes
183,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
184,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
185,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
186,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
187,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
188,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
189,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
190,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
191,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
192,"[40, 80[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
193,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
194,"[0, 40[",*,single,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
195,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
196,"[0, 40[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
197,"[0, 40[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
198,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
199,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
200,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
201,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
202,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
203,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
204,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
205,"[0, 40[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
206,"[0, 40[",*,single,*,unknown,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
207,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
208,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
209,"[0, 40[",*,single,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
210,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
211,"[40, 80[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
212,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
213,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
214,"[0, 40[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
215,"[0, 40[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
216,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
217,"[0, 40[",*,single,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
218,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
219,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
220,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
221,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
222,"[0, 40[",*,single,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
223,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
224,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
225,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
226,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
227,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
228,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
229,"[40, 80[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
230,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
231,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
232,"[0, 40[",*,divorced,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
233,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
234,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
235,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
236,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
237,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
238,"[0, 40[",*,married,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
239,"[40, 80[",*,married,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
240,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
241,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
242,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
243,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
244,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
245,"[0, 40[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
246,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
247,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
248,"[0, 40[",*,single,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
249,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
250,"[40, 80[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
251,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
252,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
253,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
254,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
255,"[40, 80[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
256,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
257,"[40, 80[",*,married,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
258,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
259,"[0, 40[",*,married,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
260,"[0, 40[",*,married,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
261,"[0, 40[",*,single,*,no,unknown,unknown,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
262,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
263,"[40, 80[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
264,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
265,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
266,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
267,"[0, 40[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
268,"[40, 80[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
269,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
270,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
271,"[40, 80[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
272,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
273,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
274,"[40, 80[",*,single,*,unknown,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
275,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
276,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
277,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
278,"[40, 80[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
279,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
280,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
281,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
282,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
283,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
284,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
285,"[40, 80[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
286,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,yes
287,"[0, 40[",*,single,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
288,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
289,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
290,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
291,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
292,"[40, 80[",*,divorced,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
293,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
294,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
295,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
296,"[40, 80[",*,divorced,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
297,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
298,"[0, 40[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
299,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
300,"[0, 40[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
301,"[40, 80[",*,divorced,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
302,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
303,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
304,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
305,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
306,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
307,"[40, 80[",*,divorced,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
308,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
309,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
310,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
311,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
312,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
313,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
314,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),93-94,Low (-45 to -35),High (>3),5100-5200,no
