Device_ID,Device_Type,LAI,RAI,Network_Type
D3702,Smartphone,240-01,240-01,3G
D3703,Smartphone,240-01,240-01,4G
D3704,IoT Device,240-01,240-01,5G
D3705,IoT Device,240-01,240-01,5G
D3706,IoT Device,240-01,240-01,5G
D3707,Tablet,240-01,240-01,5G
D3708,Smartphone,240-01,240-01,4G
D3709,Smartphone,240-01,240-01,5G
D3710,Smartphone,240-01,240-01,3G
D3711,Smartphone,240-01,240-01,4G
D3712,IoT Device,240-01,240-01,4G
D3713,IoT Device,240-01,240-01,4G
D3714,Tablet,240-01,240-01,3G
D3715,Smartphone,240-01,240-01,4G
D3716,Tablet,240-01,240-01,4G
D3717,Tablet,240-01,240-01,3G
D3718,IoT Device,240-01,240-01,4G
D3719,Tablet,240-01,240-01,4G
D3720,Tablet,240-01,240-01,4G
D3721,Tablet,240-01,240-01,3G
D3722,IoT Device,240-01,240-01,3G
D3723,Tablet,240-01,240-01,3G
D3724,IoT Device,240-01,240-01,3G
D3725,Tablet,240-01,240-01,3G
D3726,IoT Device,240-01,240-01,5G
D3727,Tablet,240-01,240-01,4G
D3728,IoT Device,240-01,240-01,5G
D3729,Smartphone,240-01,240-01,4G
D3730,IoT Device,240-01,240-01,3G
D3731,IoT Device,240-01,240-01,4G
D3732,Tablet,240-01,240-01,3G
D3733,Tablet,240-01,240-01,4G
D3734,Tablet,240-01,240-01,3G
D3735,Smartphone,240-01,240-01,4G
D3736,IoT Device,240-01,240-01,4G
D3737,Tablet,240-01,240-01,5G
D3738,Smartphone,240-01,240-01,4G
D3739,Smartphone,240-01,240-01,3G
D3740,IoT Device,240-01,240-01,5G
D3741,IoT Device,240-01,240-01,3G
D3742,Smartphone,240-01,240-01,3G
D3743,Smartphone,240-01,240-01,3G
D3744,IoT Device,240-01,240-01,4G
D3745,IoT Device,240-01,240-01,3G
D3746,IoT Device,240-01,240-01,5G
D3747,Smartphone,240-01,240-01,4G
D3748,IoT Device,240-01,240-01,5G
D3749,Smartphone,240-01,240-01,5G
D3750,IoT Device,240-01,240-01,4G
D3751,IoT Device,240-01,240-01,4G
D3752,Tablet,240-01,240-01,4G
D3753,Smartphone,240-01,240-01,3G
D3754,IoT Device,240-01,240-01,5G
D3755,Smartphone,240-01,240-01,5G
D3756,Smartphone,240-01,240-01,4G
D3757,Smartphone,240-01,240-01,5G
D3758,Tablet,240-01,240-01,5G
D3759,Tablet,240-01,240-01,3G
D3760,Smartphone,240-01,240-01,5G
D3761,Smartphone,240-01,240-01,5G
D3762,Tablet,240-01,240-01,4G
D3763,Smartphone,240-01,240-01,3G
D3764,IoT Device,240-01,240-01,4G
D3765,Smartphone,240-01,240-01,3G
D3766,IoT Device,240-01,240-01,4G
D3767,Smartphone,240-01,240-01,5G
D3768,Tablet,240-01,240-01,3G
D3769,IoT Device,240-01,240-01,5G
D3770,Tablet,240-01,240-01,3G
D3771,Tablet,240-01,240-01,5G
D3772,Tablet,240-01,240-01,5G
D3773,Smartphone,240-01,240-01,5G
D3774,IoT Device,240-01,240-01,5G
D3775,IoT Device,240-01,240-01,5G
D3776,Smartphone,240-01,240-01,5G
D3777,Tablet,240-01,240-01,5G
D3778,Tablet,240-01,240-01,4G
D3779,Tablet,240-01,240-01,5G
D3780,Smartphone,240-01,240-01,3G
D3781,IoT Device,240-01,240-01,4G
D3782,IoT Device,240-01,240-01,5G
D3783,Tablet,240-01,240-01,3G
D3784,Tablet,240-01,240-01,3G
D3785,Tablet,240-01,240-01,5G
D3786,Smartphone,240-01,240-01,4G
D3787,Tablet,240-01,240-01,5G
D3788,IoT Device,240-01,240-01,5G
D3789,Tablet,240-01,240-01,5G
D3790,Tablet,240-01,240-01,3G
D3791,Tablet,240-01,240-01,3G
D3792,IoT Device,240-01,240-01,4G
D3793,IoT Device,240-01,240-01,4G
D3794,IoT Device,240-01,240-01,5G
D3795,IoT Device,240-01,240-01,3G
D3796,Smartphone,240-01,240-01,4G
D3797,Smartphone,240-01,240-01,4G
D3798,IoT Device,240-01,240-01,5G
D3799,Smartphone,240-01,240-01,4G
D3800,IoT Device,240-01,240-01,3G
D3801,IoT Device,240-01,240-01,3G
D3802,Smartphone,240-01,240-01,3G
D3803,IoT Device,240-01,240-01,4G
D3804,IoT Device,240-01,240-01,4G
D3805,Tablet,240-01,240-01,3G
D3806,Smartphone,240-01,240-01,4G
D3807,Smartphone,240-01,240-01,4G
D3808,IoT Device,240-01,240-01,5G
D3809,Tablet,240-01,240-01,4G
D3810,Smartphone,240-01,240-01,3G
D3811,Smartphone,240-01,240-01,5G
D3812,IoT Device,240-01,240-01,4G
D3813,Smartphone,240-01,240-01,5G
D3814,IoT Device,240-01,240-01,3G
D3815,Tablet,240-01,240-01,4G
D3816,Tablet,240-01,240-01,3G
D3817,Tablet,240-01,240-01,3G
D3818,IoT Device,240-01,240-01,3G
D3819,Smartphone,240-01,240-01,3G
D3820,IoT Device,240-01,240-01,3G
D3821,Tablet,240-01,240-01,4G
D3822,IoT Device,240-01,240-01,3G
D3823,Tablet,240-01,240-01,5G
D3824,Tablet,240-01,240-01,3G
D3825,Tablet,240-01,240-01,4G
D3826,IoT Device,240-01,240-01,5G
D3827,Tablet,240-01,240-01,5G
D3828,Tablet,240-01,240-01,4G
D3829,IoT Device,240-01,240-01,5G
D3830,Smartphone,240-01,240-01,4G
D3831,Tablet,240-01,240-01,5G
D3832,Tablet,240-01,240-01,3G
D3833,Smartphone,240-01,240-01,5G
D3834,Tablet,240-01,240-01,5G
D3835,IoT Device,240-01,240-01,4G
D3836,Smartphone,240-01,240-01,3G
D3837,Tablet,240-01,240-01,5G
D3838,IoT Device,240-01,240-01,3G
D3839,Tablet,240-01,240-01,4G
D3840,Smartphone,240-01,240-01,4G
D3841,IoT Device,240-01,240-01,4G
D3842,Tablet,240-01,240-01,4G
D3843,Tablet,240-01,240-01,3G
D3844,Smartphone,240-01,240-01,5G
D3845,Smartphone,240-01,240-01,4G
D3846,Tablet,240-01,240-01,5G
D3847,Tablet,240-01,240-01,4G
D3848,Smartphone,240-01,240-01,3G
D3849,IoT Device,240-01,240-01,3G
D3850,IoT Device,240-01,240-01,3G
D3851,IoT Device,240-01,240-01,3G
D3852,Smartphone,240-01,240-01,3G
D3853,Tablet,240-01,240-01,5G
D3854,Tablet,240-01,240-01,5G
D3855,IoT Device,240-01,240-01,4G
D3856,IoT Device,240-01,240-01,5G
D3857,IoT Device,240-01,240-01,5G
D3858,IoT Device,240-01,240-01,5G
D3859,IoT Device,240-01,240-01,5G
D3860,Tablet,240-01,240-01,3G
D3861,IoT Device,240-01,240-01,5G
D3862,Tablet,240-01,240-01,3G
D3863,Smartphone,240-01,240-01,3G
D3864,Tablet,240-01,240-01,4G
D3865,Smartphone,240-01,240-01,3G
D3866,IoT Device,240-01,240-01,4G
D3867,Tablet,240-01,240-01,5G
D3868,Tablet,240-01,240-01,3G
D3869,IoT Device,240-01,240-01,3G
D3870,IoT Device,240-01,240-01,3G
D3871,IoT Device,240-01,240-01,4G
D3872,Tablet,240-01,240-01,5G
D3873,Smartphone,240-01,240-01,4G
D3874,Smartphone,240-01,240-01,5G
D3875,IoT Device,240-01,240-01,4G
D3876,IoT Device,240-01,240-01,3G
D3877,Tablet,240-01,240-01,3G
D3878,Tablet,240-01,240-01,4G
D3879,Tablet,240-01,240-01,4G
D3880,IoT Device,240-01,240-01,4G
D3881,Tablet,240-01,240-01,5G
D3882,Smartphone,240-01,240-01,5G
D3883,Smartphone,240-01,240-01,4G
D3884,IoT Device,240-01,240-01,4G
D3885,Smartphone,240-01,240-01,5G
D3886,IoT Device,240-01,240-01,5G
D3887,IoT Device,240-01,240-01,5G
D3888,Tablet,240-01,240-01,4G
D3889,Tablet,240-01,240-01,3G
D3890,Smartphone,240-01,240-01,4G
D3891,IoT Device,240-01,240-01,4G
D3892,Smartphone,240-01,240-01,4G
D3893,IoT Device,240-01,240-01,5G
D3894,Tablet,240-01,240-01,4G
D3895,Tablet,240-01,240-01,3G
D3896,Tablet,240-01,240-01,3G
D3897,IoT Device,240-01,240-01,5G
D3898,IoT Device,240-01,240-01,3G
D3899,IoT Device,240-01,240-01,4G
D3900,Tablet,240-01,240-01,4G
D3901,Tablet,240-01,240-01,5G
D3902,Tablet,240-01,240-01,5G
D3903,Tablet,240-01,240-01,3G
D3904,Tablet,240-01,240-01,3G
D3905,IoT Device,240-01,240-01,5G
D3906,IoT Device,240-01,240-01,5G
D3907,Smartphone,240-01,240-01,5G
D3908,Smartphone,240-01,240-01,3G
D3909,IoT Device,240-01,240-01,4G
D3910,Smartphone,240-01,240-01,4G
D3911,Smartphone,240-01,240-01,3G
D3912,IoT Device,240-01,240-01,4G
D3913,Smartphone,240-01,240-01,5G
D3914,IoT Device,240-01,240-01,3G
D3915,Tablet,240-01,240-01,4G
D3916,IoT Device,240-01,240-01,5G
D3917,IoT Device,240-01,240-01,4G
D3918,IoT Device,240-01,240-01,5G
D3919,Tablet,240-01,240-01,5G
D3920,IoT Device,240-01,240-01,5G
D3921,Tablet,240-01,240-01,3G
D3922,IoT Device,240-01,240-01,3G
D3923,Smartphone,240-01,240-01,3G
D3924,Smartphone,240-01,240-01,5G
D3925,IoT Device,240-01,240-01,5G
D3926,Tablet,240-01,240-01,5G
D3927,Smartphone,240-01,240-01,5G
D3928,Tablet,240-01,240-01,3G
D3929,Tablet,240-01,240-01,3G
D3930,Smartphone,240-01,240-01,3G
D3931,IoT Device,240-01,240-01,5G
D3932,IoT Device,240-01,240-01,5G
D3933,Tablet,240-01,240-01,3G
D3934,IoT Device,240-01,240-01,3G
D3935,IoT Device,240-01,240-01,5G
D3936,Tablet,240-01,240-01,5G
D3937,IoT Device,240-01,240-01,4G
D3938,Smartphone,240-01,240-01,5G
D3939,Smartphone,240-01,240-01,3G
D3940,IoT Device,240-01,240-01,3G
D3941,IoT Device,240-01,240-01,3G
D3942,IoT Device,240-01,240-01,4G
D3943,IoT Device,240-01,240-01,4G
D3944,IoT Device,240-01,240-01,5G
D3945,IoT Device,240-01,240-01,5G
D3946,IoT Device,240-01,240-01,5G
D3947,Tablet,240-01,240-01,5G
D3948,Tablet,240-01,240-01,5G
D3949,IoT Device,240-01,240-01,3G
D3950,IoT Device,240-01,240-01,4G
D3951,Smartphone,240-01,240-01,3G
D3952,Smartphone,240-01,240-01,4G
D3953,Tablet,240-01,240-01,3G
D3954,IoT Device,240-01,240-01,5G
D3955,Smartphone,240-01,240-01,3G
D3956,IoT Device,240-01,240-01,5G
D3957,IoT Device,240-01,240-01,4G
D3958,IoT Device,240-01,240-01,5G
D3959,Tablet,240-01,240-01,4G
D3960,Tablet,240-01,240-01,3G
D3961,IoT Device,240-01,240-01,5G
D3962,Smartphone,240-01,240-01,5G
D3963,Tablet,240-01,240-01,3G
D3964,Tablet,240-01,240-01,5G
D3965,Smartphone,240-01,240-01,5G
D3966,Tablet,240-01,240-01,3G
D3967,Smartphone,240-01,240-01,5G
D3968,IoT Device,240-01,240-01,4G
D3969,Smartphone,240-01,240-01,5G
D3970,Smartphone,240-01,240-01,3G
D3971,IoT Device,240-01,240-01,3G
D3972,IoT Device,240-01,240-01,4G
D3973,Smartphone,240-01,240-01,5G
D3974,Smartphone,240-01,240-01,4G
D3975,Tablet,240-01,240-01,4G
D3976,Smartphone,240-01,240-01,4G
D3977,IoT Device,240-01,240-01,4G
D3978,Tablet,240-01,240-01,4G
D3979,IoT Device,240-01,240-01,4G
D3980,IoT Device,240-01,240-01,3G
D3981,IoT Device,240-01,240-01,3G
D3982,Smartphone,240-01,240-01,4G
D3983,Tablet,240-01,240-01,4G
D3984,Smartphone,240-01,240-01,4G
D3985,Tablet,240-01,240-01,3G
D3986,IoT Device,240-01,240-01,3G
D3987,IoT Device,240-01,240-01,5G
D3988,Tablet,240-01,240-01,3G
D3989,Tablet,240-01,240-01,5G
D3990,IoT Device,240-01,240-01,4G
D3991,Tablet,240-01,240-01,5G
D3992,IoT Device,240-01,240-01,3G
D3993,Smartphone,240-01,240-01,4G
D3994,Smartphone,240-01,240-01,4G
D3995,Smartphone,240-01,240-01,3G
D3996,Smartphone,240-01,240-01,5G
D3997,IoT Device,240-01,240-01,4G
D3998,Smartphone,240-01,240-01,5G
D3999,Tablet,240-01,240-01,3G
