Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type,Linkage_Index
260402010151+0000,234,38,23438,77478546,59769790,72998529,234-38-7108,234-38-7108-35,4G,IoT Device,2662
260403160031-0700,310,120,310120,71610187,75186358,81752776,310-120-3414,310-120-3414-50,3G,Tablet,2293
260408091825-0700,310,260,310260,99841079,75934981,95147997,310-260-6850,310-260-6850-63,4G,Smartphone,2250
260405113252+0100,234,30,23430,56969057,58545755,77867174,234-30-2140,234-30-2140-35,5G,Smartphone,1012
260406034324+0100,240,02,24002,18005611,28415209,10465959,240-02-6155,240-02-6155-37,5G,Tablet,1678
260404030328-0700,310,410,310410,72180523,83210928,89772765,310-410-8179,310-410-8179-63,4G,IoT Device,2382
260405122140+0200,240,07,24007,12606774,20165067,18795706,240-07-7939,240-07-7939-55,4G,Smartphone,1972
260407013324-0800,310,410,310410,75352510,91613915,94047975,310-410-1510,310-410-1510-88,3G,Tablet,2239
260405152727+0100,206,01,20601,34354889,50773150,30193212,206-01-4937,206-01-4937-64,5G,Tablet,1677
260408095531+0100,240,07,24007,35432981,19378412,12224147,240-07-5533,240-07-5533-37,5G,IoT Device,560
260405114857-0700,310,260,310260,73518151,87632574,78697590,310-260-1266,310-260-1266-88,4G,Smartphone,2464
260406010729+0100,240,04,24004,30376118,30448070,22671081,240-04-6107,240-04-6107-37,4G,Smartphone,702
260406071741+0100,206,20,20620,36771047,50026779,40970313,206-20-7730,206-20-7730-98,5G,Smartphone,2532
260406054708-0800,310,120,310120,72311564,75947035,74055898,310-120-5469,310-120-5469-63,5G,IoT Device,353
260401221543+0000,234,15,23415,59684950,55495891,77033892,234-15-7078,234-15-7078-80,5G,IoT Device,140
260405214208+0100,234,10,23410,65856250,56123262,58872082,234-10-5847,234-10-5847-35,3G,Smartphone,1479
260408032238+0000,234,15,23415,67549302,68707701,67583995,234-15-7078,234-15-7078-46,3G,IoT Device,1987
260404090230+0200,206,05,20605,54085112,36169582,39182990,206-05-1986,206-05-1986-64,4G,Tablet,1862
260402014404+0000,234,38,23438,54279758,66251034,63132012,234-38-4918,234-38-4918-35,3G,IoT Device,2143
260405194107+0100,234,10,23410,53363242,55385361,61317873,234-10-5847,234-10-5847-27,4G,Tablet,1355
260404150427+0200,206,05,20605,46170192,36450140,27914163,206-05-5871,206-05-5871-91,5G,IoT Device,2671
260401184148+0100,234,20,23420,73391592,50444401,64717033,234-20-2768,234-20-2768-35,3G,Smartphone,1138
260407184501+0100,234,20,23420,64651790,70006253,62100571,234-20-2768,234-20-2768-87,4G,Smartphone,2358
260406050440+0100,206,01,20601,48205650,35411180,28870862,206-01-8342,206-01-8342-64,4G,Smartphone,2691
260406031543-0600,310,480,310480,95271379,90331928,71071795,310-480-8632,310-480-8632-63,4G,Smartphone,1055
260403233245+0100,234,15,23415,51127751,53547691,52634458,234-15-7078,234-15-7078-87,5G,Smartphone,2954
260407133319+0100,240,04,24004,39736939,11120041,29634713,240-04-6107,240-04-6107-62,5G,Tablet,841
260402200047+0200,206,20,20620,37320140,51083462,42769159,206-20-7730,206-20-7730-91,5G,Smartphone,2774
260404011053+0100,206,05,20605,54536776,37633616,44633587,206-05-5871,206-05-5871-91,5G,Tablet,2365
260405154025+0100,206,10,20610,53186662,40220948,28499122,206-10-5781,206-10-5781-42,3G,Tablet,2754
260403212713+0100,206,20,20620,46538239,54647196,33467725,206-20-4826,206-20-4826-91,4G,IoT Device,2061
260407081916-0700,310,480,310480,70046974,91764931,88317773,310-480-9476,310-480-9476-88,4G,Smartphone,228
260407193942+0000,234,10,23410,78271938,73330829,73426489,234-10-1359,234-10-1359-87,3G,IoT Device,880
260407183307+0100,206,05,20605,54341565,31863877,39148990,206-05-8253,206-05-8253-91,4G,Smartphone,1600
260405181931+0100,206,20,20620,41343811,38513469,37662831,206-20-4826,206-20-4826-91,5G,Smartphone,782
260405192016+0200,240,08,24008,24471817,24867190,18390621,240-08-5173,240-08-5173-53,5G,Smartphone,944
260404045239+0100,234,10,23410,52286729,64257762,50740037,234-10-5847,234-10-5847-30,4G,IoT Device,467
260404183259+0200,206,20,20620,40729661,41219201,38755599,206-20-1715,206-20-1715-64,4G,Smartphone,2002
260403061712+0100,234,38,23438,69159863,72544794,55187436,234-38-6962,234-38-6962-16,3G,IoT Device,317
260403072457+0100,240,02,24002,35196129,11551589,16900202,240-02-4456,240-02-4456-37,4G,Smartphone,1549
260404221919+0200,206,20,20620,42671803,30539378,44197846,206-20-7730,206-20-7730-40,4G,Smartphone,1121
260405111012+0200,240,16,24016,19995148,25558531,13142243,240-16-7991,240-16-7991-43,5G,Smartphone,601
260407062359-0600,310,260,310260,78664219,77323419,96386023,310-260-2106,310-260-2106-88,4G,Smartphone,298
