Device_ID,Device_Type,LAI,RAI,Network_Type
D2946,IoT Device,240-60-1338,240-60-1338-56,3G
D2947,Tablet,240-55-3227,240-55-3227-85,3G
D2948,Tablet,240-30-2664,240-30-2664-78,3G
D2949,Tablet,240-98-7891,240-98-7891-33,5G
D2950,Tablet,240-15-3367,240-15-3367-14,3G
D2951,Smartphone,240-12-4617,240-12-4617-89,4G
D2952,Smartphone,240-59-1849,240-59-1849-94,3G
D2953,IoT Device,240-73-6784,240-73-6784-26,4G
D2954,IoT Device,240-52-1840,240-52-1840-96,3G
D2955,Smartphone,240-57-5961,240-57-5961-92,4G
D2956,IoT Device,240-69-5303,240-69-5303-21,4G
D2957,Tablet,240-82-7187,240-82-7187-14,5G
D2958,IoT Device,240-44-5788,240-44-5788-88,4G
D2959,Tablet,240-55-7675,240-55-7675-70,5G
D2960,Tablet,240-60-6273,240-60-6273-70,4G
D2961,IoT Device,240-55-6538,240-55-6538-37,4G
D2962,Tablet,240-81-4241,240-81-4241-36,4G
D2963,Tablet,240-97-6357,240-97-6357-77,4G
D2964,Smartphone,240-22-3881,240-22-3881-28,4G
D2965,Smartphone,240-35-7867,240-35-7867-18,5G
D2966,Smartphone,240-37-8386,240-37-8386-79,5G
D2967,IoT Device,240-58-5609,240-58-5609-33,4G
D2968,Tablet,240-86-8833,240-86-8833-99,5G
D2969,Smartphone,240-01-4165,240-01-4165-18,4G
D2970,Tablet,240-06-7206,240-06-7206-22,5G
D2971,Smartphone,240-13-4955,240-13-4955-60,4G
D2972,IoT Device,240-79-4871,240-79-4871-97,4G
D2973,Tablet,240-54-9319,240-54-9319-10,5G
D2974,IoT Device,240-68-9714,240-68-9714-34,5G
D2975,IoT Device,240-39-5772,240-39-5772-79,4G
D2976,IoT Device,240-87-8433,240-87-8433-45,5G
D2977,Tablet,240-40-4963,240-40-4963-91,4G
D2978,IoT Device,240-83-1748,240-83-1748-86,3G
D2979,Smartphone,240-99-9841,240-99-9841-30,5G
D2980,Tablet,240-24-2533,240-24-2533-65,3G
D2981,Smartphone,240-31-8870,240-31-8870-94,5G
D2982,Tablet,240-02-2910,240-02-2910-48,3G
D2983,Smartphone,240-17-1180,240-17-1180-81,3G
D2984,IoT Device,240-87-6433,240-87-6433-25,4G
D2985,IoT Device,240-21-3036,240-21-3036-46,3G
D2986,Tablet,240-12-1879,240-12-1879-67,3G
D2987,IoT Device,240-79-2091,240-79-2091-43,3G
D2988,IoT Device,240-17-1597,240-17-1597-93,3G
D2989,Tablet,240-07-2526,240-07-2526-35,3G
D2990,IoT Device,240-55-5336,240-55-5336-19,4G
D2991,Smartphone,240-06-6630,240-06-6630-47,4G
D2992,Tablet,240-84-3915,240-84-3915-79,4G
D2993,IoT Device,240-59-2599,240-59-2599-23,3G
D2994,IoT Device,240-66-7908,240-66-7908-27,5G
D2995,Tablet,240-11-7607,240-11-7607-34,5G
D2996,Tablet,240-68-5297,240-68-5297-13,4G
D2997,IoT Device,240-83-5153,240-83-5153-79,4G
D2998,Smartphone,240-28-4055,240-28-4055-21,4G
D2999,Smartphone,240-30-9359,240-30-9359-22,5G
D3000,IoT Device,240-38-9693,240-38-9693-56,5G
D3001,IoT Device,240-64-7797,240-64-7797-55,5G
D3002,IoT Device,240-34-5828,240-34-5828-37,4G
D3003,Tablet,240-75-5995,240-75-5995-70,4G
D3004,IoT Device,240-04-3071,240-04-3071-69,3G
D3005,IoT Device,240-02-9594,240-02-9594-21,5G
D3006,IoT Device,240-92-8605,240-92-8605-64,5G
D3007,Tablet,240-74-8700,240-74-8700-83,5G
D3008,IoT Device,240-22-4643,240-22-4643-11,4G
D3009,IoT Device,240-44-2308,240-44-2308-18,3G
D3010,IoT Device,240-61-1420,240-61-1420-87,3G
D3011,Smartphone,240-40-3272,240-40-3272-76,3G
D3012,IoT Device,240-16-2386,240-16-2386-54,3G
D3013,Smartphone,240-41-8348,240-41-8348-39,5G
D3014,Smartphone,240-99-7636,240-99-7636-10,5G
D3015,Tablet,240-92-6630,240-92-6630-10,4G
D3016,IoT Device,240-50-3399,240-50-3399-97,3G
D3017,Smartphone,240-56-8739,240-56-8739-32,5G
D3018,Smartphone,240-12-2128,240-12-2128-72,3G
D3019,IoT Device,240-30-7721,240-30-7721-89,5G
D3020,Smartphone,240-23-2591,240-23-2591-33,3G
D3021,IoT Device,240-74-1204,240-74-1204-36,3G
D3022,IoT Device,240-74-2346,240-74-2346-35,3G
D3023,Smartphone,240-68-6397,240-68-6397-68,4G
D3024,Smartphone,240-05-4238,240-05-4238-66,4G
D3025,IoT Device,240-54-9405,240-54-9405-85,5G
D3026,IoT Device,240-15-8319,240-15-8319-82,5G
D3027,Smartphone,240-23-5740,240-23-5740-86,4G
D3028,IoT Device,240-51-4025,240-51-4025-27,4G
D3029,Smartphone,240-83-9295,240-83-9295-13,5G
D3030,Smartphone,240-12-3630,240-12-3630-95,4G
D3031,Smartphone,240-84-6407,240-84-6407-52,4G
D3032,Smartphone,240-28-4836,240-28-4836-71,4G
D3033,IoT Device,240-85-2414,240-85-2414-53,3G
D3034,IoT Device,240-22-6874,240-22-6874-92,4G
D3035,IoT Device,240-53-3154,240-53-3154-21,3G
D3036,Smartphone,240-81-7339,240-81-7339-31,5G
D3037,Tablet,240-12-2018,240-12-2018-97,3G
D3038,Smartphone,240-26-7181,240-26-7181-45,5G
D3039,IoT Device,240-53-5931,240-53-5931-77,4G
D3040,Smartphone,240-29-9625,240-29-9625-15,5G
D3041,Tablet,240-30-6885,240-30-6885-51,4G
D3042,Tablet,240-03-7871,240-03-7871-70,5G
D3043,Tablet,240-29-8031,240-29-8031-28,5G
D3044,Smartphone,240-65-8343,240-65-8343-52,5G
D3045,IoT Device,240-24-3298,240-24-3298-20,3G
D3046,Smartphone,240-28-3501,240-28-3501-80,4G
D3047,IoT Device,240-28-8353,240-28-8353-74,5G
D3048,Tablet,240-31-4228,240-31-4228-75,4G
D3049,Smartphone,240-63-6026,240-63-6026-86,4G
D3050,Smartphone,240-99-6972,240-99-6972-11,4G
D3051,Smartphone,240-80-4659,240-80-4659-31,4G
D3052,IoT Device,240-58-4688,240-58-4688-63,4G
D3053,Smartphone,240-31-5706,240-31-5706-85,4G
D3054,IoT Device,240-02-8907,240-02-8907-21,5G
D3055,Smartphone,240-28-8222,240-28-8222-13,5G
D3056,Tablet,240-60-7052,240-60-7052-86,5G
D3057,IoT Device,240-81-5432,240-81-5432-80,4G
D3058,Smartphone,240-97-1033,240-97-1033-67,3G
D3059,IoT Device,240-82-5936,240-82-5936-38,4G
D3060,Tablet,240-66-1800,240-66-1800-87,3G
D3061,Smartphone,240-95-9060,240-95-9060-79,5G
D3062,Tablet,240-80-4022,240-80-4022-17,4G
D3063,IoT Device,240-53-7206,240-53-7206-18,5G
D3064,IoT Device,240-29-6363,240-29-6363-20,4G
D3065,IoT Device,240-89-5966,240-89-5966-35,4G
D3066,Tablet,240-94-4360,240-94-4360-43,4G
D3067,IoT Device,240-39-9109,240-39-9109-34,5G
D3068,IoT Device,240-30-2628,240-30-2628-71,3G
D3069,Smartphone,240-73-8420,240-73-8420-74,5G
D3070,Tablet,240-50-5199,240-50-5199-28,4G
D3071,Tablet,240-55-7981,240-55-7981-27,5G
D3072,Smartphone,240-82-4673,240-82-4673-59,4G
D3073,Smartphone,240-07-9425,240-07-9425-82,5G
D3074,Tablet,240-64-2248,240-64-2248-27,3G
D3075,IoT Device,240-04-4090,240-04-4090-14,4G
D3076,Tablet,240-48-5845,240-48-5845-84,4G
D3077,Smartphone,240-66-9576,240-66-9576-20,5G
D3078,IoT Device,240-35-8115,240-35-8115-73,5G
D3079,Smartphone,240-03-6105,240-03-6105-41,4G
D3080,IoT Device,240-12-9135,240-12-9135-20,5G
D3081,IoT Device,240-96-9843,240-96-9843-62,5G
D3082,IoT Device,240-64-1761,240-64-1761-47,3G
D3083,Smartphone,240-07-1140,240-07-1140-56,3G
D3084,IoT Device,240-74-6519,240-74-6519-37,4G
D3085,IoT Device,240-52-8639,240-52-8639-45,5G
D3086,IoT Device,240-31-8104,240-31-8104-78,5G
D3087,IoT Device,240-54-8876,240-54-8876-49,5G
D3088,Tablet,240-54-2150,240-54-2150-83,3G
D3089,Smartphone,240-65-9653,240-65-9653-85,5G
D3090,Tablet,240-53-9083,240-53-9083-32,5G
D3091,Tablet,240-82-7626,240-82-7626-81,5G
D3092,IoT Device,240-32-4702,240-32-4702-48,4G
D3093,IoT Device,240-62-9226,240-62-9226-48,5G
D3094,IoT Device,240-66-9692,240-66-9692-88,5G
D3095,Tablet,240-82-1069,240-82-1069-52,3G
D3096,Tablet,240-67-6006,240-67-6006-84,4G
D3097,Smartphone,240-19-3050,240-19-3050-67,3G
D3098,Tablet,240-26-6851,240-26-6851-48,4G
D3099,Tablet,240-59-4360,240-59-4360-51,4G
D3100,IoT Device,240-62-1900,240-62-1900-78,3G
D3101,Smartphone,240-66-3001,240-66-3001-23,3G
D3102,Smartphone,240-82-5740,240-82-5740-78,4G
D3103,Smartphone,240-19-5603,240-19-5603-95,4G
D3104,Smartphone,240-53-5565,240-53-5565-21,4G
D3105,Smartphone,240-80-9931,240-80-9931-65,5G
D3106,Tablet,240-85-9732,240-85-9732-15,5G
D3107,Tablet,240-78-2349,240-78-2349-39,3G
D3108,IoT Device,240-74-2813,240-74-2813-60,3G
D3109,Smartphone,240-38-1239,240-38-1239-17,3G
D3110,Smartphone,240-39-9700,240-39-9700-14,5G
D3111,Tablet,240-60-4012,240-60-4012-94,4G
D3112,IoT Device,240-68-3481,240-68-3481-85,3G
D3113,IoT Device,240-05-3264,240-05-3264-69,3G
D3114,IoT Device,240-14-5057,240-14-5057-40,4G
D3115,IoT Device,240-66-5551,240-66-5551-16,4G
D3116,IoT Device,240-49-4774,240-49-4774-38,4G
D3117,Tablet,240-40-5797,240-40-5797-49,4G
D3118,Smartphone,240-10-6701,240-10-6701-66,4G
D3119,Smartphone,240-78-6686,240-78-6686-73,4G
D3120,Smartphone,240-24-9322,240-24-9322-60,5G
D3121,IoT Device,240-80-1771,240-80-1771-72,3G
D3122,Tablet,240-29-7022,240-29-7022-59,5G
D3123,Smartphone,240-82-4232,240-82-4232-76,4G
D3124,Tablet,240-52-6367,240-52-6367-79,4G
D3125,IoT Device,240-77-3490,240-77-3490-80,3G
D3126,IoT Device,240-42-6978,240-42-6978-34,4G
D3127,Tablet,240-18-8332,240-18-8332-94,5G
D3128,IoT Device,240-21-1094,240-21-1094-14,3G
D3129,Tablet,240-99-8370,240-99-8370-80,5G
D3130,Smartphone,240-35-4948,240-35-4948-66,4G
D3131,IoT Device,240-70-8985,240-70-8985-45,5G
D3132,Smartphone,240-61-4324,240-61-4324-35,4G
D3133,IoT Device,240-73-7990,240-73-7990-10,5G
D3134,Smartphone,240-36-3356,240-36-3356-51,3G
D3135,Tablet,240-18-8818,240-18-8818-73,5G
D3136,Tablet,240-31-4046,240-31-4046-16,4G
D3137,Smartphone,240-48-7013,240-48-7013-10,5G
D3138,Smartphone,240-63-5356,240-63-5356-52,4G
D3139,Smartphone,240-29-9540,240-29-9540-13,5G
D3140,Smartphone,240-71-7520,240-71-7520-11,5G
D3141,IoT Device,240-31-7366,240-31-7366-96,5G
D3142,Smartphone,240-05-2837,240-05-2837-80,3G
D3143,IoT Device,240-48-9860,240-48-9860-11,5G
D3144,IoT Device,240-02-4236,240-02-4236-62,4G
D3145,IoT Device,240-91-8557,240-91-8557-80,5G
D3146,IoT Device,240-44-7385,240-44-7385-23,5G
D3147,IoT Device,240-50-4105,240-50-4105-98,4G
D3148,IoT Device,240-05-4480,240-05-4480-77,4G
D3149,IoT Device,240-06-6431,240-06-6431-90,4G
D3150,Smartphone,240-62-1016,240-62-1016-91,3G
D3151,Smartphone,240-38-3083,240-38-3083-13,3G
D3152,Tablet,240-20-1493,240-20-1493-73,3G
D3153,Tablet,240-60-1695,240-60-1695-39,3G
D3154,IoT Device,240-45-9486,240-45-9486-26,5G
D3155,Smartphone,240-39-5872,240-39-5872-23,4G
D3156,IoT Device,240-48-2993,240-48-2993-66,3G
D3157,IoT Device,240-83-8174,240-83-8174-92,5G
D3158,IoT Device,240-58-7777,240-58-7777-61,5G
D3159,IoT Device,240-16-9625,240-16-9625-21,5G
D3160,Smartphone,240-75-7659,240-75-7659-32,5G
D3161,Smartphone,240-19-4122,240-19-4122-54,4G
D3162,IoT Device,240-75-5272,240-75-5272-79,4G
D3163,IoT Device,240-33-9258,240-33-9258-93,5G
D3164,Smartphone,240-49-6443,240-49-6443-16,4G
D3165,IoT Device,240-95-3899,240-95-3899-53,4G
D3166,Smartphone,240-44-5154,240-44-5154-12,4G
D3167,IoT Device,240-78-6925,240-78-6925-55,4G
D3168,Smartphone,240-08-3542,240-08-3542-78,4G
D3169,Tablet,240-30-6059,240-30-6059-38,4G
D3170,Tablet,240-32-2439,240-32-2439-73,3G
D3171,Tablet,240-59-2163,240-59-2163-30,3G
D3172,IoT Device,240-89-1187,240-89-1187-35,3G
D3173,Smartphone,240-59-1817,240-59-1817-94,3G
D3174,Smartphone,240-17-3326,240-17-3326-18,3G
D3175,Tablet,240-43-5386,240-43-5386-18,4G
D3176,Tablet,240-91-8747,240-91-8747-14,5G
D3177,IoT Device,240-01-6629,240-01-6629-93,4G
D3178,Tablet,240-83-2176,240-83-2176-75,3G
D3179,Smartphone,240-41-9571,240-41-9571-68,5G
D3180,Tablet,240-50-1649,240-50-1649-75,3G
D3181,IoT Device,240-12-8490,240-12-8490-32,5G
D3182,Smartphone,240-09-9795,240-09-9795-82,5G
D3183,Tablet,240-97-2679,240-97-2679-23,3G
D3184,Tablet,240-45-8857,240-45-8857-83,5G
D3185,Tablet,240-78-8405,240-78-8405-12,5G
D3186,IoT Device,240-21-1212,240-21-1212-25,3G
D3187,IoT Device,240-92-2987,240-92-2987-14,3G
D3188,Tablet,240-57-9079,240-57-9079-46,5G
D3189,IoT Device,240-16-7830,240-16-7830-93,5G
D3190,IoT Device,240-74-7595,240-74-7595-91,5G
D3191,Tablet,240-85-3430,240-85-3430-16,3G
D3192,Smartphone,240-70-6102,240-70-6102-96,4G
D3193,Smartphone,240-46-9740,240-46-9740-68,5G
D3194,Tablet,240-11-7244,240-11-7244-22,5G
D3195,Smartphone,240-76-8785,240-76-8785-87,5G
D3196,Smartphone,240-08-9689,240-08-9689-50,5G
D3197,Tablet,240-55-3137,240-55-3137-62,3G
D3198,IoT Device,240-52-5212,240-52-5212-26,4G
D3199,IoT Device,240-54-3535,240-54-3535-48,4G
D3200,Tablet,240-95-5561,240-95-5561-83,4G
D3201,Tablet,240-37-8218,240-37-8218-70,5G
D3202,IoT Device,240-78-5493,240-78-5493-68,4G
D3203,IoT Device,240-85-6615,240-85-6615-63,4G
D3204,Tablet,240-11-9089,240-11-9089-60,5G
D3205,Smartphone,240-04-6572,240-04-6572-89,4G
D3206,IoT Device,240-64-3709,240-64-3709-42,4G
D3207,Tablet,240-29-5193,240-29-5193-66,4G
D3208,Tablet,240-13-2177,240-13-2177-57,3G
D3209,IoT Device,240-46-3417,240-46-3417-81,3G
D3210,IoT Device,240-91-2116,240-91-2116-34,3G
D3211,IoT Device,240-75-9745,240-75-9745-66,5G
D3212,Tablet,240-17-4069,240-17-4069-24,4G
D3213,IoT Device,240-15-3738,240-15-3738-41,4G
D3214,Smartphone,240-64-4312,240-64-4312-98,4G
D3215,Tablet,240-97-1371,240-97-1371-81,3G
D3216,Smartphone,240-26-7755,240-26-7755-36,5G
D3217,Smartphone,240-35-5151,240-35-5151-73,4G
D3218,Tablet,240-19-6742,240-19-6742-38,4G
D3219,IoT Device,240-82-5849,240-82-5849-78,4G
D3220,IoT Device,240-21-1610,240-21-1610-89,3G
D3221,Smartphone,240-75-5699,240-75-5699-46,4G
D3222,Tablet,240-70-1976,240-70-1976-36,3G
D3223,IoT Device,240-43-7244,240-43-7244-99,5G
D3224,IoT Device,240-13-9530,240-13-9530-94,5G
D3225,Smartphone,240-70-2196,240-70-2196-14,3G
D3226,Tablet,240-84-4714,240-84-4714-15,4G
D3227,Smartphone,240-81-3560,240-81-3560-66,4G
D3228,Smartphone,240-02-8093,240-02-8093-13,5G
D3229,Tablet,240-22-4048,240-22-4048-92,4G
D3230,IoT Device,240-72-9058,240-72-9058-74,5G
D3231,IoT Device,240-28-3344,240-28-3344-92,3G
D3232,Smartphone,240-05-5323,240-05-5323-62,4G
D3233,IoT Device,240-44-6902,240-44-6902-10,4G
D3234,IoT Device,240-47-2966,240-47-2966-38,3G
D3235,Tablet,240-94-8345,240-94-8345-75,5G
D3236,Tablet,240-33-2810,240-33-2810-73,3G
D3237,Smartphone,240-51-3296,240-51-3296-58,3G
D3238,Tablet,240-99-3906,240-99-3906-59,4G
D3239,Smartphone,240-81-1636,240-81-1636-92,3G
D3240,Tablet,240-65-9294,240-65-9294-52,5G
D3241,IoT Device,240-94-9629,240-94-9629-74,5G
D3242,IoT Device,240-01-2213,240-01-2213-61,3G
D3243,Smartphone,240-72-1142,240-72-1142-29,3G
D3244,Smartphone,240-97-2435,240-97-2435-70,3G
D3245,Smartphone,240-10-7039,240-10-7039-79,5G
D3246,Smartphone,240-30-5365,240-30-5365-79,4G
D3247,Smartphone,240-77-4905,240-77-4905-54,4G
D3248,IoT Device,240-07-5961,240-07-5961-63,4G
D3249,Smartphone,240-87-4307,240-87-4307-43,4G
D3250,IoT Device,240-19-1099,240-19-1099-16,3G
D3251,Tablet,240-52-2420,240-52-2420-21,3G
D3252,Tablet,240-85-4340,240-85-4340-27,4G
D3253,IoT Device,240-51-8797,240-51-8797-30,5G
D3254,IoT Device,240-73-6592,240-73-6592-54,4G
D3255,IoT Device,240-48-8865,240-48-8865-16,5G
D3256,IoT Device,240-91-8914,240-91-8914-78,5G
D3257,Smartphone,240-64-5274,240-64-5274-25,4G
D3258,Smartphone,240-87-7594,240-87-7594-42,5G
D3259,IoT Device,240-42-8353,240-42-8353-26,5G
D3260,Smartphone,240-43-3147,240-43-3147-19,3G
D3261,IoT Device,240-16-1754,240-16-1754-97,3G
D3262,Tablet,240-66-2569,240-66-2569-33,3G
D3263,Smartphone,240-01-8792,240-01-8792-50,5G
D3264,Tablet,240-88-1549,240-88-1549-82,3G
D3265,IoT Device,240-08-7842,240-08-7842-54,5G
D3266,Smartphone,240-51-8126,240-51-8126-25,5G
D3267,Smartphone,240-38-7751,240-38-7751-24,5G
D3268,Smartphone,240-18-2711,240-18-2711-85,3G
D3269,Tablet,240-16-5068,240-16-5068-78,4G
D3270,Tablet,240-04-9341,240-04-9341-54,5G
D3271,Smartphone,240-19-5968,240-19-5968-43,4G
D3272,Smartphone,240-28-1272,240-28-1272-67,3G
D3273,IoT Device,240-62-6490,240-62-6490-85,4G
D3274,Smartphone,240-43-3822,240-43-3822-65,4G
D3275,IoT Device,240-04-7943,240-04-7943-31,5G
D3276,IoT Device,240-55-5798,240-55-5798-27,4G
D3277,Tablet,240-15-7808,240-15-7808-77,5G
D3278,Smartphone,240-41-7014,240-41-7014-10,5G
D3279,Smartphone,240-52-8857,240-52-8857-34,5G
D3280,Smartphone,240-61-6988,240-61-6988-15,4G
D3281,Tablet,240-86-1975,240-86-1975-42,3G
D3282,IoT Device,240-89-9038,240-89-9038-42,5G
D3283,IoT Device,240-97-6862,240-97-6862-13,4G
D3284,Tablet,240-69-2490,240-69-2490-94,3G
D3285,IoT Device,240-59-7353,240-59-7353-56,5G
D3286,Tablet,240-79-6433,240-79-6433-23,4G
D3287,Smartphone,240-71-7675,240-71-7675-54,5G
D3288,IoT Device,240-38-9692,240-38-9692-82,5G
D3289,Tablet,240-29-7908,240-29-7908-96,5G
D3290,Smartphone,240-08-6863,240-08-6863-95,4G
D3291,Tablet,240-27-5425,240-27-5425-86,4G
D3292,Tablet,240-34-6665,240-34-6665-37,4G
D3293,IoT Device,240-31-1503,240-31-1503-78,3G
D3294,Tablet,240-09-4271,240-09-4271-93,4G
D3295,Tablet,240-09-2971,240-09-2971-30,3G
D3296,Smartphone,240-78-2542,240-78-2542-36,3G
D3297,IoT Device,240-46-9569,240-46-9569-32,5G
D3298,Tablet,240-03-1906,240-03-1906-13,3G
D3299,Smartphone,240-83-2872,240-83-2872-22,3G
D3300,IoT Device,240-59-8635,240-59-8635-27,5G
D3301,Tablet,240-61-2909,240-61-2909-52,3G
D3302,Smartphone,240-87-2904,240-87-2904-11,3G
D3303,IoT Device,240-85-1652,240-85-1652-73,3G
D3304,IoT Device,240-09-3284,240-09-3284-45,3G
D3305,Tablet,240-98-7245,240-98-7245-45,5G
D3306,Tablet,240-48-5353,240-48-5353-58,4G
D3307,IoT Device,240-41-5943,240-41-5943-74,4G
D3308,Smartphone,240-66-3228,240-66-3228-80,3G
D3309,Tablet,240-71-2678,240-71-2678-70,3G
D3310,Smartphone,240-20-4782,240-20-4782-92,4G
D3311,Smartphone,240-58-5006,240-58-5006-23,4G
D3312,Smartphone,240-85-9953,240-85-9953-90,5G
D3313,Smartphone,240-37-9759,240-37-9759-46,5G
D3314,Tablet,240-69-5131,240-69-5131-58,4G
D3315,Tablet,240-19-2022,240-19-2022-35,3G
D3316,Tablet,240-19-7877,240-19-7877-79,5G
D3317,IoT Device,240-21-9272,240-21-9272-81,5G
D3318,IoT Device,240-96-8475,240-96-8475-51,5G
D3319,Smartphone,240-14-1313,240-14-1313-39,3G
D3320,IoT Device,240-58-8703,240-58-8703-77,5G
D3321,IoT Device,240-65-2629,240-65-2629-23,3G
D3322,Smartphone,240-39-5682,240-39-5682-55,4G
D3323,Tablet,240-91-3533,240-91-3533-79,4G
D3324,IoT Device,240-93-9390,240-93-9390-39,5G
D3325,Smartphone,240-86-5571,240-86-5571-29,4G
D3326,IoT Device,240-88-7958,240-88-7958-35,5G
D3327,Tablet,240-81-7657,240-81-7657-69,5G
D3328,IoT Device,240-25-8851,240-25-8851-40,5G
D3329,Tablet,240-73-8053,240-73-8053-41,5G
D3330,Tablet,240-87-9463,240-87-9463-91,5G
D3331,Smartphone,240-19-5123,240-19-5123-49,4G
D3332,Tablet,240-89-4412,240-89-4412-97,4G
D3333,Tablet,240-12-1299,240-12-1299-62,3G
D3334,Tablet,240-46-9741,240-46-9741-43,5G
D3335,Smartphone,240-39-7972,240-39-7972-30,5G
D3336,Smartphone,240-69-5381,240-69-5381-60,4G
D3337,IoT Device,240-12-5179,240-12-5179-11,4G
D3338,Smartphone,240-54-1153,240-54-1153-32,3G
D3339,Tablet,240-20-3236,240-20-3236-62,3G
D3340,Smartphone,240-47-6951,240-47-6951-12,4G
D3341,Tablet,240-80-4705,240-80-4705-59,4G
D3342,Smartphone,240-81-7668,240-81-7668-31,5G
D3343,Tablet,240-86-3221,240-86-3221-61,3G
D3344,IoT Device,240-91-3872,240-91-3872-78,4G
D3345,IoT Device,240-61-4720,240-61-4720-38,4G
D3346,Tablet,240-95-1083,240-95-1083-42,3G
D3347,IoT Device,240-14-6771,240-14-6771-99,4G
D3348,Smartphone,240-45-6534,240-45-6534-17,4G
D3349,Tablet,240-11-9093,240-11-9093-54,5G
D3350,IoT Device,240-94-1436,240-94-1436-57,3G
D3351,IoT Device,240-02-9586,240-02-9586-83,5G
D3352,IoT Device,240-95-7176,240-95-7176-70,5G
D3353,Tablet,240-11-4949,240-11-4949-55,4G
D3354,Tablet,240-80-6203,240-80-6203-14,4G
D3355,Smartphone,240-50-9279,240-50-9279-88,5G
D3356,Tablet,240-30-5239,240-30-5239-53,4G
D3357,Tablet,240-96-1191,240-96-1191-92,3G
D3358,IoT Device,240-71-6267,240-71-6267-53,4G
D3359,Smartphone,240-08-9858,240-08-9858-77,5G
D3360,IoT Device,240-17-1303,240-17-1303-80,3G
D3361,IoT Device,240-76-1600,240-76-1600-18,3G
D3362,Smartphone,240-53-1919,240-53-1919-42,3G
D3363,Tablet,240-97-4539,240-97-4539-23,4G
D3364,Smartphone,240-76-5434,240-76-5434-25,4G
D3365,Smartphone,240-49-6530,240-49-6530-87,4G
D3366,IoT Device,240-58-2293,240-58-2293-83,3G
D3367,Smartphone,240-12-3154,240-12-3154-65,3G
D3368,Smartphone,240-94-2878,240-94-2878-86,3G
D3369,Tablet,240-09-5849,240-09-5849-37,4G
D3370,Smartphone,240-91-2177,240-91-2177-38,3G
D3371,Smartphone,240-23-7120,240-23-7120-17,5G
D3372,Smartphone,240-11-6054,240-11-6054-45,4G
D3373,IoT Device,240-98-3387,240-98-3387-31,3G
D3374,IoT Device,240-97-8772,240-97-8772-67,5G
D3375,Smartphone,240-72-7039,240-72-7039-20,5G
D3376,Tablet,240-43-1917,240-43-1917-17,3G
D3377,Smartphone,240-41-6652,240-41-6652-70,4G
D3378,IoT Device,240-23-7764,240-23-7764-63,5G
D3379,Smartphone,240-84-8737,240-84-8737-97,5G
D3380,IoT Device,240-12-1470,240-12-1470-31,3G
D3381,IoT Device,240-87-3719,240-87-3719-25,4G
D3382,Tablet,240-64-9731,240-64-9731-98,5G
D3383,Tablet,240-13-3371,240-13-3371-69,3G
D3384,IoT Device,240-96-2459,240-96-2459-41,3G
D3385,Smartphone,240-38-7583,240-38-7583-39,5G
D3386,IoT Device,240-84-2807,240-84-2807-99,3G
D3387,IoT Device,240-63-7051,240-63-7051-38,5G
D3388,Tablet,240-58-4140,240-58-4140-32,4G
D3389,Tablet,240-47-6738,240-47-6738-40,4G
D3390,Tablet,240-59-4446,240-59-4446-87,4G
D3391,IoT Device,240-01-2903,240-01-2903-19,3G
D3392,Tablet,240-31-9589,240-31-9589-70,5G
D3393,Smartphone,240-22-5438,240-22-5438-94,4G
D3394,Tablet,240-78-1013,240-78-1013-52,3G
D3395,Smartphone,240-12-8920,240-12-8920-78,5G
D3396,IoT Device,240-40-4653,240-40-4653-95,4G
D3397,IoT Device,240-35-1634,240-35-1634-62,3G
D3398,Smartphone,240-50-2355,240-50-2355-95,3G
D3399,Tablet,240-13-1406,240-13-1406-96,3G
D3400,IoT Device,240-84-8505,240-84-8505-62,5G
D3401,IoT Device,240-49-6177,240-49-6177-36,4G
D3402,Tablet,240-86-9933,240-86-9933-69,5G
D3403,Tablet,240-73-2852,240-73-2852-44,3G
D3404,IoT Device,240-59-2130,240-59-2130-80,3G
D3405,IoT Device,240-59-9075,240-59-9075-15,5G
D3406,Smartphone,240-65-4995,240-65-4995-48,4G
D3407,Smartphone,240-40-5907,240-40-5907-86,4G
D3408,IoT Device,240-26-7194,240-26-7194-83,5G
D3409,IoT Device,240-36-5664,240-36-5664-54,4G
D3410,Smartphone,240-99-8776,240-99-8776-81,5G
D3411,IoT Device,240-44-6403,240-44-6403-36,4G
D3412,IoT Device,240-94-1606,240-94-1606-60,3G
D3413,Tablet,240-93-2586,240-93-2586-20,3G
D3414,Tablet,240-63-6189,240-63-6189-77,4G
D3415,Smartphone,240-66-4763,240-66-4763-28,4G
D3416,IoT Device,240-57-4348,240-57-4348-32,4G
D3417,Tablet,240-62-5167,240-62-5167-30,4G
D3418,IoT Device,240-92-9258,240-92-9258-69,5G
D3419,Tablet,240-75-2751,240-75-2751-64,3G
D3420,IoT Device,240-48-9665,240-48-9665-48,5G
D3421,Smartphone,240-87-8151,240-87-8151-21,5G
D3422,Tablet,240-95-6682,240-95-6682-25,4G
D3423,Smartphone,240-57-2845,240-57-2845-37,3G
D3424,Smartphone,240-37-5954,240-37-5954-87,4G
D3425,IoT Device,240-02-9602,240-02-9602-59,5G
D3426,Tablet,240-12-8329,240-12-8329-59,5G
D3427,IoT Device,240-78-3873,240-78-3873-42,4G
D3428,Smartphone,240-47-2709,240-47-2709-77,3G
D3429,Smartphone,240-79-8048,240-79-8048-16,5G
D3430,Smartphone,240-81-1760,240-81-1760-78,3G
D3431,Tablet,240-64-7566,240-64-7566-13,5G
