City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Jōyō,Kyoto,Japan,61******,34.848,135.792,Asia/Tokyo,"Kintetsu Cable Network Co., Ltd.","Kintetsu Cable Network, Ltd","AS18081 Kintetsu Cable Network Co., Ltd."
,,,,,,,,,
High Wycombe,England,United Kingdom,HP**,51.657,-0.718,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
,,,,,,,,,
Chiyoda,Tokyo,Japan,10******,35.691,139.77,Asia/Tokyo,D-cruise,Toyota Systems Corporation,AS7687 TOYOTA DIGITAL CRUISE.INCORPORATED
Berkeley,California,United States,94***,37.871,-122.271,America/Los_Angeles,BARRA,BARRA,
Lilancun,Guangxi,China,,23.725,108.808,Asia/Shanghai,Chinanet,Chinanet GX,AS4134 CHINANET-BACKBONE
Chicago,Illinois,United States,60***,41.878,-87.63,America/Chicago,Google Fiber Inc.,Google Fiber Inc,AS16591 Google Fiber Inc.
,,,,,,,,,
Seattle,Washington,United States,98***,47.606,-122.332,America/Los_Angeles,"Wayport, LLC","Wayport, Inc.",AS14654 AT&T Corp.
Jefferson City,Missouri,United States,65***,38.567,-92.254,America/Chicago,University of Missouri - dba the Missouri Research and Education Network,Lincoln University,AS2572 University of Missouri - dba the Missouri Research and Education Network (MOREnet)
Portland,Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Mexico City,Mexico City,Mexico,11**,19.4,-99.207,America/Mexico_City,UNINET,Gestión de direccionamiento UniNet,AS8151 UNINET
,,,,,,,,,
Melbourne,Victoria,Australia,30**,-37.814,144.963,Australia/Melbourne,Uniware Managed Services Pty Ltd,Uniware Managed Services Pty Ltd,AS45601 Uniware Managed Services Pty Ltd
Chattanooga,Tennessee,United States,37***,35.038,-85.293,America/New_York,Peace Communications LLC,Peace Communications LLC,AS6203 Peace Communications LLC
Xiaolou,Guangdong,China,,23.379,113.763,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Jinrongjie,Beijing,China,,39.918,116.362,Asia/Shanghai,CNC Group CncNet,,
North Chungcheong,North Chungcheong,South Korea,28***,36.82,127.656,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
Ningbo,Zhejiang,China,,29.878,121.552,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
,,,,,,,,,
Kameido,Tokyo,Japan,13******,35.703,139.831,Asia/Tokyo,Internet Initiative Japan,Internet Initiative Japan Inc.,"AS131916 Tokyo Bay Network Co.,Ltd."
Ribeirao do Ouro,Santa Catarina,Brazil,88***,-27.208,-49.115,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Prague,Prague,Czechia,12****,50.076,14.438,Europe/Prague,Network of Ignum s.r.o.,Ignum s.r.o.,"AS29134 Webglobe, s.r.o."
Tianjin,Tianjin,China,,39.343,117.362,Asia/Shanghai,CNC Group CHINA169 Tianjin Province Network,,AS4837 CHINA UNICOM China169 Backbone
Caracas,Miranda,Venezuela,,10.497,-66.843,America/Caracas,"TELEFONICA VENEZOLANA, C.A.","TELEFONICA VENEZOLANA, C.A","AS6306 TELEFONICA VENEZOLANA, C.A."
Sao Cristovao,Rio de Janeiro,Brazil,,-22.903,-43.219,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
Atlanta,Georgia,United States,30***,33.85,-84.347,America/New_York,AT&T Mobility LLC,AT&T Mobility LLC,
Ash-Shaykh Zayid,Giza,Egypt,,30.067,31.026,Africa/Cairo,Etisalat Misr,,AS36992 ETISALAT MISR
Chiyoda,Tokyo,Japan,10******,35.694,139.754,Asia/Tokyo,Amazon Technologies Inc,Amazon Technologies Inc,
,,,,,,,,,
,,,,,,,,,
Budapest,Budapest,Hungary,10**,47.564,19.095,Europe/Budapest,Telenor Hungary Plc,Telenor Hungary Plc.,AS213155 Yettel Hungary Ltd.
Boumerdes,Boumerdes,Algeria,35***,36.774,3.706,Africa/Algiers,Algerie Telecom,,AS36947 Telecom Algeria
Portland,Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Morristown,New Jersey,United States,79**,40.771,-74.504,America/New_York,AT&T Services,AT&T Worldnet Services,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Toronto,Ontario,Canada,M5*,43.709,-79.406,America/Toronto,ERX,,
Huizhou,Guangdong,China,,23.107,114.4,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Indianapolis,Indiana,United States,46***,39.756,-86.153,America/Chicago,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
Istanbul,Istanbul,Türkiye,34***,41.001,28.968,Europe/Istanbul,Akamai Technologies,,AS20940 Akamai International B.V.
Matsudo,Chiba,Japan,27******,35.783,139.896,Asia/Tokyo,Open Computer Network,Open Computer Network,AS4713 NTT Communications Corporation
Montgomery,Alabama,United States,36***,32.403,-86.238,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS721 DoD Network Information Center
Temple Terrace,Florida,United States,33***,28.061,-82.371,America/New_York,Verizon Data Services LLC,Verizon Data Services LLC,
Harbin,Heilongjiang,China,15****,45.757,126.642,Asia/Shanghai,CNC Group CHINA169 Heilongjiang Province Network,,AS4837 CHINA UNICOM China169 Backbone
Seoul,Seoul,South Korea,45**,37.579,126.975,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
,,,,,,,,,
Albany,New York,United States,12***,42.641,-73.791,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
New York,New York,United States,10***,40.713,-74.006,America/New_York,MCI,Verizon Business,AS3371 MCI
,,,,,,,,,
Corona,California,United States,92***,33.879,-117.535,America/Los_Angeles,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Kyoto,Kyoto,Japan,60******,35.02,135.76,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Dallas,Texas,United States,75***,32.818,-96.873,America/Chicago,"CoreSpace, Inc.","CoreSpace, Inc.","AS54489 CoreSpace, Inc."
Richardson,Texas,United States,75***,32.992,-96.711,America/Chicago,"AT&T Services, Inc.",PPPoX Pool - AACE5 RCSNTX,"AS7018 AT&T Services, Inc."
St. Marys,Ontario,Canada,N4*,43.266,-81.166,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Inc. MTMC,AS812 Rogers Communications Canada Inc.
Schenectady,New York,United States,12***,42.82,-73.868,America/New_York,Knolls Atomic Power Labratory,Knolls Atomic Power Labratory,
Sainte-Cecile-de-Masham,Quebec,Canada,J0*,45.651,-76.038,America/Toronto,Cogeco Connexion inc,Cogeco Connexion inc,AS11290 Cogeco Connexion inc
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Iztapalapa,Mexico City,Mexico,98**,19.346,-99.088,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Lagos,Lagos,Nigeria,,6.433,3.429,Africa/Lagos,MTN NIGERIA Communication limited,MTN Nigeria,AS29465 MTN NIGERIA Communication limited
Brasília,Federal District,Brazil,70***,-15.779,-47.934,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
San Francisco,California,United States,94***,37.806,-122.412,America/Los_Angeles,"AT&T Services, Inc.",Liquid Thinking,"AS7018 AT&T Services, Inc."
Redwood City,California,United States,94***,37.531,-122.262,America/Los_Angeles,Oracle Corporation,Oracle Corporation,
,,,,,,,,,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Dagenham,England,United Kingdom,RM*,51.548,0.112,Europe/London,EE Limited,EEMobile,AS12576 EE Limited
Shenzhen,Guangdong,China,,22.556,114.058,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Tucson,Arizona,United States,85***,32.413,-110.942,America/Phoenix,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS33653 Comcast Cable Communications, LLC"
Indaiatuba,São Paulo,Brazil,13***,-23.089,-47.213,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Chiyoda,Tokyo,Japan,28******,35.688,139.767,Asia/Tokyo,NTT Communications Corporation,NTT Communications Corporation,AS23779 NTT Communications Corporation
Albany,New York,United States,12***,42.655,-73.802,America/New_York,Charter Communications,Spectrum,AS11351 Charter Communications Inc
,,,,,,,,,
Lusaka,Lusaka Province,Zambia,,-15.418,28.287,Africa/Lusaka,Airtel Zambia,,AS37287 Zain Zambia PLC
Atlanta,Georgia,United States,30***,33.748,-84.389,America/New_York,Georgia Technology Authority,Georgia Technology Authority,AS2897 Georgia Technology Authority
Sanaa,Amanat Alasimah,Yemen,,15.352,44.21,Asia/Aden,Fiber Grid INC,Fiber Grid,AS37518 Fiber Grid INC
Cupertino,California,United States,95***,37.322,-122.03,America/Los_Angeles,Apple Inc.,Apple Inc,AS714 Apple Inc.
Cheyenne,Wyoming,United States,82***,41.139,-104.816,America/Denver,Microsoft Corporation,Microsoft Azure Cloud (westcentralus),AS8075 Microsoft Corporation
Codevigo,Veneto,Italy,35***,45.27,12.106,Europe/Rome,Telecom Italia Net,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
Rochester,Minnesota,United States,55***,44.048,-92.495,America/Chicago,Mayo Foundation Medical Education and Research,Mayo Foundation Medical Education and Research,AS7973 Mayo Foundation for Medical Education and Research
Dublin,Ohio,United States,43***,40.099,-83.114,America/New_York,Amazon.com,Amazon Technologies Inc. (us-east-2),
São Paulo,São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS10429 TELEFÔNICA BRASIL S.A
,,,,,,,,,
Seminole,Florida,United States,33***,27.856,-82.823,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
,,,,,,,,,
Yongin-si,Gyeonggi-do,South Korea,16*,37.298,127.078,Asia/Seoul,SK Broadband Co Ltd,SK Broadband Co Ltd,AS9318 SK Broadband Co Ltd
Newark,New Jersey,United States,71**,40.736,-74.172,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Martinengo,Lombardy,Italy,24***,45.571,9.773,Europe/Rome,INTERBUSINESS,,AS3269 Telecom Italia S.p.A.
Monroe,Louisiana,United States,71***,32.59,-92.067,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
New York,New York,United States,10***,40.713,-74.006,America/New_York,United States Postal Service.,United States Postal Service,
Taipei,Taiwan,Taiwan,,25.033,121.565,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Singapore,North West,Singapore,85****,1.352,103.82,Asia/Singapore,Huawei International Pte. LTD,,AS136907 HUAWEI CLOUDS
Istanbul,Istanbul,Türkiye,34***,41.025,28.925,Europe/Istanbul,Vodafone Net DSL - ERENKOY,Vodafone Telekomunikasyon A.S.,AS15897 Vodafone Telekomunikasyon A.S.
Ankara,Ankara,Türkiye,60**,39.979,32.826,Europe/Istanbul,Dogan Iletisim,Dogan Iletisim Elektronik Servis Hizmetleri A.S.,AS12978 ANDROMEDA TV DIGITAL PLATFORM ISLETMECILIGI A.S.
Charlotte,North Carolina,United States,28***,35.135,-80.936,America/New_York,Flexential Colorado Corp.,Flexential Colorado Corp,AS13649 Flexential Colorado Corp.
Houston,Texas,United States,77***,29.737,-95.397,America/Chicago,"AT&T Services, Inc.",Stratford Visitingnurse Associ,"AS7018 AT&T Services, Inc."
Deto,Wakayama,Japan,64******,34.35,135.577,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Minato-ku,Tokyo,Japan,10******,35.655,139.761,Asia/Tokyo,SOFTBANK Corp,SOFTBANK Corp,
Elmhurst,Illinois,United States,60***,41.9,-87.94,America/Chicago,"AT&T Services, Inc.",PPPoX Pool Rback3 EMHRIL,"AS7018 AT&T Services, Inc."
Pudong,Shanghai,China,,31.23,121.525,Asia/Shanghai,CHINANET,Chinanet,
Tokyo,Tokyo,Japan,15******,35.69,139.692,Asia/Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
Palo Alto,California,United States,94***,37.415,-122.146,America/Los_Angeles,Hewlett-Packard Company,Hewlett-Packard Company,
Taohua,Jiangxi,China,,28.674,115.91,Asia/Shanghai,Chinanet,Chinanet JX,AS4134 CHINANET-BACKBONE
Vantaa,Uusimaa,Finland,12**,60.277,25.121,Europe/Helsinki,Elisa Oyj,Elisa Oyj,AS719 Elisa Oyj
Cyberjaya,Selangor,Malaysia,63***,2.93,101.663,Asia/Kuala_Lumpur,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.
Buenos Aires,Buenos Aires,Argentina,17**,-36.0,-59.996,America/Argentina/Buenos_Aires,Universidad Nacional de Buenos Aires,Universidad Nacional de Buenos Aires,AS3449 Universidad Nacional de Buenos Aires
Karlsruhe,Baden-Wurttemberg,Germany,76***,49.007,8.417,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Perth,Western Australia,Australia,60**,-31.964,115.86,Australia/Perth,Telstra Internet,,AS1221 Telstra Corporation Ltd
Baku,Baku City,Azerbaijan,,40.398,49.814,Asia/Baku,AZERCELL-LTE,,AS31721 Azercell Telecom Ltd
Taipei,Taipei City,Taiwan,,25.05,121.532,Asia/Taipei,Asia Pacific On-line Services Inc.,APOL,AS7482 Asia Pacific On-line Service Inc.
London,England,United Kingdom,EC**,51.507,-0.12,Europe/London,Amazon.com,"Amazon.com, Inc",
,,,,,,,,,
Muping,Sichuan,China,,30.264,102.805,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
,,,,,,,,,
San Ramon,California,United States,94***,37.758,-121.958,America/Los_Angeles,Chevron Corporation,Chevron Corporation,
Westland,Michigan,United States,48***,42.331,-83.378,America/Detroit,WideOpenWest Finance LLC,Wide Open West,AS12083 WideOpenWest Finance LLC
Taipei,Taipei City,Taiwan,,25.05,121.532,Asia/Taipei,"Far EasTone Telecommunication Co., Ltd.",FETNET,"AS9674 Far EastTone Telecommunication Co., Ltd."
Coldwater,Michigan,United States,49***,41.929,-85.003,America/Detroit,Charter Communications,Spectrum,AS20115 Charter Communications
Kyiv,Kyiv City,Ukraine,,50.455,30.439,Europe/Kiev,CJSC Ukrainian Mobile Comminications,CJSC Ukrainian Mobile Comminications,
Lawrence,Kansas,United States,66***,38.972,-95.237,America/Chicago,Kansas Research and Education Network,Kansas Research and Education Network,AS2495 Kansas Research and Education Network
Durham,North Carolina,United States,27***,35.905,-78.857,America/New_York,IBM,IBM,
Dearborn,Michigan,United States,48***,42.322,-83.176,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,,
Utrecht,Utrecht,The Netherlands,35**,52.091,5.121,Europe/Amsterdam,SURFnet II,SURFnet bv,
,,,,,,,,,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Sochi,Krasnodar Krai,Russia,35****,43.599,39.723,Europe/Moscow,Dmitriy V. Kozmenko,Dmitriy V. Kozmenko,AS47586 Business Svyaz
,,,,,,,,,
Toronto,Ontario,Canada,M4*,43.701,-79.388,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Inc. BAWK,AS812 Rogers Communications Canada Inc.
,,,,,,,,,
Canberra,Australian Capital Territory,Australia,26**,-35.278,149.128,Australia/Sydney,DOIISRATE,,AS17477 Macquarie Telecom
Ratchathewi,Bangkok,Thailand,10***,13.768,100.54,Asia/Bangkok,Advanced Wireless Network Company Limited,Advanced Wireless Network Company Limited,AS131445 Advance Wireless Network
Chiyoda,Tokyo,Japan,10******,35.692,139.768,Asia/Tokyo,JPNIC,,
Ebene CyberCity,Plaines Wilhems District,Mauritius,,-20.243,57.496,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. ),,
Durham,North Carolina,United States,27***,35.905,-78.857,America/New_York,IBM,IBM,
Denver,Colorado,United States,80***,39.752,-104.984,America/Denver,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
Huechuraba,Santiago Metropolitan,Chile,85*****,-33.383,-70.621,America/Santiago,Claro Chile S.A,Claro Chile S.A,
Houston,Texas,United States,77***,29.765,-95.366,America/Chicago,"AT&T Services, Inc.",AT&T IP Team,"AS7018 AT&T Services, Inc."
Beijing,Beijing,China,,39.904,116.407,Asia/Shanghai,"IDC, China Telecommunications Corporation","ChinaTelecom Group Beijing Ltd, Co","AS23724 IDC, China Telecommunications Corporation"
Roppongi,Tokyo,Japan,10******,35.661,139.745,Asia/Tokyo,Kddi Corporation,Kddi Corporation,AS2516 KDDI CORPORATION
Ōita,Oita,Japan,87******,33.225,131.608,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Oita University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Winnipeg,Manitoba,Canada,R2*,49.829,-97.105,America/Winnipeg,Winnipeg Internet Exchange,True North NET,AS393523 Winnipeg Internet Exchange
,,,,,,,,,
Belgrade,Central Serbia,Serbia,,44.796,20.441,Europe/Belgrade,BeotelNet-ISP d.o.o,BeotelNet-ISP d.o.o,AS6700 BeotelNet-ISP d.o.o
,,,,,,,,,
Hounslow,England,United Kingdom,TW**,51.454,-0.423,Europe/London,Virgin Media,,AS5089 Virgin Media Limited
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Rio de Janeiro,Rio de Janeiro,Brazil,20*******,-22.907,-43.173,America/Sao_Paulo,Amazon Technologies Inc.,AWS CloudFront (GLOBAL),"AS16509 Amazon.com, Inc."
São Paulo,São Paulo,Brazil,01*******,-23.556,-46.64,America/Sao_Paulo,Claro S.A.,Claro S.A,AS4230 CLARO S.A.
Bhopal,Madhya Pradesh,India,,23.198,77.427,Asia/Kolkata,BHARTI-AIRTEL-LTD-MOBILITY-SERVICES,Bharti Airtel Limited,
,,,,,,,,,
Montreal,Quebec,Canada,H4*,45.505,-73.575,America/Toronto,McGill University,McGill University,AS15318 McGill University
,,,,,,,,,
,,,,,,,,,
Pretoria,Gauteng,South Africa,18*,-25.748,28.229,Africa/Johannesburg,Telkom SA Ltd.,Telkom SA Limited,AS5713 Telkom SA Ltd.
Stuttgart,Baden-Wurttemberg,Germany,70***,48.786,9.238,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Landeck,Tyrol,Austria,65**,47.141,10.561,Europe/Vienna,MYNET,myNET Internet Solutions,AS31543 myNet GmbH
Stockton,California,United States,95***,38.03,-121.346,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS33667 Comcast Cable Communications, LLC"
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Stuttgart,Baden-Wurttemberg,Germany,70***,48.786,9.238,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Topeka,Kansas,United States,66***,39.054,-95.71,America/Chicago,Cox Communications Inc.,Cox Communications Inc.,AS22773 Cox Communications Inc.
