Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260315,240,8,24008,240-08,240-08-5304-95,4G,Tablet
260313,206,1,20601,206-01,206-01-2975-99,4G,Smartphone
260303,310,410,310410,310-410,310-410-9748-65,5G,Tablet
260314,206,5,20605,206-05,206-05-8808-91,4G,Smartphone
260318,206,10,20610,206-10,206-10-8175-96,5G,Smartphone
260226,206,20,20620,206-20,206-20-9483-73,5G,Tablet
260318,234,15,23415,234-15,234-15-8983-96,3G,Tablet
260325,206,20,20620,206-20,206-20-3776-86,5G,Smartphone
260311,310,260,310260,310-260,310-260-9402-53,3G,Tablet
260304,240,4,24004,240-04,240-04-8780-31,4G,Tablet
260317,206,20,20620,206-20,206-20-7983-33,4G,Smartphone
260315,310,120,310120,310-120,310-120-6323-76,4G,Smartphone
260311,310,480,310480,310-480,310-480-1097-94,5G,IoT Device
260314,234,33,23433,234-33,234-33-6243-34,5G,Tablet
260325,234,20,23420,234-20,234-20-8815-97,3G,Smartphone
260302,310,120,310120,310-120,310-120-9844-17,5G,Smartphone
260318,206,10,20610,206-10,206-10-5079-93,4G,IoT Device
260315,310,480,310480,310-480,310-480-2475-69,4G,Tablet
260316,234,30,23430,234-30,234-30-2196-85,3G,Smartphone
260305,310,120,310120,310-120,310-120-8467-80,5G,IoT Device
260322,206,5,20605,206-05,206-05-3140-66,5G,Smartphone
260315,234,33,23433,234-33,234-33-8995-17,3G,IoT Device
260225,234,33,23433,234-33,234-33-8948-87,3G,Smartphone
260324,206,5,20605,206-05,206-05-7741-83,5G,Smartphone
260308,206,5,20605,206-05,206-05-3786-56,4G,Smartphone
260311,240,7,24007,240-07,240-07-2394-79,4G,Smartphone
260307,234,20,23420,234-20,234-20-6363-76,4G,Smartphone
260314,234,15,23415,234-15,234-15-3835-21,3G,Smartphone
260319,206,5,20605,206-05,206-05-4752-18,5G,Smartphone
260304,240,24,24024,240-24,240-24-9359-51,5G,IoT Device
260303,240,16,24016,240-16,240-16-2710-21,4G,Smartphone
260226,310,120,310120,310-120,310-120-6624-44,4G,IoT Device
260226,234,20,23420,234-20,234-20-7712-42,5G,Smartphone
260306,240,2,24002,240-02,240-02-3435-55,4G,Smartphone
260308,206,1,20601,206-01,206-01-8676-27,5G,Tablet
260304,234,20,23420,234-20,234-20-6748-25,4G,Tablet
260225,206,20,20620,206-20,206-20-3057-49,5G,Smartphone
260308,310,260,310260,310-260,310-260-3664-33,5G,IoT Device
260228,310,410,310410,310-410,310-410-4092-62,5G,Tablet
260325,310,480,310480,310-480,310-480-7861-61,4G,IoT Device
260307,310,120,310120,310-120,310-120-3973-64,4G,Tablet
260304,240,24,24024,240-24,240-24-7571-14,4G,Smartphone
260320,206,5,20605,206-05,206-05-6551-91,5G,Smartphone
260312,206,20,20620,206-20,206-20-2345-74,5G,Smartphone
260306,206,10,20610,206-10,206-10-1466-47,4G,IoT Device
260322,206,10,20610,206-10,206-10-8496-32,4G,IoT Device
260312,234,30,23430,234-30,234-30-2289-78,4G,Tablet
260303,310,410,310410,310-410,310-410-8688-23,5G,Smartphone
260226,234,30,23430,234-30,234-30-8200-77,4G,Smartphone
260325,310,480,310480,310-480,310-480-9593-11,4G,Smartphone
260325,206,5,20605,206-05,206-05-3883-36,5G,IoT Device
260227,240,4,24004,240-04,240-04-3127-85,5G,Smartphone
260316,310,260,310260,310-260,310-260-9946-28,5G,Tablet
260323,240,1,24001,240-01,240-01-7520-99,5G,Smartphone
260305,234,33,23433,234-33,234-33-4883-14,3G,IoT Device
260316,206,1,20601,206-01,206-01-1905-87,3G,Smartphone
260320,234,33,23433,234-33,234-33-8676-69,4G,IoT Device
260304,234,15,23415,234-15,234-15-1775-59,3G,Smartphone
260320,206,10,20610,206-10,206-10-8853-36,5G,IoT Device
260326,206,10,20610,206-10,206-10-9891-27,4G,Tablet
260302,206,10,20610,206-10,206-10-6167-67,5G,Tablet
260315,206,5,20605,206-05,206-05-4902-37,3G,Tablet
260228,234,20,23420,234-20,234-20-2245-79,3G,Smartphone
260303,206,20,20620,206-20,206-20-4324-32,3G,Smartphone
260318,240,4,24004,240-04,240-04-8748-44,3G,Smartphone
260227,310,480,310480,310-480,310-480-7816-88,5G,IoT Device
260225,310,410,310410,310-410,310-410-4612-40,4G,IoT Device
260325,206,10,20610,206-10,206-10-5717-39,5G,Smartphone
260301,240,16,24016,240-16,240-16-4657-54,4G,Smartphone
260314,234,20,23420,234-20,234-20-7008-81,5G,Smartphone
260311,240,4,24004,240-04,240-04-5852-14,5G,Tablet
260313,240,7,24007,240-07,240-07-3212-28,5G,Smartphone
260228,206,20,20620,206-20,206-20-4777-63,4G,Tablet
260307,234,20,23420,234-20,234-20-8816-43,4G,Tablet
260316,234,33,23433,234-33,234-33-6504-59,3G,Smartphone
260308,310,410,310410,310-410,310-410-5537-18,4G,Smartphone
260227,206,1,20601,206-01,206-01-8764-74,4G,Smartphone
260316,234,10,23410,234-10,234-10-5819-67,4G,Smartphone
260326,206,5,20605,206-05,206-05-7603-11,3G,Tablet
260317,310,260,310260,310-260,310-260-7122-63,4G,Smartphone
260311,234,33,23433,234-33,234-33-9682-35,3G,Tablet
260319,310,410,310410,310-410,310-410-5914-69,3G,IoT Device
260225,310,120,310120,310-120,310-120-1858-32,3G,Smartphone
260311,234,10,23410,234-10,234-10-4099-82,4G,Smartphone
260312,206,10,20610,206-10,206-10-4219-11,4G,Smartphone
260326,240,5,24005,240-05,240-05-7917-42,5G,IoT Device
260226,310,260,310260,310-260,310-260-8578-73,4G,IoT Device
260309,240,7,24007,240-07,240-07-3739-21,3G,Smartphone
260325,240,7,24007,240-07,240-07-1794-39,4G,Tablet
260319,206,5,20605,206-05,206-05-1734-85,4G,Smartphone
260226,310,410,310410,310-410,310-410-6458-79,4G,Tablet
260311,206,20,20620,206-20,206-20-2800-52,4G,Smartphone
260304,234,33,23433,234-33,234-33-6300-51,3G,Tablet
260302,240,7,24007,240-07,240-07-1794-54,5G,Smartphone
260321,310,410,310410,310-410,310-410-4835-79,4G,IoT Device
260322,234,20,23420,234-20,234-20-9425-54,3G,Tablet
260228,206,10,20610,206-10,206-10-1148-46,4G,Smartphone
260226,234,20,23420,234-20,234-20-7543-88,5G,IoT Device
260321,206,5,20605,206-05,206-05-3120-44,5G,Smartphone
260306,206,1,20601,206-01,206-01-5046-39,3G,IoT Device
260306,240,8,24008,240-08,240-08-1770-33,4G,Smartphone
260320,310,410,310410,310-410,310-410-8586-60,5G,IoT Device
260226,206,20,20620,206-20,206-20-2736-27,5G,Smartphone
260302,310,260,310260,310-260,310-260-3346-51,5G,IoT Device
260310,310,480,310480,310-480,310-480-8921-10,3G,IoT Device
260301,240,8,24008,240-08,240-08-9928-82,5G,Smartphone
260320,240,5,24005,240-05,240-05-3671-29,5G,Tablet
260227,206,1,20601,206-01,206-01-2129-50,4G,Smartphone
260318,310,480,310480,310-480,310-480-6035-95,3G,Smartphone
260309,234,20,23420,234-20,234-20-3498-23,3G,IoT Device
260317,234,38,23438,234-38,234-38-8405-83,5G,IoT Device
260312,234,20,23420,234-20,234-20-9184-23,4G,IoT Device
260315,206,20,20620,206-20,206-20-7876-71,4G,Tablet
260318,310,410,310410,310-410,310-410-7913-84,3G,Smartphone
260315,234,20,23420,234-20,234-20-8691-98,4G,IoT Device
260309,310,120,310120,310-120,310-120-9185-13,4G,IoT Device
260228,310,410,310410,310-410,310-410-9942-97,3G,Smartphone
260315,310,260,310260,310-260,310-260-5260-99,4G,Smartphone
260311,310,120,310120,310-120,310-120-4183-27,5G,Smartphone
260305,240,4,24004,240-04,240-04-1542-21,5G,Smartphone
260317,234,15,23415,234-15,234-15-3970-43,4G,Tablet
260312,206,1,20601,206-01,206-01-8907-31,4G,Smartphone
260226,310,260,310260,310-260,310-260-8058-56,4G,Smartphone
260310,310,260,310260,310-260,310-260-9151-16,3G,IoT Device
260226,206,1,20601,206-01,206-01-8893-39,3G,Smartphone
260301,310,120,310120,310-120,310-120-8577-77,5G,Smartphone
260227,234,10,23410,234-10,234-10-1152-77,4G,Smartphone
260314,240,16,24016,240-16,240-16-9796-38,4G,Smartphone
260319,310,410,310410,310-410,310-410-5557-53,3G,IoT Device
260320,240,8,24008,240-08,240-08-4155-53,5G,Smartphone
260304,206,20,20620,206-20,206-20-8895-30,5G,Smartphone
260308,234,38,23438,234-38,234-38-5364-49,3G,Smartphone
260314,234,38,23438,234-38,234-38-6594-67,5G,Smartphone
260301,206,1,20601,206-01,206-01-4859-25,5G,Smartphone
260302,240,1,24001,240-01,240-01-6284-19,3G,Smartphone
260318,234,33,23433,234-33,234-33-3549-88,3G,Tablet
260303,240,8,24008,240-08,240-08-3198-16,5G,Tablet
260305,310,260,310260,310-260,310-260-3496-97,4G,IoT Device
260310,240,16,24016,240-16,240-16-6491-65,3G,Smartphone
260303,240,16,24016,240-16,240-16-3703-85,5G,Smartphone
260320,310,260,310260,310-260,310-260-1646-99,4G,Smartphone
260314,206,1,20601,206-01,206-01-5733-40,5G,Smartphone
260227,240,16,24016,240-16,240-16-4310-83,4G,Smartphone
260322,240,24,24024,240-24,240-24-6937-56,4G,Smartphone
260322,310,480,310480,310-480,310-480-6889-34,5G,Tablet
260319,240,2,24002,240-02,240-02-3548-97,3G,Smartphone
260310,240,8,24008,240-08,240-08-1532-86,5G,Smartphone
260324,206,5,20605,206-05,206-05-7021-76,3G,Tablet
260326,234,20,23420,234-20,234-20-1808-54,3G,Tablet
260319,310,410,310410,310-410,310-410-7628-44,3G,Smartphone
260313,240,4,24004,240-04,240-04-5108-32,3G,Tablet
260310,206,10,20610,206-10,206-10-1900-94,5G,Smartphone
260317,234,33,23433,234-33,234-33-8628-40,5G,Smartphone
260301,234,20,23420,234-20,234-20-2986-41,3G,Smartphone
260225,234,15,23415,234-15,234-15-6286-43,4G,IoT Device
260318,234,20,23420,234-20,234-20-3006-66,4G,Smartphone
260326,240,24,24024,240-24,240-24-2524-48,5G,IoT Device
260323,206,20,20620,206-20,206-20-7518-98,3G,Tablet
260315,234,30,23430,234-30,234-30-1804-96,4G,IoT Device
260322,234,10,23410,234-10,234-10-9900-80,4G,Smartphone
260313,206,5,20605,206-05,206-05-7268-85,5G,Smartphone
260318,310,410,310410,310-410,310-410-1042-83,4G,IoT Device
260320,240,24,24024,240-24,240-24-4504-12,4G,Smartphone
260319,240,5,24005,240-05,240-05-8405-98,5G,Tablet
260323,240,5,24005,240-05,240-05-3337-22,3G,Smartphone
260311,206,10,20610,206-10,206-10-6032-54,3G,IoT Device
260302,234,20,23420,234-20,234-20-7677-45,5G,Smartphone
260313,240,16,24016,240-16,240-16-3926-22,3G,IoT Device
260326,234,33,23433,234-33,234-33-7399-46,3G,Tablet
260316,240,24,24024,240-24,240-24-4276-46,5G,Tablet
260319,206,20,20620,206-20,206-20-1929-63,5G,Smartphone
260307,240,4,24004,240-04,240-04-1731-59,4G,Smartphone
260305,234,15,23415,234-15,234-15-3720-48,4G,Smartphone
260310,240,16,24016,240-16,240-16-1939-51,5G,Smartphone
260311,206,10,20610,206-10,206-10-1612-26,5G,Tablet
260310,234,30,23430,234-30,234-30-1754-25,4G,Smartphone
260302,234,33,23433,234-33,234-33-9169-32,3G,Smartphone
260227,310,480,310480,310-480,310-480-3099-87,3G,Smartphone
260325,240,24,24024,240-24,240-24-5853-76,4G,Smartphone
260305,240,5,24005,240-05,240-05-6576-76,5G,Smartphone
260301,310,410,310410,310-410,310-410-9018-12,3G,Smartphone
260305,234,30,23430,234-30,234-30-8615-12,3G,Tablet
260311,310,260,310260,310-260,310-260-4770-89,3G,Smartphone
260305,234,33,23433,234-33,234-33-3129-68,3G,Tablet
260322,240,2,24002,240-02,240-02-8729-93,4G,Smartphone
260309,310,120,310120,310-120,310-120-9252-37,5G,Smartphone
260311,206,10,20610,206-10,206-10-3454-43,3G,Smartphone
260310,234,15,23415,234-15,234-15-1623-51,3G,IoT Device
260302,310,260,310260,310-260,310-260-7130-93,5G,Smartphone
260308,234,10,23410,234-10,234-10-6466-38,5G,Smartphone
260301,240,8,24008,240-08,240-08-2453-71,3G,Smartphone
260315,310,120,310120,310-120,310-120-2860-56,4G,Smartphone
260302,310,120,310120,310-120,310-120-7292-11,4G,IoT Device
260301,206,20,20620,206-20,206-20-2788-54,5G,Smartphone
260314,234,10,23410,234-10,234-10-7705-88,3G,IoT Device
260302,234,30,23430,234-30,234-30-9228-43,3G,Tablet
260317,240,24,24024,240-24,240-24-9651-17,4G,Smartphone
260308,240,8,24008,240-08,240-08-6844-21,4G,Smartphone
260313,240,24,24024,240-24,240-24-4290-28,5G,Tablet
260309,240,7,24007,240-07,240-07-8071-70,4G,Smartphone
260325,310,260,310260,310-260,310-260-7115-44,4G,Smartphone
260225,234,30,23430,234-30,234-30-9882-51,4G,Smartphone
260316,234,20,23420,234-20,234-20-6735-11,3G,Tablet
260326,310,410,310410,310-410,310-410-9202-13,4G,Tablet
260321,310,260,310260,310-260,310-260-5569-89,4G,IoT Device
260307,310,480,310480,310-480,310-480-8705-17,4G,Smartphone
260324,310,410,310410,310-410,310-410-7405-82,3G,Smartphone
260306,206,10,20610,206-10,206-10-4161-64,5G,Tablet
260310,234,10,23410,234-10,234-10-3548-20,4G,IoT Device
260315,206,20,20620,206-20,206-20-3070-53,5G,Smartphone
260320,240,16,24016,240-16,240-16-4320-28,4G,Smartphone
260225,206,1,20601,206-01,206-01-2254-23,5G,Smartphone
260317,240,7,24007,240-07,240-07-4870-36,5G,IoT Device
260302,206,10,20610,206-10,206-10-9677-91,5G,Smartphone
260324,240,16,24016,240-16,240-16-6850-75,4G,Smartphone
260318,310,410,310410,310-410,310-410-6011-94,4G,Smartphone
260308,206,1,20601,206-01,206-01-5929-46,4G,Smartphone
260306,240,16,24016,240-16,240-16-6819-88,5G,Tablet
260303,206,10,20610,206-10,206-10-4840-42,3G,Smartphone
260321,240,16,24016,240-16,240-16-9367-32,5G,Smartphone
260318,310,410,310410,310-410,310-410-4439-86,4G,Smartphone
260301,206,5,20605,206-05,206-05-7946-66,5G,Tablet
260227,240,5,24005,240-05,240-05-3090-74,5G,Smartphone
260227,206,5,20605,206-05,206-05-7367-91,5G,IoT Device
260309,206,10,20610,206-10,206-10-7475-71,4G,Smartphone
260303,206,10,20610,206-10,206-10-4618-94,4G,IoT Device
260313,234,15,23415,234-15,234-15-3474-11,3G,Smartphone
260322,206,10,20610,206-10,206-10-6351-56,3G,Tablet
260303,310,120,310120,310-120,310-120-7137-23,5G,Smartphone
260304,234,15,23415,234-15,234-15-3252-22,4G,IoT Device
260228,240,2,24002,240-02,240-02-8954-62,4G,Smartphone
260309,310,480,310480,310-480,310-480-7030-28,4G,IoT Device
260225,234,15,23415,234-15,234-15-3704-49,4G,Tablet
260326,234,38,23438,234-38,234-38-1995-22,3G,Tablet
260314,206,5,20605,206-05,206-05-7557-82,5G,Smartphone
260315,234,33,23433,234-33,234-33-9578-11,5G,Smartphone
260308,206,1,20601,206-01,206-01-2603-67,5G,Smartphone
260322,310,120,310120,310-120,310-120-8115-35,4G,IoT Device
260301,206,10,20610,206-10,206-10-1664-20,4G,Tablet
260307,234,38,23438,234-38,234-38-7443-50,5G,Tablet
260309,234,30,23430,234-30,234-30-3820-74,5G,Smartphone
260226,206,1,20601,206-01,206-01-8015-96,5G,Tablet
260312,310,260,310260,310-260,310-260-3353-73,3G,Tablet
260320,310,480,310480,310-480,310-480-2936-63,4G,IoT Device
260313,240,5,24005,240-05,240-05-9509-91,5G,Smartphone
260305,310,120,310120,310-120,310-120-1703-34,3G,Tablet
260227,240,1,24001,240-01,240-01-9437-81,5G,Smartphone
260225,240,24,24024,240-24,240-24-4313-93,3G,Smartphone
260320,240,5,24005,240-05,240-05-4224-35,5G,Smartphone
260228,234,10,23410,234-10,234-10-3834-12,5G,Smartphone
260322,240,1,24001,240-01,240-01-1245-96,5G,Smartphone
260309,206,5,20605,206-05,206-05-7538-73,4G,Smartphone
260321,240,5,24005,240-05,240-05-3621-19,5G,Tablet
260307,310,260,310260,310-260,310-260-9316-94,4G,Tablet
260321,206,1,20601,206-01,206-01-9536-64,5G,IoT Device
260302,206,1,20601,206-01,206-01-7015-37,5G,Smartphone
260303,234,10,23410,234-10,234-10-9301-83,3G,IoT Device
260317,206,5,20605,206-05,206-05-5531-64,4G,IoT Device
260228,234,38,23438,234-38,234-38-2659-79,4G,Smartphone
260227,206,20,20620,206-20,206-20-4005-26,4G,Tablet
260226,310,480,310480,310-480,310-480-9379-60,5G,Smartphone
260311,206,10,20610,206-10,206-10-6937-90,4G,Tablet
260227,234,33,23433,234-33,234-33-2583-86,4G,Smartphone
260320,206,10,20610,206-10,206-10-3428-96,5G,Smartphone
260314,310,480,310480,310-480,310-480-1882-34,4G,Smartphone
260225,240,8,24008,240-08,240-08-9272-21,4G,Smartphone
260325,234,30,23430,234-30,234-30-6382-65,4G,IoT Device
260322,240,4,24004,240-04,240-04-7451-97,3G,Smartphone
260312,240,5,24005,240-05,240-05-2960-85,4G,Smartphone
260312,240,4,24004,240-04,240-04-4238-26,5G,Smartphone
260302,310,260,310260,310-260,310-260-5904-84,4G,Smartphone
260326,206,20,20620,206-20,206-20-6657-35,4G,Smartphone
260324,234,33,23433,234-33,234-33-8735-12,5G,Tablet
260308,234,33,23433,234-33,234-33-5669-13,3G,IoT Device
260317,240,24,24024,240-24,240-24-5294-10,5G,Smartphone
260326,310,480,310480,310-480,310-480-6776-72,5G,Tablet
260309,240,16,24016,240-16,240-16-8997-32,5G,Smartphone
260228,240,24,24024,240-24,240-24-3860-84,5G,Smartphone
260311,240,4,24004,240-04,240-04-3727-21,4G,Smartphone
260313,240,1,24001,240-01,240-01-5960-23,4G,Smartphone
260311,240,1,24001,240-01,240-01-5519-57,4G,Smartphone
260315,234,15,23415,234-15,234-15-4160-94,4G,Tablet
260303,310,480,310480,310-480,310-480-3159-69,3G,IoT Device
260302,240,8,24008,240-08,240-08-5020-43,5G,Smartphone
260325,234,10,23410,234-10,234-10-6224-53,5G,Tablet
260327,310,260,310260,310-260,310-260-1957-83,3G,IoT Device
260308,310,480,310480,310-480,310-480-5314-13,4G,Smartphone
260228,234,10,23410,234-10,234-10-5233-77,3G,IoT Device
260319,240,4,24004,240-04,240-04-1564-28,5G,Tablet
260227,310,260,310260,310-260,310-260-4449-25,4G,Smartphone
260303,240,2,24002,240-02,240-02-8383-19,4G,Smartphone
260228,240,24,24024,240-24,240-24-8414-23,5G,Tablet
260305,206,5,20605,206-05,206-05-3185-43,5G,Smartphone
260319,206,20,20620,206-20,206-20-2915-98,3G,Smartphone
260307,206,20,20620,206-20,206-20-8087-91,5G,Smartphone
260326,206,1,20601,206-01,206-01-4727-34,4G,Smartphone
260320,206,20,20620,206-20,206-20-1695-43,3G,Tablet
260311,234,30,23430,234-30,234-30-2890-31,3G,Tablet
260225,234,20,23420,234-20,234-20-9226-77,3G,Smartphone
260312,310,480,310480,310-480,310-480-1073-97,4G,Smartphone
260308,234,20,23420,234-20,234-20-4901-51,3G,Smartphone
260306,240,24,24024,240-24,240-24-5129-38,5G,Smartphone
260316,206,5,20605,206-05,206-05-3598-90,4G,Tablet
260320,206,5,20605,206-05,206-05-6836-87,4G,Smartphone
260311,234,20,23420,234-20,234-20-6012-28,4G,Tablet
260321,206,5,20605,206-05,206-05-7883-42,4G,Smartphone
260325,240,5,24005,240-05,240-05-5266-20,3G,Smartphone
260323,310,480,310480,310-480,310-480-6124-64,4G,Smartphone
260306,310,260,310260,310-260,310-260-1904-99,5G,IoT Device
260226,234,33,23433,234-33,234-33-3479-65,4G,Smartphone
260323,206,5,20605,206-05,206-05-1133-49,5G,Tablet
260301,234,38,23438,234-38,234-38-1428-46,5G,Tablet
260320,206,1,20601,206-01,206-01-8894-58,5G,Smartphone
260316,206,20,20620,206-20,206-20-7097-79,4G,Smartphone
260311,206,5,20605,206-05,206-05-5779-26,3G,Smartphone
260308,206,5,20605,206-05,206-05-2642-65,5G,Smartphone
260315,206,10,20610,206-10,206-10-1657-33,5G,Smartphone
260306,240,24,24024,240-24,240-24-3114-96,4G,Tablet
260228,310,120,310120,310-120,310-120-2508-26,5G,IoT Device
260320,310,480,310480,310-480,310-480-7248-44,4G,Smartphone
260228,240,1,24001,240-01,240-01-9678-53,4G,Smartphone
260309,310,480,310480,310-480,310-480-4888-60,4G,Tablet
260304,310,410,310410,310-410,310-410-1715-33,5G,Smartphone
260324,240,5,24005,240-05,240-05-3020-41,5G,Tablet
260228,240,2,24002,240-02,240-02-6925-62,5G,Smartphone
260226,240,24,24024,240-24,240-24-1842-62,5G,Smartphone
260314,234,15,23415,234-15,234-15-7089-18,3G,IoT Device
260225,310,410,310410,310-410,310-410-1639-15,4G,Tablet
260326,234,10,23410,234-10,234-10-8637-75,3G,Tablet
260306,206,5,20605,206-05,206-05-1283-58,5G,Smartphone
260228,234,30,23430,234-30,234-30-4553-10,5G,Tablet
260311,310,120,310120,310-120,310-120-8448-72,3G,Tablet
260302,234,38,23438,234-38,234-38-2533-99,4G,Tablet
260303,240,16,24016,240-16,240-16-3042-24,5G,Smartphone
260322,240,16,24016,240-16,240-16-9134-96,5G,Smartphone
260305,310,260,310260,310-260,310-260-2365-22,3G,IoT Device
260321,310,260,310260,310-260,310-260-4148-96,3G,Smartphone
260318,310,260,310260,310-260,310-260-2090-17,5G,IoT Device
260305,234,10,23410,234-10,234-10-6468-80,4G,IoT Device
260309,234,10,23410,234-10,234-10-1781-29,4G,Tablet
260316,310,120,310120,310-120,310-120-3902-47,4G,Smartphone
260310,310,120,310120,310-120,310-120-7625-75,4G,IoT Device
260309,234,15,23415,234-15,234-15-2964-36,3G,Tablet
260317,310,480,310480,310-480,310-480-1363-79,5G,Tablet
260315,310,120,310120,310-120,310-120-2344-37,3G,Smartphone
260314,310,120,310120,310-120,310-120-8293-37,5G,IoT Device
260305,310,480,310480,310-480,310-480-9195-45,3G,Smartphone
260325,234,15,23415,234-15,234-15-2256-85,3G,Tablet
260312,206,20,20620,206-20,206-20-8653-39,5G,Smartphone
260304,234,10,23410,234-10,234-10-6166-59,3G,IoT Device
260322,310,410,310410,310-410,310-410-1020-36,4G,IoT Device
260316,310,260,310260,310-260,310-260-4500-12,4G,IoT Device
260321,310,410,310410,310-410,310-410-7163-90,4G,IoT Device
260317,310,480,310480,310-480,310-480-7151-27,4G,IoT Device
260228,206,20,20620,206-20,206-20-8957-11,5G,Smartphone
260320,240,2,24002,240-02,240-02-3467-52,5G,Smartphone
260313,206,1,20601,206-01,206-01-6877-14,4G,Smartphone
260303,310,410,310410,310-410,310-410-2790-74,5G,IoT Device
260304,310,260,310260,310-260,310-260-7749-54,5G,IoT Device
260316,240,1,24001,240-01,240-01-4335-73,4G,Smartphone
260320,234,30,23430,234-30,234-30-9359-57,4G,Tablet
260306,240,5,24005,240-05,240-05-1012-30,4G,Smartphone
260324,234,10,23410,234-10,234-10-4320-43,3G,Smartphone
260317,206,5,20605,206-05,206-05-7157-84,5G,IoT Device
260325,206,5,20605,206-05,206-05-6554-62,5G,IoT Device
260304,206,5,20605,206-05,206-05-7878-10,5G,Smartphone
260312,234,30,23430,234-30,234-30-9019-14,4G,Smartphone
260311,234,20,23420,234-20,234-20-5175-65,3G,Smartphone
260320,206,20,20620,206-20,206-20-8108-17,5G,Tablet
260321,206,10,20610,206-10,206-10-4043-38,4G,Smartphone
260303,234,20,23420,234-20,234-20-2996-46,3G,Smartphone
260326,234,38,23438,234-38,234-38-2718-25,4G,IoT Device
260322,206,1,20601,206-01,206-01-1905-66,4G,IoT Device
260318,206,5,20605,206-05,206-05-4454-59,4G,Smartphone
260311,206,5,20605,206-05,206-05-6971-33,4G,Smartphone
260323,234,10,23410,234-10,234-10-9109-75,5G,Tablet
260311,234,38,23438,234-38,234-38-7048-14,3G,Smartphone
260225,310,410,310410,310-410,310-410-6550-82,4G,Smartphone
260322,240,8,24008,240-08,240-08-6268-27,5G,Smartphone
260317,234,30,23430,234-30,234-30-5446-38,5G,Smartphone
260304,240,4,24004,240-04,240-04-7658-67,5G,Tablet
260324,206,1,20601,206-01,206-01-7706-28,4G,Smartphone
260322,234,15,23415,234-15,234-15-1858-72,3G,Smartphone
260324,234,10,23410,234-10,234-10-3400-90,5G,Tablet
260227,240,1,24001,240-01,240-01-3630-68,5G,Smartphone
260306,234,10,23410,234-10,234-10-8827-64,3G,Tablet
260324,206,10,20610,206-10,206-10-6887-25,4G,IoT Device
260320,234,30,23430,234-30,234-30-1983-25,3G,Tablet
260321,206,5,20605,206-05,206-05-7308-25,3G,Tablet
260319,234,33,23433,234-33,234-33-6597-66,3G,IoT Device
260318,206,20,20620,206-20,206-20-4312-42,4G,Smartphone
260321,234,30,23430,234-30,234-30-4833-88,3G,Smartphone
260307,310,480,310480,310-480,310-480-1995-21,5G,IoT Device
260310,240,24,24024,240-24,240-24-9012-62,5G,Smartphone
260316,310,410,310410,310-410,310-410-6974-11,4G,Smartphone
260320,206,20,20620,206-20,206-20-3586-94,4G,Smartphone
260303,240,5,24005,240-05,240-05-9905-37,5G,Tablet
260228,206,5,20605,206-05,206-05-6352-23,5G,Smartphone
260322,234,20,23420,234-20,234-20-9478-78,3G,IoT Device
260310,234,33,23433,234-33,234-33-3308-89,3G,Tablet
260304,240,24,24024,240-24,240-24-8336-37,3G,Smartphone
260321,240,1,24001,240-01,240-01-6054-20,5G,Smartphone
260308,240,1,24001,240-01,240-01-8718-89,5G,Tablet
260325,310,410,310410,310-410,310-410-4047-27,4G,Smartphone
260225,206,10,20610,206-10,206-10-3915-19,5G,IoT Device
260324,310,480,310480,310-480,310-480-6750-53,5G,Smartphone
260304,206,20,20620,206-20,206-20-3257-47,4G,Smartphone
260309,310,260,310260,310-260,310-260-6880-73,3G,IoT Device
260301,310,120,310120,310-120,310-120-2561-69,4G,Smartphone
260325,240,24,24024,240-24,240-24-7650-53,5G,Smartphone
260320,310,410,310410,310-410,310-410-4613-27,3G,Smartphone
260228,234,30,23430,234-30,234-30-6643-98,5G,Smartphone
260325,240,16,24016,240-16,240-16-1497-17,5G,Smartphone
260305,310,260,310260,310-260,310-260-9434-95,5G,IoT Device
260310,206,1,20601,206-01,206-01-1395-42,5G,IoT Device
260326,310,480,310480,310-480,310-480-9645-76,4G,Smartphone
260309,310,260,310260,310-260,310-260-3335-77,4G,Smartphone
260225,310,410,310410,310-410,310-410-9804-72,4G,Smartphone
260315,206,20,20620,206-20,206-20-3770-80,4G,Smartphone
260314,310,260,310260,310-260,310-260-1755-29,3G,Smartphone
260225,234,33,23433,234-33,234-33-9087-73,4G,Tablet
260326,240,16,24016,240-16,240-16-8886-70,5G,Smartphone
260318,240,16,24016,240-16,240-16-9088-72,4G,Smartphone
260227,310,480,310480,310-480,310-480-8894-76,4G,IoT Device
260307,206,10,20610,206-10,206-10-2297-44,5G,Smartphone
260326,240,24,24024,240-24,240-24-6796-97,5G,Smartphone
260225,240,8,24008,240-08,240-08-7693-14,5G,Smartphone
260306,234,33,23433,234-33,234-33-4800-34,3G,Smartphone
260301,234,33,23433,234-33,234-33-9530-14,4G,Tablet
260314,206,10,20610,206-10,206-10-9756-40,4G,Tablet
260324,206,1,20601,206-01,206-01-2542-89,5G,Smartphone
260227,206,5,20605,206-05,206-05-3913-24,4G,IoT Device
260301,234,33,23433,234-33,234-33-7957-58,4G,Tablet
260326,206,1,20601,206-01,206-01-3621-39,5G,Smartphone
260319,206,1,20601,206-01,206-01-1264-40,3G,Smartphone
260324,206,10,20610,206-10,206-10-6464-86,5G,Smartphone
260312,240,24,24024,240-24,240-24-9128-29,5G,Tablet
260306,234,38,23438,234-38,234-38-1478-52,3G,Tablet
260313,234,10,23410,234-10,234-10-8689-31,3G,IoT Device
