Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260317155701-0600,310,410,310410,310-410-6303,310-410-6303-64,4G,Smartphone
260227065224-0600,310,480,310480,310-480-7059,310-480-7059-71,4G,Tablet
260227011505+0200,240,5,24005,240-05-9007,240-05-9007-79,5G,IoT Device
260308121241-0500,310,410,310410,310-410-2926,310-410-2926-65,5G,IoT Device
260310163807+0100,240,7,24007,240-07-4074,240-07-4074-35,5G,Smartphone
260320205922+0200,206,5,20605,206-05-5307,206-05-5307-82,3G,Tablet
260309233638+0100,234,33,23433,234-33-2921,234-33-2921-40,4G,Smartphone
260307055927+0200,206,10,20610,206-10-3932,206-10-3932-11,4G,Smartphone
260318231652+0100,240,8,24008,240-08-1472,240-08-1472-88,5G,Smartphone
260317005016+0000,234,15,23415,234-15-8264,234-15-8264-15,3G,Smartphone
260317162817+0100,240,7,24007,240-07-4130,240-07-4130-26,4G,Smartphone
260322005009+0200,206,10,20610,206-10-5729,206-10-5729-36,4G,IoT Device
260319100351+0100,234,38,23438,234-38-2641,234-38-2641-33,5G,Smartphone
260313183249+0100,240,4,24004,240-04-5924,240-04-5924-86,5G,IoT Device
260317042211+0000,234,30,23430,234-30-3610,234-30-3610-54,3G,Tablet
260323025911+0200,240,2,24002,240-02-4769,240-02-4769-27,5G,Smartphone
260315021519-0800,310,120,310120,310-120-8964,310-120-8964-93,5G,Smartphone
260301172157+0200,240,7,24007,240-07-1652,240-07-1652-25,5G,Smartphone
260307140232+0100,206,20,20620,206-20-8063,206-20-8063-45,4G,Smartphone
260319230210+0100,206,10,20610,206-10-8748,206-10-8748-37,5G,Smartphone
260322102819-0800,310,410,310410,310-410-9871,310-410-9871-59,4G,Tablet
260315082611+0100,240,4,24004,240-04-6761,240-04-6761-82,5G,IoT Device
260225224823+0200,240,16,24016,240-16-4688,240-16-4688-61,5G,Smartphone
260324172802+0000,234,15,23415,234-15-8731,234-15-8731-97,3G,Smartphone
260323041541+0000,234,15,23415,234-15-8572,234-15-8572-18,3G,Smartphone
260227040342+0100,240,8,24008,240-08-7764,240-08-7764-94,4G,IoT Device
260227200132+0000,234,33,23433,234-33-5992,234-33-5992-70,4G,Tablet
260309161422-0800,310,260,310260,310-260-9605,310-260-9605-71,3G,IoT Device
260306102021+0200,240,5,24005,240-05-5009,240-05-5009-42,5G,Smartphone
260323135759+0200,206,1,20601,206-01-8240,206-01-8240-20,4G,Smartphone
260317071303+0200,206,10,20610,206-10-9242,206-10-9242-49,5G,Smartphone
260311153812+0100,206,10,20610,206-10-3562,206-10-3562-34,5G,Tablet
260303131011+0200,206,10,20610,206-10-1319,206-10-1319-35,4G,Tablet
260309232953-0500,310,120,310120,310-120-1919,310-120-1919-91,4G,Tablet
260312212110+0100,234,38,23438,234-38-4519,234-38-4519-33,3G,Smartphone
260308223259+0100,240,2,24002,240-02-2840,240-02-2840-78,4G,Smartphone
260303050841-0600,310,410,310410,310-410-4651,310-410-4651-84,4G,Smartphone
260320000922+0200,206,1,20601,206-01-3249,206-01-3249-66,3G,IoT Device
260225073132+0100,234,20,23420,234-20-9335,234-20-9335-24,5G,Smartphone
260228225826+0100,240,5,24005,240-05-5801,240-05-5801-57,5G,Tablet
260312020857+0100,206,1,20601,206-01-1244,206-01-1244-54,5G,Smartphone
260227055116+0100,206,1,20601,206-01-2553,206-01-2553-61,4G,Tablet
260310040218+0200,240,24,24024,240-24-6634,240-24-6634-34,5G,Tablet
260322224046+0100,206,5,20605,206-05-8494,206-05-8494-24,3G,Tablet
260318084758+0200,206,5,20605,206-05-2640,206-05-2640-97,4G,Tablet
260309053500-0600,310,260,310260,310-260-8879,310-260-8879-30,5G,IoT Device
260321025444+0200,206,10,20610,206-10-3045,206-10-3045-79,5G,Smartphone
260227172449+0100,234,38,23438,234-38-9320,234-38-9320-52,3G,IoT Device
260310033850+0200,206,20,20620,206-20-7451,206-20-7451-15,4G,Tablet
260308225444+0100,206,10,20610,206-10-7575,206-10-7575-54,5G,Smartphone
260303172931+0100,234,33,23433,234-33-9818,234-33-9818-32,3G,Tablet
260312093029+0100,206,5,20605,206-05-8214,206-05-8214-92,5G,Smartphone
260324061328+0200,206,5,20605,206-05-9819,206-05-9819-84,3G,IoT Device
260304040425+0100,206,10,20610,206-10-2071,206-10-2071-45,5G,IoT Device
260302065246-0600,310,260,310260,310-260-5076,310-260-5076-86,5G,IoT Device
260302093019+0200,240,24,24024,240-24-2540,240-24-2540-77,4G,Tablet
260311000023+0000,234,30,23430,234-30-3908,234-30-3908-74,3G,IoT Device
260317122234+0100,206,20,20620,206-20-4085,206-20-4085-61,3G,Smartphone
260323001304-0800,310,410,310410,310-410-9152,310-410-9152-46,5G,IoT Device
260310063522+0100,206,10,20610,206-10-2195,206-10-2195-36,4G,Smartphone
260320231903-0800,310,480,310480,310-480-5556,310-480-5556-34,5G,Smartphone
260312071434-0600,310,260,310260,310-260-9490,310-260-9490-14,4G,Smartphone
260226050214-0800,310,260,310260,310-260-5780,310-260-5780-74,3G,Smartphone
260227091223+0200,240,1,24001,240-01-1957,240-01-1957-59,5G,Smartphone
260315124558-0700,310,260,310260,310-260-7030,310-260-7030-12,4G,Smartphone
260314114750-0800,310,410,310410,310-410-6028,310-410-6028-37,4G,Smartphone
260310134606-0600,310,260,310260,310-260-8973,310-260-8973-50,4G,IoT Device
260306172734+0100,206,20,20620,206-20-2940,206-20-2940-78,5G,Smartphone
260325193113+0000,234,15,23415,234-15-3210,234-15-3210-89,3G,Smartphone
260326131640+0000,234,20,23420,234-20-8505,234-20-8505-94,3G,Tablet
260226060833+0200,240,2,24002,240-02-1376,240-02-1376-26,5G,Smartphone
260312191722-0600,310,260,310260,310-260-1819,310-260-1819-20,4G,Tablet
260308062449-0700,310,480,310480,310-480-9301,310-480-9301-91,4G,Smartphone
260320073429+0100,234,20,23420,234-20-9013,234-20-9013-50,4G,Tablet
260320181213+0100,206,1,20601,206-01-7410,206-01-7410-70,3G,Smartphone
260306232015-0500,310,410,310410,310-410-3598,310-410-3598-53,4G,IoT Device
260305143245+0200,206,5,20605,206-05-4883,206-05-4883-41,4G,Smartphone
260307015851+0200,206,10,20610,206-10-8941,206-10-8941-50,5G,Smartphone
260324140103+0200,206,10,20610,206-10-2765,206-10-2765-45,4G,Smartphone
260228224819+0100,240,4,24004,240-04-9137,240-04-9137-18,5G,Smartphone
260306085133+0100,240,5,24005,240-05-8842,240-05-8842-15,3G,Tablet
260321112711+0200,206,5,20605,206-05-3494,206-05-3494-78,3G,Tablet
260316110553+0100,240,5,24005,240-05-5892,240-05-5892-98,5G,Tablet
260225150510+0100,240,1,24001,240-01-1511,240-01-1511-89,3G,Smartphone
260307080027-0600,310,120,310120,310-120-2844,310-120-2844-21,4G,Smartphone
260303210416+0000,234,15,23415,234-15-8339,234-15-8339-10,5G,Smartphone
260305225550+0000,234,38,23438,234-38-9102,234-38-9102-96,4G,Smartphone
260316223257+0100,240,7,24007,240-07-3698,240-07-3698-39,5G,Tablet
260314235839+0100,240,1,24001,240-01-1265,240-01-1265-13,4G,Smartphone
260322003143-0800,310,120,310120,310-120-7925,310-120-7925-98,4G,IoT Device
260318171243+0200,240,2,24002,240-02-9225,240-02-9225-33,5G,Smartphone
260317085629+0000,234,15,23415,234-15-6571,234-15-6571-97,4G,Tablet
260315093520+0100,234,30,23430,234-30-9308,234-30-9308-41,5G,IoT Device
260304022632+0100,240,7,24007,240-07-9692,240-07-9692-11,4G,Tablet
260324044918+0200,206,20,20620,206-20-1977,206-20-1977-65,3G,Smartphone
260310222211+0200,240,7,24007,240-07-7443,240-07-7443-45,5G,Tablet
260312040311+0200,206,10,20610,206-10-4922,206-10-4922-82,4G,IoT Device
260321140719+0000,234,38,23438,234-38-9142,234-38-9142-57,3G,Tablet
260323063117-0500,310,480,310480,310-480-8162,310-480-8162-59,4G,Smartphone
260323071928+0000,234,15,23415,234-15-1376,234-15-1376-80,4G,IoT Device
260318101008-0800,310,260,310260,310-260-4804,310-260-4804-22,5G,Smartphone
260305151220+0200,206,5,20605,206-05-4570,206-05-4570-50,4G,Smartphone
260310132812+0100,206,5,20605,206-05-9473,206-05-9473-86,5G,Smartphone
260227195938+0100,240,4,24004,240-04-5722,240-04-5722-80,5G,Smartphone
260323145337+0100,206,1,20601,206-01-8685,206-01-8685-29,5G,Smartphone
260226161818-0700,310,480,310480,310-480-3734,310-480-3734-74,5G,Smartphone
260308155959-0700,310,480,310480,310-480-7541,310-480-7541-69,4G,Smartphone
260225221519+0100,206,1,20601,206-01-3391,206-01-3391-81,4G,Smartphone
260320194515-0700,310,260,310260,310-260-3329,310-260-3329-35,3G,Smartphone
260324142907+0100,240,24,24024,240-24-6615,240-24-6615-88,5G,Smartphone
260319201933+0100,206,5,20605,206-05-5075,206-05-5075-69,5G,IoT Device
260324061039-0800,310,260,310260,310-260-7640,310-260-7640-65,5G,Smartphone
260322030801+0100,240,4,24004,240-04-6075,240-04-6075-52,3G,IoT Device
260228100053+0200,240,8,24008,240-08-3667,240-08-3667-98,5G,Smartphone
260228174127-0800,310,120,310120,310-120-5956,310-120-5956-36,5G,IoT Device
260226231053+0100,206,5,20605,206-05-4932,206-05-4932-75,5G,IoT Device
260314233644+0200,240,7,24007,240-07-9827,240-07-9827-68,3G,Smartphone
260318151843-0500,310,120,310120,310-120-5483,310-120-5483-78,5G,Tablet
260315123723+0000,234,38,23438,234-38-5789,234-38-5789-95,3G,Smartphone
260302164934+0000,234,20,23420,234-20-2507,234-20-2507-55,3G,IoT Device
260227024121+0100,240,24,24024,240-24-8501,240-24-8501-59,4G,Smartphone
260308190513+0200,240,5,24005,240-05-6112,240-05-6112-78,5G,Smartphone
260326121831+0100,240,7,24007,240-07-6468,240-07-6468-50,5G,Smartphone
260307190404+0200,240,1,24001,240-01-8687,240-01-8687-56,5G,Smartphone
260319014040+0200,206,10,20610,206-10-3231,206-10-3231-61,5G,Smartphone
260301020054+0200,240,4,24004,240-04-4573,240-04-4573-45,5G,Smartphone
260321114111+0200,240,1,24001,240-01-8099,240-01-8099-69,4G,Tablet
260326120900+0200,206,5,20605,206-05-1280,206-05-1280-40,5G,Smartphone
260321101418+0200,240,16,24016,240-16-6591,240-16-6591-10,5G,Smartphone
260226043518+0100,240,4,24004,240-04-4789,240-04-4789-62,5G,Smartphone
260323154345+0100,206,20,20620,206-20-5539,206-20-5539-79,4G,Tablet
260312130211+0100,206,5,20605,206-05-4238,206-05-4238-26,4G,Smartphone
260304162046-0600,310,260,310260,310-260-5360,310-260-5360-76,4G,IoT Device
260305155736+0100,206,5,20605,206-05-9741,206-05-9741-24,5G,Smartphone
260323012006-0800,310,260,310260,310-260-3289,310-260-3289-38,4G,Smartphone
260321012912+0100,240,4,24004,240-04-6789,240-04-6789-50,4G,Smartphone
260319090830+0100,240,1,24001,240-01-5280,240-01-5280-41,4G,Smartphone
260307060359-0600,310,260,310260,310-260-7720,310-260-7720-87,5G,Tablet
260308022700+0200,240,7,24007,240-07-4968,240-07-4968-29,5G,Smartphone
260321024712+0000,234,15,23415,234-15-7607,234-15-7607-39,4G,Smartphone
260309235950+0200,240,1,24001,240-01-5746,240-01-5746-97,5G,IoT Device
260313104206+0200,206,5,20605,206-05-3207,206-05-3207-61,5G,IoT Device
260306220345+0100,240,16,24016,240-16-6469,240-16-6469-70,5G,Smartphone
260315035052+0000,234,33,23433,234-33-3282,234-33-3282-62,3G,IoT Device
260307150426-0500,310,120,310120,310-120-2908,310-120-2908-26,4G,IoT Device
260315123912-0800,310,480,310480,310-480-3336,310-480-3336-89,4G,Tablet
260227075923+0100,240,8,24008,240-08-2062,240-08-2062-47,4G,Smartphone
260312112255+0200,240,1,24001,240-01-9199,240-01-9199-49,5G,Tablet
260325155807+0200,206,10,20610,206-10-4997,206-10-4997-76,3G,IoT Device
260226030055+0100,206,20,20620,206-20-7978,206-20-7978-22,5G,Tablet
260307224231-0500,310,120,310120,310-120-2913,310-120-2913-59,4G,Smartphone
260315053742+0100,234,10,23410,234-10-9114,234-10-9114-66,3G,Smartphone
260308054835+0200,206,5,20605,206-05-2461,206-05-2461-26,5G,Smartphone
260312231017-0500,310,260,310260,310-260-4575,310-260-4575-67,3G,IoT Device
260304134050-0600,310,260,310260,310-260-2231,310-260-2231-11,5G,Tablet
260312011618-0500,310,480,310480,310-480-9922,310-480-9922-91,4G,IoT Device
260304222622+0200,240,16,24016,240-16-3463,240-16-3463-19,5G,Tablet
260303122703-0700,310,410,310410,310-410-3129,310-410-3129-48,5G,Smartphone
260303020519+0100,240,24,24024,240-24-9108,240-24-9108-88,5G,Smartphone
260310152551+0100,234,33,23433,234-33-1627,234-33-1627-13,4G,Smartphone
260326235921+0100,234,15,23415,234-15-5271,234-15-5271-20,4G,IoT Device
260317024817+0100,234,33,23433,234-33-6314,234-33-6314-12,4G,IoT Device
260323194308+0100,234,30,23430,234-30-2761,234-30-2761-51,4G,Smartphone
260320212518-0500,310,260,310260,310-260-8831,310-260-8831-10,4G,Smartphone
260326151520+0100,234,20,23420,234-20-6199,234-20-6199-88,3G,Tablet
260320190143+0200,206,5,20605,206-05-2644,206-05-2644-46,4G,IoT Device
260311022932+0100,240,5,24005,240-05-2030,240-05-2030-26,4G,Smartphone
260315103347-0800,310,410,310410,310-410-5265,310-410-5265-56,4G,Smartphone
260309003807+0100,206,10,20610,206-10-3978,206-10-3978-32,4G,IoT Device
260312202740-0800,310,260,310260,310-260-3647,310-260-3647-60,4G,IoT Device
260228201144-0700,310,260,310260,310-260-9502,310-260-9502-41,3G,Smartphone
260310135630+0100,240,5,24005,240-05-1284,240-05-1284-45,5G,Smartphone
260228222140+0200,240,24,24024,240-24-2354,240-24-2354-36,5G,Smartphone
260320024547-0600,310,410,310410,310-410-9669,310-410-9669-66,5G,Smartphone
260322003341+0000,234,15,23415,234-15-5697,234-15-5697-58,3G,IoT Device
260302003048+0100,206,1,20601,206-01-5249,206-01-5249-19,5G,Tablet
260307110548+0000,234,20,23420,234-20-6233,234-20-6233-43,5G,Smartphone
260322110157+0100,240,7,24007,240-07-8565,240-07-8565-65,3G,Smartphone
260228200458+0200,240,1,24001,240-01-8593,240-01-8593-20,4G,Smartphone
260312034846-0800,310,480,310480,310-480-5157,310-480-5157-73,3G,Smartphone
260302051329+0000,234,10,23410,234-10-2908,234-10-2908-16,3G,Tablet
260322083454-0800,310,480,310480,310-480-4664,310-480-4664-92,3G,Smartphone
260227122626+0000,234,33,23433,234-33-8308,234-33-8308-11,3G,IoT Device
260316144625-0600,310,120,310120,310-120-2368,310-120-2368-66,5G,IoT Device
260315145954+0000,234,30,23430,234-30-8771,234-30-8771-50,3G,Smartphone
260316080800+0100,206,10,20610,206-10-2448,206-10-2448-84,4G,Smartphone
260321052008+0100,234,10,23410,234-10-5352,234-10-5352-67,4G,Smartphone
260310163043+0200,206,20,20620,206-20-8856,206-20-8856-29,5G,Tablet
260310062834+0100,234,33,23433,234-33-9372,234-33-9372-22,3G,IoT Device
260307065356+0100,240,16,24016,240-16-8564,240-16-8564-80,4G,Smartphone
260319023502+0100,234,33,23433,234-33-5279,234-33-5279-50,4G,Smartphone
260301000642+0100,206,10,20610,206-10-6368,206-10-6368-57,5G,Smartphone
260306154325+0100,234,30,23430,234-30-6966,234-30-6966-72,4G,Smartphone
260310134009+0100,240,16,24016,240-16-3625,240-16-3625-33,4G,Smartphone
260305185446+0200,240,16,24016,240-16-8883,240-16-8883-73,5G,Smartphone
260304124253-0500,310,480,310480,310-480-6740,310-480-6740-91,3G,IoT Device
260321113951+0100,234,38,23438,234-38-2390,234-38-2390-67,3G,IoT Device
260302183826+0200,206,5,20605,206-05-5370,206-05-5370-89,5G,Smartphone
260312010402+0000,234,30,23430,234-30-4562,234-30-4562-67,4G,Tablet
260227184744+0200,240,24,24024,240-24-3253,240-24-3253-42,4G,Smartphone
260326015828+0100,240,4,24004,240-04-3387,240-04-3387-25,3G,Smartphone
260226125938+0100,240,7,24007,240-07-6231,240-07-6231-93,4G,IoT Device
260305154156+0000,234,38,23438,234-38-1754,234-38-1754-65,3G,IoT Device
260310001341+0200,206,20,20620,206-20-9982,206-20-9982-35,4G,Smartphone
260319235613+0200,206,20,20620,206-20-2270,206-20-2270-82,4G,Smartphone
260226144737-0800,310,410,310410,310-410-2478,310-410-2478-95,4G,Smartphone
260313161650+0100,234,15,23415,234-15-2724,234-15-2724-80,3G,Smartphone
260320001952+0200,206,10,20610,206-10-1082,206-10-1082-17,3G,Smartphone
260228223552+0100,240,8,24008,240-08-4046,240-08-4046-64,3G,Tablet
260320221710-0800,310,260,310260,310-260-7752,310-260-7752-54,3G,Smartphone
260319173206+0100,234,20,23420,234-20-9585,234-20-9585-40,3G,IoT Device
260312020058+0100,234,10,23410,234-10-8299,234-10-8299-66,5G,Tablet
260318114447-0800,310,120,310120,310-120-1312,310-120-1312-28,4G,Smartphone
260301131151+0000,234,38,23438,234-38-3999,234-38-3999-54,5G,Tablet
260306220544+0200,206,1,20601,206-01-4330,206-01-4330-98,5G,Smartphone
260308205315+0100,234,10,23410,234-10-1544,234-10-1544-17,3G,Tablet
260314212631+0200,240,24,24024,240-24-8511,240-24-8511-58,5G,Tablet
260318081510+0000,234,10,23410,234-10-1249,234-10-1249-14,4G,Tablet
260308031040+0000,234,10,23410,234-10-3801,234-10-3801-85,4G,IoT Device
260314141332+0100,240,5,24005,240-05-8068,240-05-8068-99,5G,Smartphone
260314234406+0100,206,20,20620,206-20-9466,206-20-9466-15,5G,Tablet
260318172206+0200,206,5,20605,206-05-4746,206-05-4746-27,5G,Smartphone
260312192427-0700,310,260,310260,310-260-2691,310-260-2691-41,4G,Smartphone
260301122131+0200,240,2,24002,240-02-8695,240-02-8695-48,4G,Smartphone
260314061239-0800,310,120,310120,310-120-7277,310-120-7277-39,4G,IoT Device
260225153542+0100,206,5,20605,206-05-7313,206-05-7313-27,4G,Tablet
260309111729-0700,310,260,310260,310-260-4293,310-260-4293-81,4G,Smartphone
260323062320-0700,310,480,310480,310-480-7576,310-480-7576-85,4G,IoT Device
260318060706+0000,234,20,23420,234-20-4037,234-20-4037-61,4G,Smartphone
260327003631+0200,240,8,24008,240-08-6061,240-08-6061-37,5G,Smartphone
260306115143+0200,206,20,20620,206-20-5255,206-20-5255-44,5G,Tablet
260313111637+0200,240,4,24004,240-04-8197,240-04-8197-78,3G,IoT Device
260315091255-0600,310,120,310120,310-120-4251,310-120-4251-25,3G,Tablet
260305105041+0100,234,30,23430,234-30-4638,234-30-4638-55,3G,Smartphone
260320051220+0000,234,33,23433,234-33-3996,234-33-3996-21,5G,Tablet
260306141346+0100,206,5,20605,206-05-6795,206-05-6795-61,3G,Smartphone
260305171007+0100,240,16,24016,240-16-3859,240-16-3859-61,5G,Smartphone
260323225428+0100,240,16,24016,240-16-4465,240-16-4465-85,4G,Smartphone
260325171643-0800,310,120,310120,310-120-9572,310-120-9572-70,4G,Smartphone
260226081453+0100,234,15,23415,234-15-1505,234-15-1505-75,4G,IoT Device
260307112031+0100,234,30,23430,234-30-7568,234-30-7568-48,4G,Tablet
260319120238+0200,240,4,24004,240-04-7228,240-04-7228-38,4G,Smartphone
260325014415-0800,310,260,310260,310-260-5891,310-260-5891-52,5G,IoT Device
260228083612+0100,206,1,20601,206-01-6377,206-01-6377-74,4G,Tablet
260304083148-0700,310,410,310410,310-410-8743,310-410-8743-84,3G,IoT Device
260316051649+0200,206,10,20610,206-10-8722,206-10-8722-10,5G,Smartphone
260306234618+0100,206,5,20605,206-05-4193,206-05-4193-49,4G,Smartphone
260225054127+0100,206,10,20610,206-10-4405,206-10-4405-50,3G,Smartphone
260309065601+0100,206,5,20605,206-05-1359,206-05-1359-38,4G,Smartphone
260311094323-0600,310,260,310260,310-260-1475,310-260-1475-37,4G,IoT Device
260306171203+0100,240,7,24007,240-07-1819,240-07-1819-59,4G,Smartphone
260316153655+0100,240,2,24002,240-02-2408,240-02-2408-16,4G,Smartphone
260324112908+0100,240,4,24004,240-04-3328,240-04-3328-73,5G,Tablet
260325022304+0100,234,33,23433,234-33-6416,234-33-6416-11,3G,Smartphone
260320171730+0100,206,10,20610,206-10-3516,206-10-3516-12,4G,IoT Device
260323091255+0200,206,5,20605,206-05-5860,206-05-5860-95,5G,Smartphone
260324222651+0200,240,7,24007,240-07-9378,240-07-9378-94,5G,Smartphone
260326180642-0800,310,480,310480,310-480-5006,310-480-5006-50,4G,IoT Device
260323181338+0200,240,24,24024,240-24-9373,240-24-9373-82,5G,Tablet
260305062410+0100,240,1,24001,240-01-6698,240-01-6698-35,5G,Smartphone
260301225722+0200,206,20,20620,206-20-4998,206-20-4998-39,4G,Smartphone
260318152103+0100,206,5,20605,206-05-3496,206-05-3496-22,5G,Tablet
260320191846-0800,310,120,310120,310-120-8547,310-120-8547-74,4G,Smartphone
260302081859+0200,206,10,20610,206-10-4662,206-10-4662-87,4G,Smartphone
260321212334-0700,310,410,310410,310-410-5656,310-410-5656-61,4G,IoT Device
260309023336-0500,310,410,310410,310-410-3800,310-410-3800-25,5G,IoT Device
260311094338+0100,234,20,23420,234-20-9861,234-20-9861-80,3G,Tablet
260304214332+0000,234,30,23430,234-30-9869,234-30-9869-95,4G,IoT Device
260325165155-0700,310,410,310410,310-410-7913,310-410-7913-81,5G,Smartphone
260304221642-0700,310,480,310480,310-480-7370,310-480-7370-48,4G,IoT Device
260226224123+0100,240,24,24024,240-24-4880,240-24-4880-91,4G,IoT Device
260301205723-0500,310,120,310120,310-120-6504,310-120-6504-16,4G,Tablet
260317185809+0100,206,10,20610,206-10-4790,206-10-4790-72,5G,Smartphone
260308023530-0600,310,410,310410,310-410-2025,310-410-2025-50,3G,Smartphone
260311101504+0000,234,15,23415,234-15-7488,234-15-7488-27,4G,Tablet
260309132208+0100,234,15,23415,234-15-5830,234-15-5830-59,3G,IoT Device
260319191509+0100,240,7,24007,240-07-9664,240-07-9664-79,4G,Smartphone
