MCC,MNC,PLMN,LAI,RAI,Network_Type
240,23,24023,240-23-9472,240-23-9472,5G
240,94,24094,240-94-4676,240-94-4676,4G
240,74,24074,240-74-8264,240-74-8264,5G
240,29,24029,240-29-1561,240-29-1561,3G
240,91,24091,240-91-8053,240-91-8053,5G
240,67,24067,240-67-9002,240-67-9002,5G
240,66,24066,240-66-5990,240-66-5990,4G
240,96,24096,240-96-8798,240-96-8798,5G
240,14,24014,240-14-2842,240-14-2842,3G
240,95,24095,240-95-9671,240-95-9671,5G
240,53,24053,240-53-8430,240-53-8430,5G
240,20,24020,240-20-1701,240-20-1701,3G
240,83,24083,240-83-4241,240-83-4241,4G
240,34,24034,240-34-6406,240-34-6406,4G
240,53,24053,240-53-9753,240-53-9753,5G
240,43,24043,240-43-1727,240-43-1727,3G
240,81,24081,240-81-3039,240-81-3039,3G
240,73,24073,240-73-2613,240-73-2613,3G
240,63,24063,240-63-4589,240-63-4589,4G
240,76,24076,240-76-9617,240-76-9617,5G
240,15,24015,240-15-1995,240-15-1995,3G
240,93,24093,240-93-5848,240-93-5848,4G
240,82,24082,240-82-5965,240-82-5965,4G
240,52,24052,240-52-7643,240-52-7643,5G
240,42,24042,240-42-8638,240-42-8638,5G
240,66,24066,240-66-7426,240-66-7426,5G
240,28,24028,240-28-6603,240-28-6603,4G
240,71,24071,240-71-9545,240-71-9545,5G
240,76,24076,240-76-9743,240-76-9743,5G
240,26,24026,240-26-7114,240-26-7114,5G
240,2,24002,240-02-2715,240-02-2715,3G
240,92,24092,240-92-3145,240-92-3145,3G
240,82,24082,240-82-4702,240-82-4702,4G
240,5,24005,240-05-2682,240-05-2682,3G
240,34,24034,240-34-8645,240-34-8645,5G
240,8,24008,240-08-3218,240-08-3218,3G
240,57,24057,240-57-1812,240-57-1812,3G
240,32,24032,240-32-9242,240-32-9242,5G
240,87,24087,240-87-7692,240-87-7692,5G
240,13,24013,240-13-3051,240-13-3051,3G
240,65,24065,240-65-9253,240-65-9253,5G
240,77,24077,240-77-2767,240-77-2767,3G
240,27,24027,240-27-4794,240-27-4794,4G
240,34,24034,240-34-3495,240-34-3495,3G
240,79,24079,240-79-7100,240-79-7100,5G
240,84,24084,240-84-5427,240-84-5427,4G
240,32,24032,240-32-9767,240-32-9767,5G
240,17,24017,240-17-1306,240-17-1306,3G
240,31,24031,240-31-9307,240-31-9307,5G
240,80,24080,240-80-3332,240-80-3332,3G
240,28,24028,240-28-9127,240-28-9127,5G
240,29,24029,240-29-6787,240-29-6787,4G
240,11,24011,240-11-3942,240-11-3942,4G
240,10,24010,240-10-8047,240-10-8047,5G
240,33,24033,240-33-2802,240-33-2802,3G
240,8,24008,240-08-6507,240-08-6507,4G
240,53,24053,240-53-2013,240-53-2013,3G
240,81,24081,240-81-8655,240-81-8655,5G
240,75,24075,240-75-3410,240-75-3410,3G
240,41,24041,240-41-1158,240-41-1158,3G
240,28,24028,240-28-1288,240-28-1288,3G
240,90,24090,240-90-7186,240-90-7186,5G
240,61,24061,240-61-9595,240-61-9595,5G
240,44,24044,240-44-1441,240-44-1441,3G
240,14,24014,240-14-5272,240-14-5272,4G
240,45,24045,240-45-3881,240-45-3881,4G
240,93,24093,240-93-2778,240-93-2778,3G
240,69,24069,240-69-6897,240-69-6897,4G
240,82,24082,240-82-3940,240-82-3940,4G
240,76,24076,240-76-8278,240-76-8278,5G
240,18,24018,240-18-8738,240-18-8738,5G
240,24,24024,240-24-2676,240-24-2676,3G
240,59,24059,240-59-6711,240-59-6711,4G
240,40,24040,240-40-6351,240-40-6351,4G
240,23,24023,240-23-9566,240-23-9566,5G
240,26,24026,240-26-7459,240-26-7459,5G
240,92,24092,240-92-7626,240-92-7626,5G
240,62,24062,240-62-1461,240-62-1461,3G
240,46,24046,240-46-1827,240-46-1827,3G
240,75,24075,240-75-8667,240-75-8667,5G
240,19,24019,240-19-9944,240-19-9944,5G
240,38,24038,240-38-1320,240-38-1320,3G
240,64,24064,240-64-6455,240-64-6455,4G
240,34,24034,240-34-3824,240-34-3824,4G
240,43,24043,240-43-3076,240-43-3076,3G
240,2,24002,240-02-6275,240-02-6275,4G
240,75,24075,240-75-6106,240-75-6106,4G
240,84,24084,240-84-4525,240-84-4525,4G
240,89,24089,240-89-7751,240-89-7751,5G
240,35,24035,240-35-1091,240-35-1091,3G
240,51,24051,240-51-5168,240-51-5168,4G
240,37,24037,240-37-6031,240-37-6031,4G
240,60,24060,240-60-1729,240-60-1729,3G
240,40,24040,240-40-5796,240-40-5796,4G
240,79,24079,240-79-2756,240-79-2756,3G
240,22,24022,240-22-6569,240-22-6569,4G
240,26,24026,240-26-5683,240-26-5683,4G
240,95,24095,240-95-6652,240-95-6652,4G
240,38,24038,240-38-6842,240-38-6842,4G
240,7,24007,240-07-9208,240-07-9208,5G
240,92,24092,240-92-3229,240-92-3229,3G
240,75,24075,240-75-3436,240-75-3436,3G
240,76,24076,240-76-7439,240-76-7439,5G
240,67,24067,240-67-6345,240-67-6345,4G
240,31,24031,240-31-7540,240-31-7540,5G
240,71,24071,240-71-3880,240-71-3880,4G
240,66,24066,240-66-9326,240-66-9326,5G
240,41,24041,240-41-5500,240-41-5500,4G
240,61,24061,240-61-4626,240-61-4626,4G
240,8,24008,240-08-7505,240-08-7505,5G
240,82,24082,240-82-6932,240-82-6932,4G
240,27,24027,240-27-5761,240-27-5761,4G
240,49,24049,240-49-6195,240-49-6195,4G
240,36,24036,240-36-3711,240-36-3711,4G
240,18,24018,240-18-1434,240-18-1434,3G
240,14,24014,240-14-4726,240-14-4726,4G
240,61,24061,240-61-4111,240-61-4111,4G
240,3,24003,240-03-5512,240-03-5512,4G
240,50,24050,240-50-3936,240-50-3936,4G
240,92,24092,240-92-5086,240-92-5086,4G
240,34,24034,240-34-4181,240-34-4181,4G
240,22,24022,240-22-9331,240-22-9331,5G
240,65,24065,240-65-3924,240-65-3924,4G
240,57,24057,240-57-9707,240-57-9707,5G
240,52,24052,240-52-7987,240-52-7987,5G
240,96,24096,240-96-5311,240-96-5311,4G
240,21,24021,240-21-6075,240-21-6075,4G
240,12,24012,240-12-9352,240-12-9352,5G
240,85,24085,240-85-1417,240-85-1417,3G
240,71,24071,240-71-8732,240-71-8732,5G
240,54,24054,240-54-1329,240-54-1329,3G
240,66,24066,240-66-8294,240-66-8294,5G
240,79,24079,240-79-2177,240-79-2177,3G
240,42,24042,240-42-8730,240-42-8730,5G
240,62,24062,240-62-2851,240-62-2851,3G
240,49,24049,240-49-6503,240-49-6503,4G
240,25,24025,240-25-2468,240-25-2468,3G
240,54,24054,240-54-2318,240-54-2318,3G
240,75,24075,240-75-3508,240-75-3508,4G
240,39,24039,240-39-5832,240-39-5832,4G
240,16,24016,240-16-7877,240-16-7877,5G
240,87,24087,240-87-9224,240-87-9224,5G
240,55,24055,240-55-4418,240-55-4418,4G
240,92,24092,240-92-8183,240-92-8183,5G
240,83,24083,240-83-2150,240-83-2150,3G
240,22,24022,240-22-2210,240-22-2210,3G
240,25,24025,240-25-4257,240-25-4257,4G
240,10,24010,240-10-9194,240-10-9194,5G
240,75,24075,240-75-3109,240-75-3109,3G
240,83,24083,240-83-9504,240-83-9504,5G
240,44,24044,240-44-3719,240-44-3719,4G
240,10,24010,240-10-5596,240-10-5596,4G
240,68,24068,240-68-8424,240-68-8424,5G
240,63,24063,240-63-9237,240-63-9237,5G
240,91,24091,240-91-5976,240-91-5976,4G
240,3,24003,240-03-8415,240-03-8415,5G
240,88,24088,240-88-4841,240-88-4841,4G
240,28,24028,240-28-6952,240-28-6952,4G
240,90,24090,240-90-1055,240-90-1055,3G
240,90,24090,240-90-3992,240-90-3992,4G
240,64,24064,240-64-8190,240-64-8190,5G
240,42,24042,240-42-4621,240-42-4621,4G
240,36,24036,240-36-8530,240-36-8530,5G
240,86,24086,240-86-7536,240-86-7536,5G
240,44,24044,240-44-7190,240-44-7190,5G
240,13,24013,240-13-3832,240-13-3832,4G
240,69,24069,240-69-2679,240-69-2679,3G
240,49,24049,240-49-5401,240-49-5401,4G
240,25,24025,240-25-8965,240-25-8965,5G
240,77,24077,240-77-2717,240-77-2717,3G
240,72,24072,240-72-2598,240-72-2598,3G
240,75,24075,240-75-2226,240-75-2226,3G
240,38,24038,240-38-2253,240-38-2253,3G
240,92,24092,240-92-9994,240-92-9994,5G
240,69,24069,240-69-9657,240-69-9657,5G
240,90,24090,240-90-3966,240-90-3966,4G
240,69,24069,240-69-6367,240-69-6367,4G
240,77,24077,240-77-5282,240-77-5282,4G
240,21,24021,240-21-6653,240-21-6653,4G
240,42,24042,240-42-1101,240-42-1101,3G
240,75,24075,240-75-2317,240-75-2317,3G
240,51,24051,240-51-7461,240-51-7461,5G
240,45,24045,240-45-8504,240-45-8504,5G
240,3,24003,240-03-3010,240-03-3010,3G
240,69,24069,240-69-5982,240-69-5982,4G
240,99,24099,240-99-7471,240-99-7471,5G
240,82,24082,240-82-4788,240-82-4788,4G
240,62,24062,240-62-3387,240-62-3387,3G
240,75,24075,240-75-7131,240-75-7131,5G
240,70,24070,240-70-5055,240-70-5055,4G
240,1,24001,240-01-5576,240-01-5576,4G
240,6,24006,240-06-8416,240-06-8416,5G
240,61,24061,240-61-1296,240-61-1296,3G
240,14,24014,240-14-6754,240-14-6754,4G
240,31,24031,240-31-7625,240-31-7625,5G
240,13,24013,240-13-2824,240-13-2824,3G
240,16,24016,240-16-7782,240-16-7782,5G
240,64,24064,240-64-2614,240-64-2614,3G
240,78,24078,240-78-7283,240-78-7283,5G
240,28,24028,240-28-4078,240-28-4078,4G
240,16,24016,240-16-8513,240-16-8513,5G
240,96,24096,240-96-1662,240-96-1662,3G
240,39,24039,240-39-3642,240-39-3642,4G
240,22,24022,240-22-1132,240-22-1132,3G
240,71,24071,240-71-2392,240-71-2392,3G
240,44,24044,240-44-4532,240-44-4532,4G
240,25,24025,240-25-1948,240-25-1948,3G
240,79,24079,240-79-1314,240-79-1314,3G
240,34,24034,240-34-8347,240-34-8347,5G
240,37,24037,240-37-7573,240-37-7573,5G
240,24,24024,240-24-2514,240-24-2514,3G
240,56,24056,240-56-7509,240-56-7509,5G
240,2,24002,240-02-7024,240-02-7024,5G
240,12,24012,240-12-5691,240-12-5691,4G
240,48,24048,240-48-4182,240-48-4182,4G
240,39,24039,240-39-8665,240-39-8665,5G
240,40,24040,240-40-5329,240-40-5329,4G
240,25,24025,240-25-1073,240-25-1073,3G
240,2,24002,240-02-3695,240-02-3695,4G
240,88,24088,240-88-6666,240-88-6666,4G
240,44,24044,240-44-4555,240-44-4555,4G
240,33,24033,240-33-3262,240-33-3262,3G
240,3,24003,240-03-8183,240-03-8183,5G
240,60,24060,240-60-4441,240-60-4441,4G
240,89,24089,240-89-2711,240-89-2711,3G
240,39,24039,240-39-4185,240-39-4185,4G
240,45,24045,240-45-1666,240-45-1666,3G
240,73,24073,240-73-6134,240-73-6134,4G
240,97,24097,240-97-6867,240-97-6867,4G
240,1,24001,240-01-1885,240-01-1885,3G
240,53,24053,240-53-9085,240-53-9085,5G
240,68,24068,240-68-1354,240-68-1354,3G
240,35,24035,240-35-1980,240-35-1980,3G
240,72,24072,240-72-6186,240-72-6186,4G
240,12,24012,240-12-1307,240-12-1307,3G
240,32,24032,240-32-8170,240-32-8170,5G
240,62,24062,240-62-4302,240-62-4302,4G
240,98,24098,240-98-5512,240-98-5512,4G
240,45,24045,240-45-9182,240-45-9182,5G
240,74,24074,240-74-5650,240-74-5650,4G
240,78,24078,240-78-3688,240-78-3688,4G
240,13,24013,240-13-1162,240-13-1162,3G
240,99,24099,240-99-6663,240-99-6663,4G
240,59,24059,240-59-2194,240-59-2194,3G
240,15,24015,240-15-1736,240-15-1736,3G
240,99,24099,240-99-3594,240-99-3594,4G
240,22,24022,240-22-7231,240-22-7231,5G
240,53,24053,240-53-3906,240-53-3906,4G
240,31,24031,240-31-8298,240-31-8298,5G
240,29,24029,240-29-7968,240-29-7968,5G
240,15,24015,240-15-4685,240-15-4685,4G
240,29,24029,240-29-5273,240-29-5273,4G
240,70,24070,240-70-3098,240-70-3098,3G
240,74,24074,240-74-1689,240-74-1689,3G
240,26,24026,240-26-4674,240-26-4674,4G
240,21,24021,240-21-8987,240-21-8987,5G
240,25,24025,240-25-7983,240-25-7983,5G
240,32,24032,240-32-9689,240-32-9689,5G
240,66,24066,240-66-8678,240-66-8678,5G
240,40,24040,240-40-2058,240-40-2058,3G
240,4,24004,240-04-9864,240-04-9864,5G
240,17,24017,240-17-2227,240-17-2227,3G
240,64,24064,240-64-5879,240-64-5879,4G
240,91,24091,240-91-3126,240-91-3126,3G
240,89,24089,240-89-8585,240-89-8585,5G
240,48,24048,240-48-8039,240-48-8039,5G
240,84,24084,240-84-1517,240-84-1517,3G
240,41,24041,240-41-5439,240-41-5439,4G
240,83,24083,240-83-3288,240-83-3288,3G
240,52,24052,240-52-6465,240-52-6465,4G
240,14,24014,240-14-5470,240-14-5470,4G
240,34,24034,240-34-4891,240-34-4891,4G
240,27,24027,240-27-4740,240-27-4740,4G
240,48,24048,240-48-4300,240-48-4300,4G
240,58,24058,240-58-4505,240-58-4505,4G
240,65,24065,240-65-7423,240-65-7423,5G
240,71,24071,240-71-9121,240-71-9121,5G
240,18,24018,240-18-7815,240-18-7815,5G
240,68,24068,240-68-3813,240-68-3813,4G
240,99,24099,240-99-3082,240-99-3082,3G
240,21,24021,240-21-9168,240-21-9168,5G
240,10,24010,240-10-4580,240-10-4580,4G
240,47,24047,240-47-1235,240-47-1235,3G
240,88,24088,240-88-9169,240-88-9169,5G
240,86,24086,240-86-2846,240-86-2846,3G
240,75,24075,240-75-6859,240-75-6859,4G
240,9,24009,240-09-8147,240-09-8147,5G
240,42,24042,240-42-6813,240-42-6813,4G
240,63,24063,240-63-8289,240-63-8289,5G
240,5,24005,240-05-2710,240-05-2710,3G
240,26,24026,240-26-3947,240-26-3947,4G
240,91,24091,240-91-1101,240-91-1101,3G
240,94,24094,240-94-2320,240-94-2320,3G
240,17,24017,240-17-1090,240-17-1090,3G
240,70,24070,240-70-1608,240-70-1608,3G
240,63,24063,240-63-8011,240-63-8011,5G
240,89,24089,240-89-1404,240-89-1404,3G
240,75,24075,240-75-6416,240-75-6416,4G
240,38,24038,240-38-4467,240-38-4467,4G
240,79,24079,240-79-4199,240-79-4199,4G
240,64,24064,240-64-5523,240-64-5523,4G
240,64,24064,240-64-2371,240-64-2371,3G
240,15,24015,240-15-5064,240-15-5064,4G
240,31,24031,240-31-6771,240-31-6771,4G
240,30,24030,240-30-8668,240-30-8668,5G
240,29,24029,240-29-3657,240-29-3657,4G
240,97,24097,240-97-8127,240-97-8127,5G
240,89,24089,240-89-1376,240-89-1376,3G
240,20,24020,240-20-5318,240-20-5318,4G
240,12,24012,240-12-9952,240-12-9952,5G
240,44,24044,240-44-5506,240-44-5506,4G
240,26,24026,240-26-3229,240-26-3229,3G
240,80,24080,240-80-8088,240-80-8088,5G
240,47,24047,240-47-2830,240-47-2830,3G
240,6,24006,240-06-5696,240-06-5696,4G
240,46,24046,240-46-4291,240-46-4291,4G
240,90,24090,240-90-2209,240-90-2209,3G
240,83,24083,240-83-2451,240-83-2451,3G
240,36,24036,240-36-2909,240-36-2909,3G
240,15,24015,240-15-1700,240-15-1700,3G
240,53,24053,240-53-2245,240-53-2245,3G
240,17,24017,240-17-9880,240-17-9880,5G
240,6,24006,240-06-7391,240-06-7391,5G
240,8,24008,240-08-9764,240-08-9764,5G
240,2,24002,240-02-4578,240-02-4578,4G
240,68,24068,240-68-3312,240-68-3312,3G
240,37,24037,240-37-6813,240-37-6813,4G
240,16,24016,240-16-8873,240-16-8873,5G
240,71,24071,240-71-1083,240-71-1083,3G
240,97,24097,240-97-2043,240-97-2043,3G
240,3,24003,240-03-2866,240-03-2866,3G
240,76,24076,240-76-5744,240-76-5744,4G
240,25,24025,240-25-6773,240-25-6773,4G
240,45,24045,240-45-6690,240-45-6690,4G
240,30,24030,240-30-3427,240-30-3427,3G
240,25,24025,240-25-3084,240-25-3084,3G
240,95,24095,240-95-8400,240-95-8400,5G
240,94,24094,240-94-4983,240-94-4983,4G
240,9,24009,240-09-2164,240-09-2164,3G
240,11,24011,240-11-1765,240-11-1765,3G
240,48,24048,240-48-5077,240-48-5077,4G
240,20,24020,240-20-2167,240-20-2167,3G
240,8,24008,240-08-5060,240-08-5060,4G
240,18,24018,240-18-6357,240-18-6357,4G
240,38,24038,240-38-9901,240-38-9901,5G
240,30,24030,240-30-9817,240-30-9817,5G
240,11,24011,240-11-4919,240-11-4919,4G
240,79,24079,240-79-7319,240-79-7319,5G
240,90,24090,240-90-9757,240-90-9757,5G
240,31,24031,240-31-2882,240-31-2882,3G
240,9,24009,240-09-5642,240-09-5642,4G
240,25,24025,240-25-4495,240-25-4495,4G
240,77,24077,240-77-5592,240-77-5592,4G
240,75,24075,240-75-3780,240-75-3780,4G
240,43,24043,240-43-6632,240-43-6632,4G
240,37,24037,240-37-5982,240-37-5982,4G
240,2,24002,240-02-6000,240-02-6000,4G
240,8,24008,240-08-9431,240-08-9431,5G
240,12,24012,240-12-1863,240-12-1863,3G
240,28,24028,240-28-7615,240-28-7615,5G
240,50,24050,240-50-9161,240-50-9161,5G
240,70,24070,240-70-5196,240-70-5196,4G
240,65,24065,240-65-3665,240-65-3665,4G
240,61,24061,240-61-5914,240-61-5914,4G
240,51,24051,240-51-4346,240-51-4346,4G
240,17,24017,240-17-3861,240-17-3861,4G
240,64,24064,240-64-3008,240-64-3008,3G
240,13,24013,240-13-8476,240-13-8476,5G
240,29,24029,240-29-5161,240-29-5161,4G
240,62,24062,240-62-7120,240-62-7120,5G
240,14,24014,240-14-8860,240-14-8860,5G
240,44,24044,240-44-4463,240-44-4463,4G
240,79,24079,240-79-6019,240-79-6019,4G
240,98,24098,240-98-6073,240-98-6073,4G
240,17,24017,240-17-9932,240-17-9932,5G
240,71,24071,240-71-1986,240-71-1986,3G
240,87,24087,240-87-3525,240-87-3525,4G
240,23,24023,240-23-3338,240-23-3338,3G
240,22,24022,240-22-7515,240-22-7515,5G
240,50,24050,240-50-6938,240-50-6938,4G
240,25,24025,240-25-6497,240-25-6497,4G
240,48,24048,240-48-9886,240-48-9886,5G
240,39,24039,240-39-3806,240-39-3806,4G
240,70,24070,240-70-5136,240-70-5136,4G
240,73,24073,240-73-3044,240-73-3044,3G
240,2,24002,240-02-3800,240-02-3800,4G
240,36,24036,240-36-3877,240-36-3877,4G
240,58,24058,240-58-8131,240-58-8131,5G
240,91,24091,240-91-9598,240-91-9598,5G
240,73,24073,240-73-9544,240-73-9544,5G
240,33,24033,240-33-5187,240-33-5187,4G
240,9,24009,240-09-1755,240-09-1755,3G
240,23,24023,240-23-7814,240-23-7814,5G
240,43,24043,240-43-8097,240-43-8097,5G
240,7,24007,240-07-9406,240-07-9406,5G
240,24,24024,240-24-4518,240-24-4518,4G
240,42,24042,240-42-8480,240-42-8480,5G
240,13,24013,240-13-7540,240-13-7540,5G
240,81,24081,240-81-1764,240-81-1764,3G
240,59,24059,240-59-8051,240-59-8051,5G
240,6,24006,240-06-4467,240-06-4467,4G
240,87,24087,240-87-4736,240-87-4736,4G
240,50,24050,240-50-1546,240-50-1546,3G
240,52,24052,240-52-9053,240-52-9053,5G
240,83,24083,240-83-3941,240-83-3941,4G
240,92,24092,240-92-8103,240-92-8103,5G
240,52,24052,240-52-8178,240-52-8178,5G
240,62,24062,240-62-9166,240-62-9166,5G
240,25,24025,240-25-9358,240-25-9358,5G
240,24,24024,240-24-5309,240-24-5309,4G
240,52,24052,240-52-3993,240-52-3993,4G
240,7,24007,240-07-7022,240-07-7022,5G
240,22,24022,240-22-8370,240-22-8370,5G
240,65,24065,240-65-7063,240-65-7063,5G
240,81,24081,240-81-9186,240-81-9186,5G
240,12,24012,240-12-1393,240-12-1393,3G
240,5,24005,240-05-4767,240-05-4767,4G
240,90,24090,240-90-8736,240-90-8736,5G
240,45,24045,240-45-5663,240-45-5663,4G
240,99,24099,240-99-3449,240-99-3449,3G
240,23,24023,240-23-1529,240-23-1529,3G
240,30,24030,240-30-9673,240-30-9673,5G
240,64,24064,240-64-2596,240-64-2596,3G
240,27,24027,240-27-6887,240-27-6887,4G
240,47,24047,240-47-4412,240-47-4412,4G
240,5,24005,240-05-7410,240-05-7410,5G
240,31,24031,240-31-2171,240-31-2171,3G
240,72,24072,240-72-9558,240-72-9558,5G
240,30,24030,240-30-2267,240-30-2267,3G
240,40,24040,240-40-7567,240-40-7567,5G
240,56,24056,240-56-2394,240-56-2394,3G
240,13,24013,240-13-4919,240-13-4919,4G
240,43,24043,240-43-7498,240-43-7498,5G
240,41,24041,240-41-6846,240-41-6846,4G
240,25,24025,240-25-8090,240-25-8090,5G
240,83,24083,240-83-6033,240-83-6033,4G
240,87,24087,240-87-3710,240-87-3710,4G
240,66,24066,240-66-1578,240-66-1578,3G
240,35,24035,240-35-8596,240-35-8596,5G
240,88,24088,240-88-7675,240-88-7675,5G
240,36,24036,240-36-7683,240-36-7683,5G
240,13,24013,240-13-2387,240-13-2387,3G
240,27,24027,240-27-9818,240-27-9818,5G
240,92,24092,240-92-6084,240-92-6084,4G
240,64,24064,240-64-2795,240-64-2795,3G
240,93,24093,240-93-9205,240-93-9205,5G
240,58,24058,240-58-4347,240-58-4347,4G
240,3,24003,240-03-3075,240-03-3075,3G
240,55,24055,240-55-4612,240-55-4612,4G
240,38,24038,240-38-7789,240-38-7789,5G
240,8,24008,240-08-3162,240-08-3162,3G
240,22,24022,240-22-6233,240-22-6233,4G
240,11,24011,240-11-4784,240-11-4784,4G
240,23,24023,240-23-8682,240-23-8682,5G
240,67,24067,240-67-9131,240-67-9131,5G
240,81,24081,240-81-9844,240-81-9844,5G
240,52,24052,240-52-4722,240-52-4722,4G
240,5,24005,240-05-2486,240-05-2486,3G
240,69,24069,240-69-2314,240-69-2314,3G
240,26,24026,240-26-3814,240-26-3814,4G
240,47,24047,240-47-3531,240-47-3531,4G
240,56,24056,240-56-3582,240-56-3582,4G
240,78,24078,240-78-5377,240-78-5377,4G
240,11,24011,240-11-5985,240-11-5985,4G
240,97,24097,240-97-1838,240-97-1838,3G
240,95,24095,240-95-1211,240-95-1211,3G
240,15,24015,240-15-9054,240-15-9054,5G
240,68,24068,240-68-1880,240-68-1880,3G
240,44,24044,240-44-1918,240-44-1918,3G
240,27,24027,240-27-9908,240-27-9908,5G
240,37,24037,240-37-2800,240-37-2800,3G
240,61,24061,240-61-6058,240-61-6058,4G
240,65,24065,240-65-8533,240-65-8533,5G
240,52,24052,240-52-8619,240-52-8619,5G
240,76,24076,240-76-5199,240-76-5199,4G
240,58,24058,240-58-1828,240-58-1828,3G
240,10,24010,240-10-2232,240-10-2232,3G
240,46,24046,240-46-5474,240-46-5474,4G
240,56,24056,240-56-4002,240-56-4002,4G
240,65,24065,240-65-4581,240-65-4581,4G
240,19,24019,240-19-3107,240-19-3107,3G
240,44,24044,240-44-8243,240-44-8243,5G
240,2,24002,240-02-8930,240-02-8930,5G
240,55,24055,240-55-9992,240-55-9992,5G
240,46,24046,240-46-3401,240-46-3401,3G
240,25,24025,240-25-2906,240-25-2906,3G
240,43,24043,240-43-5725,240-43-5725,4G
240,84,24084,240-84-5479,240-84-5479,4G
240,54,24054,240-54-2052,240-54-2052,3G
240,23,24023,240-23-4685,240-23-4685,4G
240,11,24011,240-11-9558,240-11-9558,5G
240,64,24064,240-64-1300,240-64-1300,3G
240,26,24026,240-26-5623,240-26-5623,4G
240,29,24029,240-29-8337,240-29-8337,5G
240,95,24095,240-95-3028,240-95-3028,3G
240,76,24076,240-76-1391,240-76-1391,3G
240,19,24019,240-19-4966,240-19-4966,4G
240,50,24050,240-50-1989,240-50-1989,3G
240,26,24026,240-26-2285,240-26-2285,3G
240,84,24084,240-84-7181,240-84-7181,5G
240,83,24083,240-83-4526,240-83-4526,4G
240,14,24014,240-14-7195,240-14-7195,5G
240,57,24057,240-57-8456,240-57-8456,5G
240,12,24012,240-12-2085,240-12-2085,3G
240,13,24013,240-13-3937,240-13-3937,4G
240,33,24033,240-33-8735,240-33-8735,5G
240,72,24072,240-72-4992,240-72-4992,4G
240,37,24037,240-37-4763,240-37-4763,4G
240,98,24098,240-98-9483,240-98-9483,5G
240,26,24026,240-26-1518,240-26-1518,3G
240,38,24038,240-38-6424,240-38-6424,4G
240,47,24047,240-47-8017,240-47-8017,5G
240,41,24041,240-41-8034,240-41-8034,5G
240,47,24047,240-47-3580,240-47-3580,4G
240,57,24057,240-57-8862,240-57-8862,5G
240,18,24018,240-18-2887,240-18-2887,3G
240,98,24098,240-98-9521,240-98-9521,5G
240,22,24022,240-22-6685,240-22-6685,4G
240,3,24003,240-03-2032,240-03-2032,3G
240,20,24020,240-20-1758,240-20-1758,3G
240,20,24020,240-20-6987,240-20-6987,4G
240,20,24020,240-20-3653,240-20-3653,4G
240,31,24031,240-31-6511,240-31-6511,4G
240,59,24059,240-59-7475,240-59-7475,5G
240,54,24054,240-54-6508,240-54-6508,4G
240,73,24073,240-73-7941,240-73-7941,5G
240,81,24081,240-81-4023,240-81-4023,4G
240,61,24061,240-61-1203,240-61-1203,3G
240,93,24093,240-93-7999,240-93-7999,5G
240,2,24002,240-02-8511,240-02-8511,5G
240,38,24038,240-38-3587,240-38-3587,4G
240,7,24007,240-07-3629,240-07-3629,4G
240,84,24084,240-84-5428,240-84-5428,4G
240,15,24015,240-15-2700,240-15-2700,3G
240,78,24078,240-78-3548,240-78-3548,4G
240,56,24056,240-56-1723,240-56-1723,3G
240,66,24066,240-66-8280,240-66-8280,5G
240,74,24074,240-74-2526,240-74-2526,3G
240,12,24012,240-12-2219,240-12-2219,3G
240,7,24007,240-07-7789,240-07-7789,5G
240,36,24036,240-36-8488,240-36-8488,5G
240,63,24063,240-63-4723,240-63-4723,4G
240,73,24073,240-73-1364,240-73-1364,3G
240,54,24054,240-54-2112,240-54-2112,3G
240,46,24046,240-46-9179,240-46-9179,5G
240,73,24073,240-73-4110,240-73-4110,4G
