Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260325131452+0200,206,1,24002,206-01-XXXX,206-01-XXXX,5G,Smartphone
260316230913+0100,234,38,24005,310-260-XXXX,234-38-XXXX,4G,Smartphone
260226142236+0100,234,30,23430,234-30-XXXX,206-10-XXXX,3G,Smartphone
260320163504+0000,234,30,20601,310-120-XXXX,240-16-XXXX,3G,Smartphone
260314160921+0100,234,38,310120,310-260-XXXX,234-38-XXXX,3G,IoT Device
260306223123+0200,240,7,310480,240-07-XXXX,240-07-XXXX,4G,Tablet
260305093553-0700,310,120,310120,310-120-XXXX,206-01-XXXX,5G,Smartphone
260313065455-0700,310,410,310410,234-33-XXXX,310-480-XXXX,4G,Smartphone
260316215518+0100,234,20,23420,234-20-XXXX,234-20-XXXX,4G,Tablet
260307195340+0200,206,1,20601,206-01-XXXX,206-01-XXXX,3G,Smartphone
260225131921+0100,234,20,23420,234-20-XXXX,240-05-XXXX,4G,Smartphone
260319075950+0100,240,7,24016,240-07-XXXX,240-07-XXXX,4G,Tablet
260311085126+0200,240,2,24002,240-02-XXXX,206-20-XXXX,4G,Smartphone
260310152415+0100,206,20,24007,310-120-XXXX,206-20-XXXX,4G,Smartphone
260318213430+0200,206,1,24005,206-01-XXXX,206-20-XXXX,5G,Tablet
260310194503+0000,234,20,23420,234-20-XXXX,234-20-XXXX,3G,IoT Device
260327005633+0100,234,15,24007,234-38-XXXX,234-10-XXXX,3G,Smartphone
260317155701-0600,310,410,310410,310-410-XXXX,234-30-XXXX,4G,Tablet
260227065224-0600,310,480,24005,310-260-XXXX,310-480-XXXX,3G,Smartphone
260227011505+0200,240,5,310260,240-05-XXXX,240-05-XXXX,5G,IoT Device
260308121241-0500,310,410,310410,310-410-XXXX,310-410-XXXX,4G,Smartphone
260310163807+0100,240,7,24007,240-07-XXXX,240-07-XXXX,4G,Tablet
260320205922+0200,206,5,20605,206-05-XXXX,206-05-XXXX,3G,Tablet
260309233638+0100,234,33,23433,310-410-XXXX,234-38-XXXX,4G,Smartphone
260307055927+0200,206,10,20610,206-10-XXXX,206-10-XXXX,4G,IoT Device
260318231652+0100,240,8,20605,240-08-XXXX,240-08-XXXX,5G,Smartphone
260317005016+0000,234,15,23415,234-15-XXXX,234-15-XXXX,4G,Smartphone
260317162817+0100,240,7,24001,234-10-XXXX,240-07-XXXX,5G,Smartphone
260322005009+0200,206,10,23410,234-15-XXXX,206-10-XXXX,4G,IoT Device
260319100351+0100,234,38,23438,310-120-XXXX,234-38-XXXX,5G,Smartphone
260313183249+0100,240,4,24005,240-04-XXXX,240-05-XXXX,3G,IoT Device
260317042211+0000,234,30,23430,234-30-XXXX,234-30-XXXX,3G,Tablet
260323025911+0200,240,2,23410,240-02-XXXX,240-02-XXXX,5G,Tablet
260315021519-0800,310,120,23430,310-260-XXXX,234-20-XXXX,4G,Smartphone
260301172157+0200,240,7,24008,310-260-XXXX,240-07-XXXX,3G,Smartphone
260307140232+0100,206,20,23410,206-20-XXXX,206-20-XXXX,4G,Tablet
260319230210+0100,206,10,310480,206-10-XXXX,206-10-XXXX,4G,Smartphone
260322102819-0800,310,410,310410,310-410-XXXX,310-410-XXXX,3G,Tablet
260315082611+0100,240,4,24004,240-04-XXXX,240-04-XXXX,5G,Smartphone
260225224823+0200,240,16,24016,240-16-XXXX,234-33-XXXX,5G,Smartphone
260324172802+0000,234,15,23415,234-15-XXXX,234-15-XXXX,3G,Smartphone
260323041541+0000,234,15,23415,234-15-XXXX,310-410-XXXX,4G,Smartphone
260227040342+0100,240,8,24005,240-08-XXXX,310-410-XXXX,3G,IoT Device
260227200132+0000,234,33,23415,234-33-XXXX,234-33-XXXX,4G,Tablet
260309161422-0800,310,260,23438,310-410-XXXX,310-260-XXXX,3G,IoT Device
260306102021+0200,240,5,310480,240-05-XXXX,240-05-XXXX,4G,Smartphone
260323135759+0200,206,1,310410,206-05-XXXX,206-01-XXXX,3G,Smartphone
260317071303+0200,206,10,20610,206-10-XXXX,310-120-XXXX,5G,Tablet
260311153812+0100,206,10,20610,240-07-XXXX,206-01-XXXX,4G,Tablet
260303131011+0200,206,10,24024,206-20-XXXX,206-10-XXXX,4G,Tablet
260309232953-0500,310,120,310120,206-05-XXXX,310-120-XXXX,4G,Tablet
260312212110+0100,234,38,310480,234-38-XXXX,234-38-XXXX,3G,Smartphone
260308223259+0100,240,2,23420,240-02-XXXX,206-10-XXXX,3G,Tablet
260303050841-0600,310,410,20601,234-15-XXXX,240-04-XXXX,4G,Smartphone
260320000922+0200,206,1,20601,206-01-XXXX,310-480-XXXX,5G,Tablet
260225073132+0100,234,20,23420,234-20-XXXX,234-20-XXXX,3G,Smartphone
260228225826+0100,240,5,23438,234-30-XXXX,206-20-XXXX,4G,Tablet
260312020857+0100,206,1,24016,206-01-XXXX,234-38-XXXX,5G,Smartphone
260227055116+0100,206,1,24007,234-38-XXXX,206-01-XXXX,4G,Tablet
260310040218+0200,240,24,24024,310-260-XXXX,240-24-XXXX,5G,Tablet
260322224046+0100,206,5,310120,206-05-XXXX,206-05-XXXX,5G,Tablet
260318084758+0200,206,5,310480,206-20-XXXX,206-05-XXXX,5G,IoT Device
260309053500-0600,310,260,23438,240-08-XXXX,310-260-XXXX,5G,IoT Device
260321025444+0200,206,10,24016,206-10-XXXX,206-10-XXXX,5G,Smartphone
260227172449+0100,234,38,24024,240-04-XXXX,234-38-XXXX,3G,IoT Device
260310033850+0200,206,20,20620,234-20-XXXX,240-16-XXXX,4G,Tablet
260308225444+0100,206,10,20610,206-10-XXXX,206-10-XXXX,5G,Smartphone
260303172931+0100,234,33,23433,234-33-XXXX,234-33-XXXX,4G,Tablet
260312093029+0100,206,5,20605,234-33-XXXX,234-33-XXXX,4G,Smartphone
260324061328+0200,206,5,23433,240-16-XXXX,206-05-XXXX,4G,IoT Device
260304040425+0100,206,10,20610,206-01-XXXX,206-10-XXXX,3G,IoT Device
260302065246-0600,310,260,310260,310-260-XXXX,310-260-XXXX,3G,IoT Device
260302093019+0200,240,24,23415,240-24-XXXX,240-24-XXXX,5G,Tablet
260311000023+0000,234,30,23420,234-30-XXXX,234-30-XXXX,3G,IoT Device
260317122234+0100,206,20,20620,206-20-XXXX,206-20-XXXX,3G,Tablet
260323001304-0800,310,410,20605,310-410-XXXX,310-410-XXXX,5G,Tablet
260310063522+0100,206,10,20620,206-10-XXXX,206-10-XXXX,4G,Smartphone
260320231903-0800,310,480,23438,234-15-XXXX,310-480-XXXX,3G,Smartphone
260312071434-0600,310,260,310260,310-260-XXXX,310-260-XXXX,3G,Smartphone
260226050214-0800,310,260,310260,310-260-XXXX,310-260-XXXX,5G,Smartphone
260227091223+0200,240,1,24001,310-480-XXXX,240-01-XXXX,5G,Smartphone
260315124558-0700,310,260,310260,206-01-XXXX,310-260-XXXX,5G,Smartphone
260314114750-0800,310,410,24002,310-480-XXXX,310-410-XXXX,4G,Smartphone
260310134606-0600,310,260,310260,234-20-XXXX,240-01-XXXX,4G,IoT Device
260306172734+0100,206,20,20620,206-20-XXXX,206-20-XXXX,5G,Smartphone
260325193113+0000,234,15,23415,206-20-XXXX,234-15-XXXX,3G,Smartphone
260326131640+0000,234,20,23420,234-20-XXXX,234-20-XXXX,3G,Smartphone
260226060833+0200,240,2,24002,240-02-XXXX,240-02-XXXX,4G,Smartphone
260312191722-0600,310,260,20601,310-260-XXXX,310-260-XXXX,5G,Tablet
260308062449-0700,310,480,310480,206-05-XXXX,310-480-XXXX,4G,Smartphone
260320073429+0100,234,20,24007,234-20-XXXX,234-20-XXXX,4G,Tablet
260320181213+0100,206,1,20601,206-20-XXXX,234-30-XXXX,3G,Smartphone
260306232015-0500,310,410,310260,310-410-XXXX,310-410-XXXX,5G,Smartphone
260305143245+0200,206,5,23410,206-05-XXXX,206-05-XXXX,3G,Smartphone
260307015851+0200,206,10,20610,206-10-XXXX,206-10-XXXX,5G,Smartphone
260324140103+0200,206,10,20610,206-05-XXXX,310-410-XXXX,4G,Smartphone
260228224819+0100,240,4,24002,240-04-XXXX,240-04-XXXX,3G,Smartphone
260306085133+0100,240,5,23438,240-05-XXXX,240-05-XXXX,3G,Tablet
260321112711+0200,206,5,310410,206-05-XXXX,206-05-XXXX,3G,IoT Device
260316110553+0100,240,5,24008,240-05-XXXX,310-410-XXXX,5G,Tablet
260225150510+0100,240,1,20610,206-01-XXXX,234-33-XXXX,5G,Smartphone
260307080027-0600,310,120,24008,310-120-XXXX,310-120-XXXX,3G,Smartphone
260303210416+0000,234,15,23415,234-15-XXXX,234-15-XXXX,3G,Smartphone
260305225550+0000,234,38,20601,234-38-XXXX,234-38-XXXX,4G,Smartphone
260316223257+0100,240,7,24007,240-07-XXXX,234-30-XXXX,5G,Smartphone
260314235839+0100,240,1,24001,310-410-XXXX,240-01-XXXX,3G,Smartphone
260322003143-0800,310,120,24002,310-120-XXXX,310-120-XXXX,3G,IoT Device
260318171243+0200,240,2,24002,240-02-XXXX,240-02-XXXX,5G,Smartphone
260317085629+0000,234,15,23420,234-15-XXXX,234-15-XXXX,4G,Tablet
260315093520+0100,234,30,23430,234-30-XXXX,234-30-XXXX,5G,IoT Device
260304022632+0100,240,7,24007,310-260-XXXX,240-07-XXXX,4G,Tablet
260324044918+0200,206,20,24007,240-07-XXXX,206-20-XXXX,5G,Smartphone
260310222211+0200,240,7,24007,240-07-XXXX,240-07-XXXX,5G,Smartphone
260312040311+0200,206,10,20610,206-10-XXXX,206-10-XXXX,4G,IoT Device
260321140719+0000,234,38,310410,234-38-XXXX,234-38-XXXX,3G,Tablet
260323063117-0500,310,480,24024,310-480-XXXX,310-480-XXXX,5G,Smartphone
260323071928+0000,234,15,23415,234-15-XXXX,310-120-XXXX,5G,Smartphone
260318101008-0800,310,260,20620,310-260-XXXX,310-260-XXXX,5G,Tablet
260305151220+0200,206,5,23420,310-480-XXXX,206-05-XXXX,4G,Smartphone
260310132812+0100,206,5,20605,234-10-XXXX,206-05-XXXX,4G,Smartphone
260227195938+0100,240,4,23410,240-04-XXXX,240-04-XXXX,3G,Smartphone
260323145337+0100,206,1,20601,310-480-XXXX,206-01-XXXX,5G,Smartphone
260226161818-0700,310,480,20605,310-480-XXXX,310-480-XXXX,5G,IoT Device
260308155959-0700,310,480,310410,240-04-XXXX,310-480-XXXX,4G,Smartphone
260225221519+0100,206,1,20605,206-01-XXXX,206-10-XXXX,5G,Smartphone
260320194515-0700,310,260,310120,310-260-XXXX,310-260-XXXX,4G,IoT Device
260324142907+0100,240,24,24024,240-08-XXXX,234-10-XXXX,5G,Smartphone
260319201933+0100,206,5,310410,206-05-XXXX,206-05-XXXX,4G,IoT Device
260324061039-0800,310,260,24001,310-260-XXXX,310-260-XXXX,3G,IoT Device
260322030801+0100,240,4,24004,240-04-XXXX,240-04-XXXX,4G,IoT Device
260228100053+0200,240,8,24008,240-08-XXXX,240-08-XXXX,3G,Smartphone
260228174127-0800,310,120,310480,310-120-XXXX,206-01-XXXX,3G,IoT Device
260226231053+0100,206,5,24005,206-20-XXXX,206-05-XXXX,5G,IoT Device
260314233644+0200,240,7,20605,206-20-XXXX,240-07-XXXX,4G,Smartphone
260318151843-0500,310,120,310120,234-38-XXXX,310-120-XXXX,5G,IoT Device
260315123723+0000,234,38,23438,206-10-XXXX,240-24-XXXX,3G,Smartphone
260302164934+0000,234,20,23420,234-20-XXXX,240-05-XXXX,5G,IoT Device
260227024121+0100,240,24,23430,240-01-XXXX,206-01-XXXX,4G,Smartphone
260308190513+0200,240,5,24001,240-05-XXXX,240-05-XXXX,5G,Smartphone
260326121831+0100,240,7,24007,240-07-XXXX,240-07-XXXX,4G,Smartphone
260307190404+0200,240,1,310480,234-33-XXXX,240-01-XXXX,5G,Smartphone
260319014040+0200,206,10,20610,234-10-XXXX,206-10-XXXX,5G,Tablet
260301020054+0200,240,4,24004,234-38-XXXX,240-07-XXXX,4G,Smartphone
260321114111+0200,240,1,24001,234-38-XXXX,240-01-XXXX,4G,Smartphone
260326120900+0200,206,5,310260,234-30-XXXX,206-05-XXXX,5G,Smartphone
260321101418+0200,240,16,24016,206-10-XXXX,234-30-XXXX,4G,IoT Device
260226043518+0100,240,4,24004,206-20-XXXX,234-20-XXXX,5G,Smartphone
260323154345+0100,206,20,20601,206-20-XXXX,240-08-XXXX,4G,Tablet
260312130211+0100,206,5,20605,234-15-XXXX,206-05-XXXX,4G,Smartphone
260304162046-0600,310,260,310260,234-20-XXXX,234-15-XXXX,4G,IoT Device
260305155736+0100,206,5,310120,206-05-XXXX,206-01-XXXX,3G,Smartphone
260323012006-0800,310,260,23433,310-260-XXXX,310-260-XXXX,4G,Smartphone
260321012912+0100,240,4,24024,240-04-XXXX,240-04-XXXX,4G,Smartphone
260319090830+0100,240,1,24001,240-16-XXXX,240-01-XXXX,5G,Smartphone
260307060359-0600,310,260,310260,310-260-XXXX,310-260-XXXX,5G,Tablet
260308022700+0200,240,7,20610,240-07-XXXX,240-07-XXXX,5G,Smartphone
260321024712+0000,234,15,23415,234-15-XXXX,310-480-XXXX,4G,IoT Device
260309235950+0200,240,1,20605,234-33-XXXX,240-01-XXXX,5G,IoT Device
260313104206+0200,206,5,23410,206-05-XXXX,234-33-XXXX,5G,Tablet
260306220345+0100,240,16,20610,234-10-XXXX,310-410-XXXX,5G,Smartphone
260315035052+0000,234,33,23433,234-33-XXXX,310-120-XXXX,4G,IoT Device
260307150426-0500,310,120,23438,310-120-XXXX,240-01-XXXX,4G,IoT Device
260315123912-0800,310,480,310480,240-01-XXXX,310-480-XXXX,3G,Tablet
260227075923+0100,240,8,24008,240-08-XXXX,240-08-XXXX,5G,Smartphone
260312112255+0200,240,1,24001,234-33-XXXX,240-01-XXXX,5G,Tablet
260325155807+0200,206,10,20610,206-05-XXXX,206-10-XXXX,4G,Smartphone
260226030055+0100,206,20,20620,240-16-XXXX,206-20-XXXX,5G,Smartphone
260307224231-0500,310,120,310120,240-07-XXXX,310-120-XXXX,4G,Smartphone
260315053742+0100,234,10,23438,234-10-XXXX,234-30-XXXX,4G,Smartphone
260308054835+0200,206,5,23410,234-20-XXXX,206-05-XXXX,5G,Smartphone
260312231017-0500,310,260,20610,234-33-XXXX,310-260-XXXX,3G,IoT Device
260304134050-0600,310,260,310260,310-260-XXXX,310-260-XXXX,5G,IoT Device
260312011618-0500,310,480,310480,240-05-XXXX,310-480-XXXX,5G,Smartphone
260304222622+0200,240,16,310120,206-20-XXXX,310-120-XXXX,5G,Tablet
260303122703-0700,310,410,310410,310-480-XXXX,310-410-XXXX,3G,Smartphone
260303020519+0100,240,24,20620,206-05-XXXX,310-480-XXXX,3G,Smartphone
260310152551+0100,234,33,310480,206-05-XXXX,234-33-XXXX,4G,Smartphone
260326235921+0100,234,15,24008,234-15-XXXX,234-15-XXXX,5G,IoT Device
260317024817+0100,234,33,23433,234-20-XXXX,234-33-XXXX,4G,Smartphone
260323194308+0100,234,30,24008,234-30-XXXX,234-30-XXXX,4G,Smartphone
260320212518-0500,310,260,20605,240-04-XXXX,240-16-XXXX,3G,Smartphone
260326151520+0100,234,20,23420,206-05-XXXX,234-20-XXXX,3G,Tablet
260320190143+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,IoT Device
260311022932+0100,240,5,23410,240-05-XXXX,240-16-XXXX,4G,Smartphone
260315103347-0800,310,410,23430,310-410-XXXX,310-410-XXXX,4G,Smartphone
260309003807+0100,206,10,24001,234-30-XXXX,206-10-XXXX,4G,IoT Device
260312202740-0800,310,260,20610,234-10-XXXX,310-260-XXXX,4G,Tablet
260228201144-0700,310,260,310260,234-38-XXXX,310-260-XXXX,3G,Smartphone
260310135630+0100,240,5,24004,240-05-XXXX,240-05-XXXX,4G,Smartphone
260228222140+0200,240,24,24024,206-10-XXXX,310-410-XXXX,5G,Smartphone
260320024547-0600,310,410,310410,234-38-XXXX,310-410-XXXX,5G,Smartphone
260322003341+0000,234,15,23415,234-15-XXXX,234-15-XXXX,5G,Tablet
260302003048+0100,206,1,310120,206-01-XXXX,234-10-XXXX,5G,Tablet
260307110548+0000,234,20,23420,234-20-XXXX,310-410-XXXX,5G,Tablet
260322110157+0100,240,7,24007,240-07-XXXX,240-07-XXXX,3G,Smartphone
260228200458+0200,240,1,24001,240-01-XXXX,234-33-XXXX,3G,Smartphone
260312034846-0800,310,480,310260,234-15-XXXX,310-480-XXXX,4G,IoT Device
260302051329+0000,234,10,23410,234-20-XXXX,234-10-XXXX,3G,Tablet
260322083454-0800,310,480,24008,310-120-XXXX,240-01-XXXX,5G,Smartphone
260227122626+0000,234,33,23433,234-33-XXXX,234-33-XXXX,3G,IoT Device
260316144625-0600,310,120,310120,310-120-XXXX,310-120-XXXX,4G,IoT Device
260315145954+0000,234,30,23433,234-30-XXXX,234-30-XXXX,3G,Smartphone
260316080800+0100,206,10,20610,206-01-XXXX,206-10-XXXX,4G,Smartphone
260321052008+0100,234,10,310120,234-38-XXXX,234-10-XXXX,3G,Smartphone
260310163043+0200,206,20,20620,206-05-XXXX,206-10-XXXX,4G,Smartphone
260310062834+0100,234,33,23433,234-33-XXXX,234-38-XXXX,5G,IoT Device
260307065356+0100,240,16,24016,240-16-XXXX,240-04-XXXX,4G,Smartphone
260319023502+0100,234,33,24005,234-33-XXXX,234-30-XXXX,5G,Smartphone
260301000642+0100,206,10,23438,234-30-XXXX,206-10-XXXX,4G,Smartphone
260306154325+0100,234,30,20601,234-30-XXXX,206-20-XXXX,5G,IoT Device
260310134009+0100,240,16,310260,310-120-XXXX,240-16-XXXX,5G,Smartphone
260305185446+0200,240,16,20601,240-16-XXXX,240-16-XXXX,4G,Tablet
260304124253-0500,310,480,310480,206-01-XXXX,310-480-XXXX,3G,Tablet
260321113951+0100,234,38,24005,234-38-XXXX,234-38-XXXX,5G,IoT Device
260302183826+0200,206,5,20605,206-20-XXXX,206-05-XXXX,3G,Tablet
260312010402+0000,234,30,23430,240-05-XXXX,234-30-XXXX,5G,Tablet
260227184744+0200,240,24,310260,240-24-XXXX,240-24-XXXX,5G,Smartphone
260326015828+0100,240,4,23410,310-260-XXXX,240-04-XXXX,5G,Smartphone
260226125938+0100,240,7,24007,234-20-XXXX,240-07-XXXX,4G,IoT Device
260305154156+0000,234,38,24024,234-38-XXXX,234-38-XXXX,4G,IoT Device
260310001341+0200,206,20,20620,206-20-XXXX,206-20-XXXX,3G,Smartphone
260319235613+0200,206,20,23430,206-20-XXXX,206-20-XXXX,5G,Smartphone
260226144737-0800,310,410,20605,234-38-XXXX,234-30-XXXX,5G,Smartphone
260313161650+0100,234,15,23415,234-15-XXXX,234-15-XXXX,4G,Smartphone
260320001952+0200,206,10,20610,206-10-XXXX,206-10-XXXX,3G,Smartphone
260228223552+0100,240,8,24005,206-10-XXXX,240-08-XXXX,4G,Tablet
260320221710-0800,310,260,23438,310-260-XXXX,206-01-XXXX,4G,Smartphone
260319173206+0100,234,20,24024,240-24-XXXX,234-10-XXXX,4G,IoT Device
260312020058+0100,234,10,23410,234-15-XXXX,240-04-XXXX,3G,Tablet
260318114447-0800,310,120,310260,310-480-XXXX,310-120-XXXX,4G,Smartphone
260301131151+0000,234,38,23438,234-38-XXXX,234-38-XXXX,5G,Tablet
260306220544+0200,206,1,23415,206-01-XXXX,206-01-XXXX,4G,Smartphone
260308205315+0100,234,10,23410,234-10-XXXX,310-480-XXXX,4G,Tablet
260314212631+0200,240,24,24004,234-38-XXXX,234-38-XXXX,5G,Tablet
260318081510+0000,234,10,20620,234-33-XXXX,234-10-XXXX,4G,Tablet
260308031040+0000,234,10,24008,234-10-XXXX,234-10-XXXX,4G,IoT Device
260314141332+0100,240,5,24005,240-05-XXXX,240-05-XXXX,5G,Tablet
260314234406+0100,206,20,20620,240-05-XXXX,206-01-XXXX,5G,Tablet
260318172206+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Smartphone
260312192427-0700,310,260,23420,310-260-XXXX,310-260-XXXX,5G,Smartphone
260301122131+0200,240,2,20605,240-02-XXXX,240-02-XXXX,4G,IoT Device
260314061239-0800,310,120,310410,310-120-XXXX,234-15-XXXX,3G,IoT Device
260225153542+0100,206,5,20605,234-30-XXXX,206-05-XXXX,4G,Tablet
260309111729-0700,310,260,310260,310-260-XXXX,310-260-XXXX,3G,Smartphone
260323062320-0700,310,480,23433,310-120-XXXX,310-480-XXXX,5G,IoT Device
260318060706+0000,234,20,23420,234-20-XXXX,234-20-XXXX,4G,Smartphone
260327003631+0200,240,8,24008,234-33-XXXX,240-08-XXXX,4G,Smartphone
260306115143+0200,206,20,20620,206-20-XXXX,206-20-XXXX,5G,Tablet
260313111637+0200,240,4,24004,240-05-XXXX,240-04-XXXX,3G,IoT Device
260315091255-0600,310,120,310120,240-05-XXXX,310-120-XXXX,4G,Smartphone
260305105041+0100,234,30,20610,234-30-XXXX,234-30-XXXX,3G,Smartphone
260320051220+0000,234,33,23433,240-16-XXXX,234-33-XXXX,5G,Tablet
260306141346+0100,206,5,20605,206-05-XXXX,206-05-XXXX,3G,Tablet
260305171007+0100,240,16,20601,206-01-XXXX,240-16-XXXX,3G,Smartphone
260323225428+0100,240,16,24016,240-16-XXXX,206-20-XXXX,4G,Smartphone
260325171643-0800,310,120,23420,310-260-XXXX,310-120-XXXX,4G,Smartphone
260226081453+0100,234,15,23415,234-15-XXXX,234-15-XXXX,5G,IoT Device
260307112031+0100,234,30,23430,240-07-XXXX,234-30-XXXX,4G,Tablet
260319120238+0200,240,4,24008,206-20-XXXX,240-04-XXXX,4G,Smartphone
260325014415-0800,310,260,310260,310-260-XXXX,310-260-XXXX,4G,IoT Device
260228083612+0100,206,1,20601,206-01-XXXX,206-10-XXXX,3G,Tablet
260304083148-0700,310,410,310410,310-410-XXXX,206-10-XXXX,3G,Smartphone
260316051649+0200,206,10,310260,206-10-XXXX,206-10-XXXX,3G,Smartphone
260306234618+0100,206,5,310260,206-05-XXXX,206-05-XXXX,5G,Smartphone
260225054127+0100,206,10,310120,234-20-XXXX,240-24-XXXX,4G,Smartphone
260309065601+0100,206,5,23433,240-01-XXXX,206-05-XXXX,5G,Smartphone
260311094323-0600,310,260,310260,310-260-XXXX,310-410-XXXX,5G,IoT Device
260306171203+0100,240,7,24016,240-16-XXXX,206-20-XXXX,5G,Smartphone
260316153655+0100,240,2,24002,240-02-XXXX,240-02-XXXX,4G,Smartphone
260324112908+0100,240,4,24004,240-04-XXXX,310-260-XXXX,5G,Tablet
260325022304+0100,234,33,24001,206-10-XXXX,234-33-XXXX,4G,Smartphone
260320171730+0100,206,10,24001,234-20-XXXX,206-10-XXXX,4G,Tablet
260323091255+0200,206,5,24002,206-05-XXXX,206-05-XXXX,4G,Smartphone
260324222651+0200,240,7,20601,240-07-XXXX,240-07-XXXX,5G,Smartphone
260326180642-0800,310,480,310480,310-480-XXXX,234-33-XXXX,4G,IoT Device
260323181338+0200,240,24,24024,240-01-XXXX,240-24-XXXX,5G,Tablet
260305062410+0100,240,1,24001,240-01-XXXX,234-15-XXXX,5G,Smartphone
260301225722+0200,206,20,20620,310-120-XXXX,206-20-XXXX,5G,Smartphone
260318152103+0100,206,5,23433,206-01-XXXX,206-05-XXXX,4G,Smartphone
260320191846-0800,310,120,310120,310-260-XXXX,310-120-XXXX,3G,Smartphone
260302081859+0200,206,10,20610,234-10-XXXX,240-07-XXXX,5G,Smartphone
260321212334-0700,310,410,310410,310-410-XXXX,310-410-XXXX,3G,IoT Device
260309023336-0500,310,410,310410,240-02-XXXX,310-410-XXXX,5G,IoT Device
260311094338+0100,234,20,23420,234-20-XXXX,234-20-XXXX,3G,Tablet
260304214332+0000,234,30,24004,240-16-XXXX,234-30-XXXX,4G,IoT Device
260325165155-0700,310,410,310410,240-16-XXXX,206-10-XXXX,5G,Smartphone
260304221642-0700,310,480,310480,310-480-XXXX,310-480-XXXX,5G,IoT Device
260226224123+0100,240,24,24024,240-24-XXXX,240-24-XXXX,4G,IoT Device
260301205723-0500,310,120,310410,310-120-XXXX,310-120-XXXX,4G,Tablet
260317185809+0100,206,10,310260,206-10-XXXX,206-01-XXXX,4G,Smartphone
260308023530-0600,310,410,24004,310-410-XXXX,310-410-XXXX,3G,Tablet
260311101504+0000,234,15,23420,206-20-XXXX,240-24-XXXX,4G,Tablet
260309132208+0100,234,15,23415,234-15-XXXX,234-15-XXXX,4G,IoT Device
260319191509+0100,240,7,20601,310-260-XXXX,240-07-XXXX,4G,Smartphone
260319222957+0100,240,5,24005,206-20-XXXX,240-05-XXXX,4G,IoT Device
260312201930+0200,240,5,23430,234-20-XXXX,206-20-XXXX,4G,Tablet
260227101139+0100,234,10,23410,234-10-XXXX,234-10-XXXX,5G,Tablet
260321224039+0100,234,30,23430,310-480-XXXX,234-30-XXXX,4G,IoT Device
260314061819-0500,310,410,310410,310-480-XXXX,310-410-XXXX,3G,Smartphone
260322171124-0800,310,260,310260,310-260-XXXX,310-260-XXXX,5G,Tablet
260318140828-0700,310,410,20610,240-04-XXXX,310-410-XXXX,5G,Smartphone
260321081306-0700,310,260,310260,310-260-XXXX,310-260-XXXX,5G,IoT Device
260310185118+0200,240,24,23430,240-24-XXXX,234-10-XXXX,3G,Smartphone
260317062110-0600,310,480,310480,310-120-XXXX,310-480-XXXX,4G,Tablet
260308230236-0800,310,260,20610,310-260-XXXX,310-260-XXXX,4G,Tablet
260314102039+0200,206,1,24007,206-01-XXXX,206-01-XXXX,4G,Smartphone
260318021414+0100,234,15,20620,234-15-XXXX,234-15-XXXX,5G,Smartphone
260325025135+0200,206,10,20610,310-480-XXXX,206-10-XXXX,3G,Smartphone
260226004833-0700,310,480,310480,206-20-XXXX,310-480-XXXX,4G,Smartphone
260320012122+0200,240,7,20620,310-480-XXXX,240-07-XXXX,5G,Tablet
260308073419+0100,206,5,310410,206-05-XXXX,206-05-XXXX,5G,Tablet
260323040512+0200,240,1,24001,240-01-XXXX,240-08-XXXX,5G,Tablet
260227114424+0000,234,15,310120,234-15-XXXX,234-15-XXXX,3G,Smartphone
260316163017+0200,240,8,310480,240-08-XXXX,240-08-XXXX,5G,Smartphone
260326204835+0200,240,2,24002,240-02-XXXX,240-02-XXXX,3G,IoT Device
260318220105+0000,234,20,23420,234-20-XXXX,234-38-XXXX,5G,Smartphone
260319182434+0100,234,10,24024,234-10-XXXX,310-120-XXXX,3G,Smartphone
260317065248+0200,240,16,24016,240-16-XXXX,206-01-XXXX,4G,Smartphone
260321184647+0100,240,8,24008,206-01-XXXX,234-20-XXXX,5G,IoT Device
260301173851+0100,206,20,20620,240-01-XXXX,206-20-XXXX,5G,Smartphone
260226010924+0200,240,16,24005,240-24-XXXX,206-01-XXXX,5G,Smartphone
260304071424+0100,206,5,20605,310-410-XXXX,206-05-XXXX,3G,Tablet
