Device_ID,Device_Type,LAI,RAI,Network_Type
D2946,Tablet,240-63-8381,240-63-8381-65,5G
D2947,Tablet,240-44-4660,240-44-4660-68,4G
D2948,Tablet,240-02-2159,240-02-2159-39,3G
D2949,Tablet,240-06-2732,240-06-2732-49,3G
D2950,IoT Device,240-18-6482,240-18-6482-13,4G
D2951,IoT Device,240-19-2226,240-19-2226-28,3G
D2952,IoT Device,240-21-2607,240-21-2607-20,3G
D2953,Smartphone,240-50-5685,240-50-5685-96,4G
D2954,Smartphone,240-69-2189,240-69-2189-56,3G
D2955,Tablet,240-90-4697,240-90-4697-62,4G
D2956,Smartphone,240-92-8575,240-92-8575-24,5G
D2957,Tablet,240-21-5409,240-21-5409-23,4G
D2958,IoT Device,240-88-5700,240-88-5700-40,4G
D2959,Smartphone,240-86-6899,240-86-6899-95,4G
D2960,IoT Device,240-09-3366,240-09-3366-20,3G
D2961,Smartphone,240-90-6149,240-90-6149-30,4G
D2962,Smartphone,240-65-3941,240-65-3941-56,4G
D2963,Tablet,240-11-1672,240-11-1672-34,3G
D2964,IoT Device,240-20-1085,240-20-1085-72,3G
D2965,Smartphone,240-40-3254,240-40-3254-54,3G
D2966,Tablet,240-41-9748,240-41-9748-38,5G
D2967,Tablet,240-46-9441,240-46-9441-99,5G
D2968,Smartphone,240-54-2758,240-54-2758-42,3G
D2969,Tablet,240-33-6900,240-33-6900-13,4G
D2970,IoT Device,240-91-3587,240-91-3587-72,4G
D2971,Smartphone,240-70-8672,240-70-8672-96,5G
D2972,IoT Device,240-59-8503,240-59-8503-26,5G
D2973,IoT Device,240-18-3439,240-18-3439-36,3G
D2974,Smartphone,240-44-6862,240-44-6862-71,4G
D2975,Smartphone,240-40-4444,240-40-4444-87,4G
D2976,Tablet,240-66-8888,240-66-8888-71,5G
D2977,Smartphone,240-16-9768,240-16-9768-46,5G
D2978,Smartphone,240-51-8300,240-51-8300-89,5G
D2979,Smartphone,240-31-9399,240-31-9399-45,5G
D2980,Tablet,240-57-2187,240-57-2187-64,3G
D2981,Smartphone,240-43-5437,240-43-5437-44,4G
D2982,Smartphone,240-49-4912,240-49-4912-52,4G
D2983,Smartphone,240-28-8916,240-28-8916-27,5G
D2984,IoT Device,240-30-9123,240-30-9123-24,5G
D2985,Tablet,240-51-6389,240-51-6389-39,4G
D2986,IoT Device,240-95-7070,240-95-7070-69,5G
D2987,Smartphone,240-90-2468,240-90-2468-39,3G
D2988,IoT Device,240-49-4416,240-49-4416-48,4G
D2989,Tablet,240-61-3120,240-61-3120-16,3G
D2990,Smartphone,240-05-6998,240-05-6998-81,4G
D2991,IoT Device,240-23-6605,240-23-6605-80,4G
D2992,Tablet,240-01-7646,240-01-7646-43,5G
D2993,IoT Device,240-98-5915,240-98-5915-11,4G
D2994,IoT Device,240-06-5254,240-06-5254-23,4G
D2995,Smartphone,240-58-2245,240-58-2245-46,3G
D2996,Tablet,240-36-7655,240-36-7655-94,5G
D2997,Tablet,240-09-1677,240-09-1677-56,3G
D2998,Smartphone,240-11-8596,240-11-8596-46,5G
D2999,IoT Device,240-38-7678,240-38-7678-29,5G
D3000,Tablet,240-12-2942,240-12-2942-76,3G
D3001,IoT Device,240-80-3168,240-80-3168-60,3G
D3002,Smartphone,240-03-1114,240-03-1114-11,3G
D3003,IoT Device,240-67-9186,240-67-9186-15,5G
D3004,Tablet,240-17-4303,240-17-4303-57,4G
D3005,IoT Device,240-40-4419,240-40-4419-79,4G
D3006,IoT Device,240-48-9747,240-48-9747-55,5G
D3007,Smartphone,240-30-6348,240-30-6348-67,4G
D3008,Smartphone,240-55-4879,240-55-4879-51,4G
D3009,Tablet,240-64-8495,240-64-8495-65,5G
D3010,IoT Device,240-54-4402,240-54-4402-93,4G
D3011,IoT Device,240-29-3066,240-29-3066-72,3G
D3012,Tablet,240-37-5772,240-37-5772-38,4G
D3013,Tablet,240-11-5329,240-11-5329-14,4G
D3014,IoT Device,240-02-5786,240-02-5786-78,4G
D3015,Smartphone,240-01-2041,240-01-2041-85,3G
D3016,Tablet,240-83-6157,240-83-6157-79,4G
D3017,Tablet,240-25-5054,240-25-5054-82,4G
D3018,Smartphone,240-28-2134,240-28-2134-96,3G
D3019,IoT Device,240-56-6934,240-56-6934-52,4G
D3020,IoT Device,240-35-9420,240-35-9420-52,5G
D3021,IoT Device,240-70-2489,240-70-2489-73,3G
D3022,Smartphone,240-66-6726,240-66-6726-14,4G
D3023,IoT Device,240-14-6060,240-14-6060-88,4G
D3024,Smartphone,240-97-2521,240-97-2521-82,3G
D3025,IoT Device,240-57-7664,240-57-7664-29,5G
D3026,Tablet,240-71-5110,240-71-5110-94,4G
D3027,Smartphone,240-30-3943,240-30-3943-62,4G
D3028,Smartphone,240-96-9371,240-96-9371-18,5G
D3029,Tablet,240-09-9004,240-09-9004-71,5G
D3030,IoT Device,240-20-8407,240-20-8407-28,5G
D3031,Smartphone,240-43-5143,240-43-5143-13,4G
D3032,IoT Device,240-68-7826,240-68-7826-66,5G
D3033,Tablet,240-12-6302,240-12-6302-54,4G
D3034,Tablet,240-51-4943,240-51-4943-91,4G
D3035,IoT Device,240-28-4739,240-28-4739-15,4G
D3036,Smartphone,240-67-9443,240-67-9443-66,5G
D3037,Tablet,240-23-4122,240-23-4122-57,4G
D3038,IoT Device,240-51-7613,240-51-7613-88,5G
D3039,Tablet,240-58-8719,240-58-8719-62,5G
D3040,IoT Device,240-38-6336,240-38-6336-47,4G
D3041,Tablet,240-94-3504,240-94-3504-83,4G
D3042,Smartphone,240-34-4741,240-34-4741-57,4G
D3043,Smartphone,240-59-9555,240-59-9555-74,5G
D3044,IoT Device,240-06-9429,240-06-9429-91,5G
D3045,Smartphone,240-85-8263,240-85-8263-75,5G
D3046,Smartphone,240-25-8962,240-25-8962-66,5G
D3047,Tablet,240-28-5420,240-28-5420-26,4G
D3048,IoT Device,240-95-6602,240-95-6602-80,4G
D3049,Tablet,240-90-2833,240-90-2833-74,3G
D3050,Smartphone,240-85-7211,240-85-7211-93,5G
D3051,Tablet,240-76-2690,240-76-2690-18,3G
D3052,IoT Device,240-45-5924,240-45-5924-95,4G
D3053,Smartphone,240-72-2080,240-72-2080-57,3G
D3054,Tablet,240-62-1692,240-62-1692-28,3G
D3055,Smartphone,240-78-1742,240-78-1742-82,3G
D3056,Tablet,240-13-9376,240-13-9376-98,5G
D3057,Smartphone,240-96-6253,240-96-6253-20,4G
D3058,Tablet,240-70-2647,240-70-2647-37,3G
D3059,IoT Device,240-33-2578,240-33-2578-31,3G
D3060,IoT Device,240-46-5205,240-46-5205-21,4G
D3061,Tablet,240-99-4539,240-99-4539-44,4G
D3062,Tablet,240-54-8127,240-54-8127-65,5G
D3063,Smartphone,240-95-6371,240-95-6371-19,4G
D3064,Tablet,240-78-4634,240-78-4634-94,4G
D3065,IoT Device,240-21-8166,240-21-8166-69,5G
D3066,IoT Device,240-93-8144,240-93-8144-51,5G
D3067,Tablet,240-05-3404,240-05-3404-63,3G
D3068,Smartphone,240-59-9601,240-59-9601-84,5G
D3069,Smartphone,240-67-8325,240-67-8325-25,5G
D3070,Smartphone,240-17-1802,240-17-1802-80,3G
D3071,Smartphone,240-61-8725,240-61-8725-91,5G
D3072,IoT Device,240-83-8297,240-83-8297-67,5G
D3073,IoT Device,240-75-9915,240-75-9915-69,5G
D3074,IoT Device,240-65-3973,240-65-3973-73,4G
D3075,IoT Device,240-62-5617,240-62-5617-66,4G
D3076,Tablet,240-71-7250,240-71-7250-24,5G
D3077,Tablet,240-36-4501,240-36-4501-24,4G
D3078,Tablet,240-50-8692,240-50-8692-84,5G
D3079,Tablet,240-86-4935,240-86-4935-59,4G
D3080,Tablet,240-43-2291,240-43-2291-40,3G
D3081,Smartphone,240-47-1610,240-47-1610-19,3G
D3082,Smartphone,240-76-5090,240-76-5090-41,4G
D3083,Smartphone,240-70-7221,240-70-7221-63,5G
D3084,Tablet,240-48-2532,240-48-2532-17,3G
D3085,Smartphone,240-20-3383,240-20-3383-79,3G
D3086,Tablet,240-51-6870,240-51-6870-57,4G
D3087,Smartphone,240-23-7502,240-23-7502-66,5G
D3088,Smartphone,240-01-4965,240-01-4965-56,4G
D3089,IoT Device,240-98-2463,240-98-2463-15,3G
D3090,IoT Device,240-80-3742,240-80-3742-40,4G
D3091,IoT Device,240-06-3355,240-06-3355-79,3G
D3092,IoT Device,240-67-1289,240-67-1289-13,3G
D3093,Smartphone,240-07-4161,240-07-4161-15,4G
D3094,IoT Device,240-22-7946,240-22-7946-45,5G
D3095,IoT Device,240-80-1253,240-80-1253-17,3G
D3096,Tablet,240-36-8964,240-36-8964-24,5G
D3097,IoT Device,240-07-8020,240-07-8020-23,5G
D3098,Smartphone,240-06-9325,240-06-9325-41,5G
D3099,Tablet,240-57-8583,240-57-8583-63,5G
D3100,Tablet,240-50-4550,240-50-4550-57,4G
D3101,IoT Device,240-84-6075,240-84-6075-95,4G
D3102,IoT Device,240-99-2642,240-99-2642-46,3G
D3103,IoT Device,240-82-2612,240-82-2612-53,3G
D3104,IoT Device,240-40-2252,240-40-2252-23,3G
D3105,IoT Device,240-14-5986,240-14-5986-70,4G
D3106,Tablet,240-29-6908,240-29-6908-70,4G
D3107,Tablet,240-52-7116,240-52-7116-68,5G
D3108,IoT Device,240-07-8785,240-07-8785-48,5G
D3109,Tablet,240-50-8143,240-50-8143-21,5G
D3110,IoT Device,240-35-1541,240-35-1541-74,3G
D3111,IoT Device,240-92-1115,240-92-1115-63,3G
D3112,IoT Device,240-07-9811,240-07-9811-31,5G
D3113,Smartphone,240-46-3324,240-46-3324-88,3G
D3114,IoT Device,240-25-8186,240-25-8186-64,5G
D3115,Smartphone,240-31-6274,240-31-6274-81,4G
D3116,Tablet,240-32-9242,240-32-9242-39,5G
D3117,IoT Device,240-69-5218,240-69-5218-78,4G
D3118,Smartphone,240-87-1376,240-87-1376-83,3G
D3119,Tablet,240-96-2526,240-96-2526-35,3G
D3120,IoT Device,240-17-4435,240-17-4435-64,4G
D3121,IoT Device,240-14-6947,240-14-6947-21,4G
D3122,Tablet,240-35-7025,240-35-7025-52,5G
D3123,IoT Device,240-30-6274,240-30-6274-19,4G
D3124,Smartphone,240-89-4906,240-89-4906-63,4G
D3125,Smartphone,240-62-4155,240-62-4155-45,4G
D3126,Tablet,240-23-5736,240-23-5736-37,4G
D3127,Tablet,240-51-4975,240-51-4975-38,4G
D3128,Tablet,240-89-2112,240-89-2112-74,3G
D3129,IoT Device,240-33-5230,240-33-5230-67,4G
D3130,Smartphone,240-32-7767,240-32-7767-23,5G
D3131,Tablet,240-79-4574,240-79-4574-76,4G
D3132,Tablet,240-04-8787,240-04-8787-75,5G
D3133,Tablet,240-77-2028,240-77-2028-68,3G
D3134,IoT Device,240-26-7420,240-26-7420-94,5G
D3135,Tablet,240-50-8129,240-50-8129-13,5G
D3136,Smartphone,240-79-8508,240-79-8508-50,5G
D3137,Tablet,240-93-5331,240-93-5331-43,4G
D3138,IoT Device,240-35-3698,240-35-3698-18,4G
D3139,Tablet,240-60-2222,240-60-2222-82,3G
D3140,IoT Device,240-98-7419,240-98-7419-58,5G
D3141,Smartphone,240-47-5699,240-47-5699-60,4G
D3142,IoT Device,240-10-8784,240-10-8784-18,5G
D3143,IoT Device,240-61-8032,240-61-8032-14,5G
D3144,Smartphone,240-43-3384,240-43-3384-67,3G
D3145,IoT Device,240-17-3332,240-17-3332-62,3G
D3146,Tablet,240-68-6501,240-68-6501-33,4G
D3147,IoT Device,240-64-4870,240-64-4870-81,4G
D3148,IoT Device,240-44-7349,240-44-7349-65,5G
D3149,Smartphone,240-10-1850,240-10-1850-70,3G
D3150,Smartphone,240-22-8786,240-22-8786-78,5G
D3151,IoT Device,240-73-1157,240-73-1157-16,3G
D3152,Tablet,240-84-3364,240-84-3364-43,3G
D3153,IoT Device,240-72-1755,240-72-1755-66,3G
D3154,Smartphone,240-40-8104,240-40-8104-95,5G
D3155,Tablet,240-45-1890,240-45-1890-90,3G
D3156,Smartphone,240-22-7003,240-22-7003-35,5G
D3157,Tablet,240-10-9802,240-10-9802-47,5G
D3158,Smartphone,240-52-8028,240-52-8028-68,5G
D3159,Smartphone,240-11-6350,240-11-6350-61,4G
D3160,IoT Device,240-76-4994,240-76-4994-79,4G
D3161,IoT Device,240-85-5625,240-85-5625-96,4G
D3162,Smartphone,240-95-6191,240-95-6191-42,4G
D3163,Smartphone,240-94-7205,240-94-7205-35,5G
D3164,IoT Device,240-85-9742,240-85-9742-85,5G
D3165,IoT Device,240-51-1553,240-51-1553-24,3G
D3166,IoT Device,240-67-7830,240-67-7830-30,5G
D3167,Tablet,240-27-7354,240-27-7354-67,5G
D3168,Smartphone,240-05-9189,240-05-9189-20,5G
D3169,Tablet,240-26-8685,240-26-8685-62,5G
D3170,Smartphone,240-12-1340,240-12-1340-93,3G
D3171,IoT Device,240-15-5713,240-15-5713-35,4G
D3172,IoT Device,240-13-4702,240-13-4702-54,4G
D3173,Tablet,240-36-4879,240-36-4879-98,4G
D3174,Tablet,240-14-9372,240-14-9372-10,5G
D3175,Smartphone,240-62-1410,240-62-1410-91,3G
D3176,Smartphone,240-47-6710,240-47-6710-54,4G
D3177,Smartphone,240-13-1382,240-13-1382-70,3G
D3178,IoT Device,240-95-4881,240-95-4881-60,4G
D3179,Tablet,240-49-2571,240-49-2571-31,3G
D3180,Smartphone,240-23-9077,240-23-9077-32,5G
D3181,Smartphone,240-03-2601,240-03-2601-64,3G
D3182,IoT Device,240-60-7728,240-60-7728-43,5G
D3183,Smartphone,240-76-3322,240-76-3322-27,3G
D3184,IoT Device,240-78-8718,240-78-8718-91,5G
D3185,Smartphone,240-56-4292,240-56-4292-63,4G
D3186,IoT Device,240-30-4519,240-30-4519-48,4G
D3187,Tablet,240-92-4736,240-92-4736-50,4G
D3188,Tablet,240-41-6915,240-41-6915-80,4G
D3189,Smartphone,240-62-9559,240-62-9559-74,5G
D3190,Tablet,240-95-1214,240-95-1214-55,3G
D3191,Tablet,240-22-9337,240-22-9337-96,5G
D3192,Tablet,240-90-1367,240-90-1367-69,3G
D3193,Smartphone,240-28-8306,240-28-8306-94,5G
D3194,IoT Device,240-45-1436,240-45-1436-43,3G
D3195,Tablet,240-21-5072,240-21-5072-28,4G
D3196,Smartphone,240-72-1533,240-72-1533-36,3G
D3197,Smartphone,240-69-4656,240-69-4656-56,4G
D3198,Smartphone,240-39-3861,240-39-3861-43,4G
D3199,Tablet,240-84-1407,240-84-1407-20,3G
D3200,Smartphone,240-16-3941,240-16-3941-44,4G
D3201,Tablet,240-11-3244,240-11-3244-49,3G
D3202,Smartphone,240-89-5793,240-89-5793-97,4G
D3203,Tablet,240-12-9766,240-12-9766-42,5G
D3204,Smartphone,240-91-8606,240-91-8606-73,5G
D3205,IoT Device,240-46-2727,240-46-2727-11,3G
D3206,IoT Device,240-91-2404,240-91-2404-63,3G
D3207,IoT Device,240-93-4669,240-93-4669-24,4G
D3208,IoT Device,240-55-5505,240-55-5505-27,4G
D3209,IoT Device,240-50-7447,240-50-7447-62,5G
D3210,IoT Device,240-04-4144,240-04-4144-93,4G
D3211,Smartphone,240-91-7133,240-91-7133-69,5G
D3212,IoT Device,240-92-6159,240-92-6159-11,4G
D3213,IoT Device,240-33-5434,240-33-5434-14,4G
D3214,Smartphone,240-54-8494,240-54-8494-65,5G
D3215,Tablet,240-17-8063,240-17-8063-71,5G
D3216,IoT Device,240-83-1119,240-83-1119-38,3G
D3217,Tablet,240-48-5401,240-48-5401-59,4G
D3218,IoT Device,240-95-4172,240-95-4172-33,4G
D3219,Smartphone,240-09-1677,240-09-1677-86,3G
D3220,Smartphone,240-29-7993,240-29-7993-29,5G
D3221,Smartphone,240-14-5076,240-14-5076-78,4G
D3222,Tablet,240-11-3978,240-11-3978-82,4G
D3223,Tablet,240-60-2683,240-60-2683-68,3G
D3224,Tablet,240-75-9301,240-75-9301-83,5G
D3225,Smartphone,240-19-1468,240-19-1468-66,3G
D3226,Smartphone,240-57-4098,240-57-4098-21,4G
D3227,IoT Device,240-61-1105,240-61-1105-21,3G
D3228,Smartphone,240-71-5672,240-71-5672-15,4G
D3229,IoT Device,240-10-1921,240-10-1921-70,3G
D3230,IoT Device,240-76-8696,240-76-8696-73,5G
D3231,IoT Device,240-18-2120,240-18-2120-52,3G
D3232,Smartphone,240-08-7507,240-08-7507-70,5G
D3233,IoT Device,240-22-5838,240-22-5838-45,4G
D3234,Tablet,240-52-4905,240-52-4905-41,4G
D3235,IoT Device,240-68-2740,240-68-2740-52,3G
D3236,IoT Device,240-21-5248,240-21-5248-51,4G
D3237,Smartphone,240-22-6657,240-22-6657-97,4G
D3238,IoT Device,240-44-9713,240-44-9713-87,5G
D3239,IoT Device,240-10-6684,240-10-6684-30,4G
D3240,Tablet,240-91-7655,240-91-7655-35,5G
D3241,Smartphone,240-15-9931,240-15-9931-94,5G
D3242,Tablet,240-98-8701,240-98-8701-28,5G
D3243,Tablet,240-77-5223,240-77-5223-51,4G
D3244,Tablet,240-84-5424,240-84-5424-47,4G
D3245,Tablet,240-34-2890,240-34-2890-68,3G
D3246,Tablet,240-67-5308,240-67-5308-14,4G
D3247,Smartphone,240-35-8381,240-35-8381-21,5G
D3248,Tablet,240-12-3352,240-12-3352-76,3G
D3249,IoT Device,240-16-4051,240-16-4051-45,4G
D3250,Tablet,240-13-2562,240-13-2562-65,3G
D3251,Smartphone,240-49-8490,240-49-8490-13,5G
D3252,IoT Device,240-53-8123,240-53-8123-18,5G
D3253,IoT Device,240-16-1263,240-16-1263-40,3G
D3254,Tablet,240-23-9596,240-23-9596-90,5G
D3255,Tablet,240-12-4634,240-12-4634-14,4G
D3256,IoT Device,240-96-1667,240-96-1667-18,3G
D3257,Tablet,240-77-8213,240-77-8213-77,5G
D3258,Tablet,240-80-5255,240-80-5255-27,4G
D3259,Tablet,240-52-4950,240-52-4950-11,4G
D3260,IoT Device,240-91-3281,240-91-3281-45,3G
D3261,Tablet,240-36-1273,240-36-1273-57,3G
D3262,Tablet,240-94-2332,240-94-2332-85,3G
D3263,IoT Device,240-96-5166,240-96-5166-61,4G
D3264,IoT Device,240-53-2776,240-53-2776-63,3G
D3265,Tablet,240-42-3573,240-42-3573-98,4G
D3266,Smartphone,240-20-3907,240-20-3907-33,4G
D3267,IoT Device,240-36-5273,240-36-5273-13,4G
D3268,Smartphone,240-82-4386,240-82-4386-60,4G
D3269,Tablet,240-67-9040,240-67-9040-60,5G
D3270,Smartphone,240-38-3201,240-38-3201-24,3G
D3271,Smartphone,240-55-4676,240-55-4676-32,4G
D3272,Smartphone,240-86-3106,240-86-3106-88,3G
D3273,Smartphone,240-82-4761,240-82-4761-48,4G
D3274,Smartphone,240-98-3836,240-98-3836-87,4G
D3275,Tablet,240-61-2829,240-61-2829-98,3G
D3276,Smartphone,240-53-9189,240-53-9189-82,5G
D3277,Tablet,240-79-3513,240-79-3513-37,4G
D3278,Tablet,240-99-9135,240-99-9135-92,5G
D3279,IoT Device,240-07-1141,240-07-1141-45,3G
D3280,Tablet,240-89-3200,240-89-3200-92,3G
D3281,Smartphone,240-52-6698,240-52-6698-96,4G
D3282,Tablet,240-61-9676,240-61-9676-35,5G
D3283,IoT Device,240-46-4465,240-46-4465-29,4G
D3284,Tablet,240-72-8725,240-72-8725-59,5G
D3285,Tablet,240-30-6024,240-30-6024-14,4G
D3286,Smartphone,240-29-2543,240-29-2543-99,3G
D3287,IoT Device,240-95-9066,240-95-9066-78,5G
D3288,IoT Device,240-35-3123,240-35-3123-30,3G
D3289,Smartphone,240-58-6612,240-58-6612-94,4G
D3290,Smartphone,240-13-1790,240-13-1790-16,3G
D3291,IoT Device,240-46-4063,240-46-4063-79,4G
D3292,Smartphone,240-26-7209,240-26-7209-78,5G
D3293,IoT Device,240-99-5110,240-99-5110-81,4G
D3294,IoT Device,240-84-8991,240-84-8991-53,5G
D3295,Tablet,240-31-6879,240-31-6879-90,4G
D3296,Tablet,240-30-4901,240-30-4901-35,4G
D3297,Smartphone,240-29-6192,240-29-6192-82,4G
D3298,Smartphone,240-25-1821,240-25-1821-98,3G
D3299,IoT Device,240-93-2415,240-93-2415-61,3G
D3300,Smartphone,240-27-6146,240-27-6146-12,4G
D3301,Tablet,240-48-6399,240-48-6399-55,4G
D3302,Tablet,240-88-7962,240-88-7962-30,5G
D3303,Tablet,240-37-5582,240-37-5582-85,4G
D3304,Smartphone,240-36-9899,240-36-9899-15,5G
D3305,IoT Device,240-81-4675,240-81-4675-42,4G
D3306,Smartphone,240-69-3807,240-69-3807-58,4G
D3307,IoT Device,240-32-7567,240-32-7567-76,5G
D3308,Tablet,240-53-8896,240-53-8896-73,5G
D3309,Tablet,240-78-3934,240-78-3934-18,4G
D3310,Tablet,240-52-8849,240-52-8849-52,5G
D3311,IoT Device,240-18-7881,240-18-7881-19,5G
D3312,Tablet,240-72-9580,240-72-9580-96,5G
D3313,IoT Device,240-39-5601,240-39-5601-85,4G
D3314,Smartphone,240-23-4624,240-23-4624-62,4G
D3315,Tablet,240-29-7157,240-29-7157-33,5G
D3316,Smartphone,240-26-5853,240-26-5853-11,4G
D3317,Smartphone,240-54-8503,240-54-8503-70,5G
D3318,Smartphone,240-73-1425,240-73-1425-93,3G
D3319,Smartphone,240-22-4934,240-22-4934-66,4G
D3320,Smartphone,240-74-4891,240-74-4891-83,4G
D3321,IoT Device,240-09-3871,240-09-3871-65,4G
D3322,Smartphone,240-83-1728,240-83-1728-42,3G
D3323,IoT Device,240-22-6884,240-22-6884-10,4G
D3324,IoT Device,240-55-6339,240-55-6339-96,4G
D3325,IoT Device,240-75-3255,240-75-3255-48,3G
D3326,Tablet,240-60-7445,240-60-7445-62,5G
D3327,Smartphone,240-32-5949,240-32-5949-31,4G
D3328,IoT Device,240-66-6614,240-66-6614-31,4G
D3329,IoT Device,240-44-4270,240-44-4270-30,4G
D3330,Smartphone,240-85-1960,240-85-1960-59,3G
D3331,IoT Device,240-15-4581,240-15-4581-19,4G
D3332,Smartphone,240-01-9755,240-01-9755-17,5G
D3333,Smartphone,240-15-7404,240-15-7404-38,5G
D3334,Smartphone,240-79-6638,240-79-6638-36,4G
D3335,IoT Device,240-93-5422,240-93-5422-46,4G
D3336,Smartphone,240-80-4423,240-80-4423-35,4G
D3337,Smartphone,240-58-4407,240-58-4407-23,4G
D3338,Smartphone,240-04-7774,240-04-7774-68,5G
D3339,IoT Device,240-80-1182,240-80-1182-26,3G
D3340,IoT Device,240-82-5324,240-82-5324-45,4G
D3341,Tablet,240-59-4159,240-59-4159-21,4G
D3342,Smartphone,240-32-9792,240-32-9792-76,5G
D3343,Smartphone,240-89-9479,240-89-9479-66,5G
D3344,Smartphone,240-22-2193,240-22-2193-57,3G
D3345,IoT Device,240-09-9041,240-09-9041-84,5G
D3346,Tablet,240-07-4341,240-07-4341-73,4G
D3347,IoT Device,240-36-2485,240-36-2485-41,3G
D3348,Tablet,240-99-1132,240-99-1132-79,3G
D3349,Tablet,240-81-9034,240-81-9034-38,5G
D3350,Smartphone,240-52-5060,240-52-5060-56,4G
D3351,Tablet,240-38-7982,240-38-7982-52,5G
D3352,Smartphone,240-82-7052,240-82-7052-39,5G
D3353,Smartphone,240-01-1826,240-01-1826-62,3G
D3354,IoT Device,240-70-9793,240-70-9793-13,5G
D3355,IoT Device,240-28-5005,240-28-5005-23,4G
D3356,IoT Device,240-88-4996,240-88-4996-28,4G
D3357,IoT Device,240-47-1319,240-47-1319-22,3G
D3358,Smartphone,240-02-1407,240-02-1407-81,3G
D3359,Smartphone,240-78-6527,240-78-6527-29,4G
D3360,IoT Device,240-69-5101,240-69-5101-63,4G
D3361,Smartphone,240-88-8225,240-88-8225-74,5G
D3362,Tablet,240-49-9155,240-49-9155-11,5G
D3363,Tablet,240-93-7530,240-93-7530-81,5G
D3364,Tablet,240-49-5216,240-49-5216-82,4G
D3365,Smartphone,240-82-2843,240-82-2843-21,3G
D3366,Tablet,240-61-3230,240-61-3230-34,3G
D3367,Smartphone,240-76-5928,240-76-5928-10,4G
D3368,Tablet,240-54-7425,240-54-7425-98,5G
D3369,Smartphone,240-87-7356,240-87-7356-17,5G
D3370,Tablet,240-74-6961,240-74-6961-88,4G
D3371,IoT Device,240-92-2116,240-92-2116-59,3G
D3372,Smartphone,240-07-1992,240-07-1992-94,3G
D3373,Smartphone,240-68-7974,240-68-7974-20,5G
D3374,Smartphone,240-70-6009,240-70-6009-63,4G
D3375,Smartphone,240-89-4106,240-89-4106-14,4G
D3376,IoT Device,240-67-8394,240-67-8394-74,5G
D3377,Tablet,240-12-5525,240-12-5525-96,4G
D3378,Smartphone,240-91-8941,240-91-8941-16,5G
D3379,IoT Device,240-26-8080,240-26-8080-45,5G
D3380,Tablet,240-80-1606,240-80-1606-92,3G
D3381,Smartphone,240-68-7408,240-68-7408-65,5G
D3382,Tablet,240-11-5227,240-11-5227-85,4G
D3383,Smartphone,240-01-7282,240-01-7282-39,5G
D3384,Tablet,240-90-8134,240-90-8134-43,5G
D3385,Tablet,240-74-2784,240-74-2784-16,3G
D3386,IoT Device,240-90-6181,240-90-6181-52,4G
D3387,Tablet,240-16-3007,240-16-3007-70,3G
D3388,Smartphone,240-76-3564,240-76-3564-18,4G
D3389,Tablet,240-83-3778,240-83-3778-79,4G
D3390,Tablet,240-19-2576,240-19-2576-23,3G
D3391,Tablet,240-41-3315,240-41-3315-33,3G
D3392,IoT Device,240-47-3137,240-47-3137-24,3G
D3393,IoT Device,240-91-6916,240-91-6916-27,4G
D3394,IoT Device,240-93-3080,240-93-3080-94,3G
D3395,Tablet,240-66-3956,240-66-3956-49,4G
D3396,Smartphone,240-14-4416,240-14-4416-33,4G
D3397,Smartphone,240-88-9023,240-88-9023-42,5G
D3398,Smartphone,240-12-5661,240-12-5661-69,4G
D3399,Smartphone,240-63-9207,240-63-9207-91,5G
D3400,Smartphone,240-43-1041,240-43-1041-30,3G
D3401,Tablet,240-84-2366,240-84-2366-42,3G
D3402,Smartphone,240-52-9550,240-52-9550-38,5G
D3403,Tablet,240-30-7224,240-30-7224-62,5G
D3404,IoT Device,240-68-4345,240-68-4345-57,4G
D3405,Tablet,240-95-9373,240-95-9373-14,5G
D3406,IoT Device,240-24-2065,240-24-2065-21,3G
D3407,IoT Device,240-50-2233,240-50-2233-39,3G
D3408,IoT Device,240-16-8543,240-16-8543-64,5G
D3409,Smartphone,240-47-4160,240-47-4160-99,4G
D3410,Tablet,240-64-4288,240-64-4288-10,4G
D3411,IoT Device,240-08-7312,240-08-7312-86,5G
D3412,Tablet,240-03-6250,240-03-6250-92,4G
D3413,Tablet,240-59-6549,240-59-6549-16,4G
D3414,Tablet,240-29-6607,240-29-6607-67,4G
D3415,Smartphone,240-23-1745,240-23-1745-69,3G
D3416,Tablet,240-26-6986,240-26-6986-29,4G
D3417,IoT Device,240-83-6004,240-83-6004-15,4G
D3418,IoT Device,240-36-2094,240-36-2094-86,3G
D3419,Tablet,240-38-2185,240-38-2185-64,3G
D3420,Tablet,240-58-4131,240-58-4131-57,4G
D3421,Smartphone,240-05-2349,240-05-2349-99,3G
D3422,Tablet,240-38-9041,240-38-9041-41,5G
D3423,Smartphone,240-18-3409,240-18-3409-76,3G
D3424,Smartphone,240-60-9275,240-60-9275-24,5G
D3425,IoT Device,240-71-2793,240-71-2793-58,3G
D3426,Tablet,240-73-6008,240-73-6008-23,4G
D3427,Smartphone,240-08-2088,240-08-2088-16,3G
D3428,IoT Device,240-97-5795,240-97-5795-87,4G
D3429,Tablet,240-43-7016,240-43-7016-87,5G
D3430,IoT Device,240-96-8955,240-96-8955-42,5G
D3431,IoT Device,240-65-5180,240-65-5180-40,4G
D3432,Tablet,240-60-2570,240-60-2570-24,3G
